Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Collision
B,1,A,22.168165592334432,2,64.82472134147199,0,B,B,0,A,57.00638076876467,4,57.46328893818935,0,D,Нет
A,0,C,82.99598565700049,4,47.021294799463355,1,D,D,1,D,65.44287775206325,4,90.35703694856238,0,C,Нет
C,0,D,5.833381642805957,3,75.99073206738687,0,C,D,1,C,85.41929589859527,5,87.93350296936197,0,C,Нет
B,1,B,68.34590168526817,4,59.04597129232485,1,C,D,1,A,47.50099723134079,3,6.706066564227353,0,C,Нет
D,0,C,23.13051638761777,1,32.7991554927943,1,D,B,0,A,77.18054336388123,4,26.224284876655666,0,B,Нет
B,0,D,13.45812812072239,5,38.64289682090437,0,A,D,1,A,55.170673411793004,5,99.08806892523914,1,C,Нет
B,1,A,81.99963915314535,2,83.54532574175606,1,A,A,0,C,52.680980751326544,3,99.68495592931937,0,A,Нет
C,0,D,22.01920712697606,5,56.322526287301535,0,A,B,1,D,94.3162715253509,1,19.43314865678679,0,A,Нет
B,1,C,34.959897633849465,4,90.74439779782362,1,B,B,0,D,91.69742773124952,4,15.442618902801097,0,C,Нет
C,1,C,75.99619436397636,1,82.3304564571863,1,A,D,1,B,14.812801270507592,1,53.101285579557874,1,D,Нет
B,1,C,90.70858254074578,2,57.21753170565045,1,A,A,1,D,22.705846396404194,4,72.35334516324616,0,A,Нет
C,0,A,76.48379192155562,4,91.94913493891507,0,C,D,0,B,95.68756406914765,1,58.21682152101568,1,A,Нет
B,0,D,79.44836981623314,4,24.357002090209555,0,B,A,1,D,12.505863561383867,2,13.574231050040076,0,C,Нет
D,1,C,19.31343518346852,2,2.989418624491591,0,B,B,1,A,26.297527836271218,4,93.44926671950144,0,B,Нет
D,1,A,17.36869900657637,5,36.84121073506318,0,B,A,0,C,98.40230771116092,4,63.010429120417285,0,B,Нет
D,1,B,70.08922112865356,2,97.86068466994361,1,A,B,0,A,98.08328081237282,4,21.120181726391827,0,D,Нет
B,1,B,76.63701810116842,1,95.53901717342204,0,C,A,0,B,79.91142332603542,3,50.81837893219438,0,C,Нет
B,1,D,37.16092609370606,5,73.44633856282702,1,D,D,1,D,48.38487905295459,1,2.31948902810889,0,B,Нет
A,1,D,64.96892162217347,4,12.766759742959977,1,A,A,0,B,53.51987990186935,2,91.77378276501602,1,D,Нет
A,0,C,59.566625949215855,2,20.079961028855898,1,B,C,0,A,23.832423608243904,5,52.102422902463985,0,C,Нет
C,0,C,53.50973033675581,2,5.987193095774856,0,B,D,1,A,48.59797796326512,4,3.6387485619011617,1,A,Нет
B,0,C,94.04878028184697,3,6.665163198887192,0,B,D,1,D,64.54251392469774,3,76.24625976892663,1,D,Нет
C,0,D,55.67550481585988,2,24.92597017374849,0,B,B,0,D,25.18168177682566,2,46.12321453287257,0,D,Да
A,0,D,64.81023854442105,4,39.039984406822356,0,C,B,0,B,58.20364460773515,1,56.31770630125166,1,D,Нет
D,0,D,51.71582600093655,5,15.086475518901633,0,C,D,1,B,25.71585498208695,2,75.69681112812154,1,B,Нет
A,1,C,47.12569107926664,1,6.020174439393089,0,A,B,0,C,63.25413775536934,2,86.87908841956182,0,C,Нет
A,1,C,23.612533493175604,3,13.782002915383963,0,D,D,0,D,68.39191863568624,4,7.457768874962911,0,A,Нет
C,1,D,60.290486828848366,4,0.5648333508866066,1,D,C,1,D,15.835048818404406,2,17.58535359748524,0,D,Да
D,0,A,26.172838903341177,5,13.435231382267855,1,A,D,1,C,68.28329255456985,3,85.41789312649027,0,A,Нет
C,1,A,64.15171279387317,1,45.89545039753524,0,D,B,0,D,21.61143771285703,2,64.18804213234132,0,B,Нет
C,0,B,97.89836156592382,4,0.4615563189386829,0,D,C,0,B,56.00991599068921,2,11.846692995822107,1,C,Нет
D,0,A,84.37953232420378,4,8.122387726310142,0,A,C,0,C,27.149345550867366,5,85.53750975883183,1,D,Нет
A,0,D,78.58605564667285,1,42.34016736600731,0,B,C,1,A,90.26323153145348,2,77.53323695027883,0,A,Нет
A,0,B,68.85659728912569,3,32.36784231135304,1,A,A,1,A,93.0386704832767,1,72.66827252616412,1,B,Нет
A,0,A,70.56088638956827,1,87.04007970097759,0,A,C,1,B,59.855507970182586,1,46.441580703030475,0,D,Нет
D,1,D,18.43848345825353,5,42.46999863063493,1,A,C,0,A,22.039448500751046,3,77.58226824676515,0,D,Нет
C,0,B,37.768450601810486,3,53.299746970839315,1,C,B,0,D,10.152349636228985,3,17.747088904627716,0,D,Нет
D,1,A,8.943604129719374,4,88.53007032484153,0,A,D,1,B,14.887992303550712,5,69.30502191077971,1,D,Нет
D,1,A,80.1242476571716,3,68.56019609223225,1,B,C,0,A,94.16811172696482,1,42.797720060515566,0,B,Нет
A,0,A,99.95547021773213,3,31.920584087132752,1,C,A,0,A,30.915337579695112,2,5.218654251315025,0,D,Нет
C,1,A,70.72012948879703,5,22.393957865625868,1,D,D,0,C,58.47340421908404,3,55.025322653834344,1,C,Нет
B,1,D,64.02208792973748,5,15.467065919951972,0,B,B,0,B,3.1876342682216396,5,72.94743447874683,0,C,Нет
D,1,A,44.746122770668585,3,29.404907611788968,1,D,C,0,A,27.398708747995325,2,14.230454381631375,1,C,Нет
B,1,B,14.88499108692557,1,94.63731956997965,1,D,D,0,D,53.36799436649655,3,66.36797519924046,1,D,Нет
B,1,D,86.59514349631083,5,64.15634782519562,1,A,B,0,A,54.3004626989844,1,2.7208303297996506,0,A,Нет
A,1,D,81.34816208903158,5,11.452764091856416,0,A,D,1,D,83.17983650478196,2,8.023408450877135,0,C,Нет
D,1,C,42.353457643275064,2,22.18128559033571,0,A,B,1,A,37.1571069986013,3,8.524243608830883,0,C,Нет
A,1,B,91.69740016341619,4,14.302061657210219,1,A,A,1,B,46.18171405761522,2,25.057188019531683,0,D,Нет
A,0,A,48.730459150451324,1,6.698232012139949,0,A,B,1,D,96.23681774273763,4,31.228057497328376,1,C,Нет
D,1,B,71.54491427680753,4,27.932430711009292,1,A,D,1,A,78.9940146584854,4,86.55022770480161,1,D,Да
C,0,A,34.3166400271967,5,67.17995354472244,0,D,C,1,C,45.70126324205731,3,13.668775173260316,1,C,Нет
A,1,D,28.770781267317545,5,94.60587600404887,0,C,C,1,D,80.4510322820502,2,75.94242041050097,1,C,Нет
C,1,B,14.00124143921786,1,59.38261241984891,1,D,C,0,A,51.8862503818322,4,94.38805862694177,1,D,Нет
C,0,C,45.373911918042474,4,70.72106054171547,1,D,D,1,B,11.715922168248373,1,18.263165337681066,1,C,Нет
C,1,D,61.32870023819276,5,49.837375946117334,1,C,C,0,D,4.226306262677748,1,1.6843121733505662,1,B,Нет
A,1,A,8.273733884698764,1,2.7842344604891656,1,A,D,1,B,26.508859903424042,5,77.72889683469165,0,D,Нет
B,0,B,52.99460352488844,5,97.43181409602127,0,C,B,0,B,90.79229360014973,3,49.06247144306138,1,D,Нет
B,0,C,80.28797303677621,5,0.19236990582069957,1,C,C,1,B,86.73240616285588,2,46.95207565334623,0,D,Нет
C,1,A,65.93311192828942,5,67.36846554156136,0,C,D,0,D,61.52852385525299,1,82.9923196645653,0,B,Нет
D,0,C,16.45158623927768,4,10.196999593692091,1,A,C,0,A,9.753239318943695,1,99.05398974272883,1,A,Нет
D,0,A,32.60889667306266,1,8.737534557486981,1,A,C,0,A,31.114069238006703,5,83.14796059988377,0,D,Нет
D,0,D,8.241029586199232,1,87.8498345271321,1,B,D,0,B,75.25919571272719,4,24.10602298336537,1,C,Нет
A,1,C,15.966055562275994,3,48.73550939337481,0,A,D,1,B,92.76270768208138,3,4.791990335008444,0,A,Да
D,1,C,95.25833885029165,1,39.18734680134237,1,C,C,1,C,5.1032532945875175,3,13.536454703520384,1,C,Да
C,0,D,72.00817329070354,2,44.62621789351226,1,A,C,1,D,69.38730231953299,4,16.583152207289043,1,B,Нет
A,0,B,91.25585435660649,4,13.996789408515909,0,C,A,0,D,61.72184190510382,3,45.997885849073825,0,B,Нет
D,0,B,85.9191895950857,5,4.141885817425051,1,D,B,0,A,70.82699189786857,2,12.382102831223685,1,B,Нет
B,1,C,63.74267968183853,1,12.521533980818267,1,A,A,0,B,77.85891854948548,2,17.142953877535206,0,C,Нет
D,0,C,52.59722047195318,3,82.36128481142784,1,B,D,0,A,33.48607609329095,3,18.262504943286395,0,B,Да
A,1,A,41.082074501545144,5,51.008358238201104,1,D,A,1,D,13.786062906193152,4,34.69378508362798,0,A,Нет
A,1,D,21.683668436245217,4,81.12091896403719,0,D,B,0,C,38.84128910254962,1,79.80397757262435,0,B,Нет
C,0,D,97.09528624808796,2,2.5896690071181006,0,A,D,1,A,88.43789386010555,1,47.33327138084541,1,C,Нет
C,1,A,78.61679339585169,3,82.78851182903703,0,A,D,1,B,93.38698972423394,2,10.75473046396862,0,D,Нет
A,1,D,3.5920928103492678,3,82.78367629406344,1,D,A,1,D,3.332907856720979,4,75.6815126748178,0,C,Нет
A,1,D,61.64263121102817,4,91.76481769359667,1,A,C,0,C,37.82261661249091,2,41.62541302576539,1,C,Нет
D,0,A,72.79329904177203,1,68.5477683315794,0,D,B,0,D,30.278373798294666,1,20.727399031401596,1,C,Нет
B,1,A,74.86938805989323,5,50.04815965950854,0,A,C,1,A,40.505335349756955,5,18.958133066904182,1,B,Нет
D,0,C,6.181577243992864,2,13.967487376716347,1,C,C,0,C,17.92976436373057,4,4.563806689358174,0,A,Нет
A,1,B,8.820268847836276,4,52.85059583445959,1,D,C,1,C,96.29157332923867,3,19.986435861372243,1,C,Нет
A,1,A,96.0674776912754,3,15.765188740932867,0,C,B,0,A,86.84418796943186,2,40.40443217897971,1,C,Нет
C,1,C,70.36636721870191,3,94.3434437514152,1,A,D,1,D,1.6686014868845689,2,54.31879304277546,0,B,Нет
B,0,B,92.00094550150861,1,46.374860221209545,1,D,A,1,D,64.05176142408651,4,42.88077619441035,0,D,Нет
C,1,D,95.94347265723664,5,94.94895349185856,1,D,D,0,C,22.357484070226906,1,79.83517655168556,0,C,Нет
D,1,A,3.733743884725371,4,4.882375160483033,1,D,C,0,D,87.15080823051568,1,64.31786264196316,1,A,Нет
A,0,B,21.476062803272676,1,96.01526451919959,0,B,D,0,D,90.57825149882305,2,18.790761276031443,1,A,Нет
C,1,D,47.51394649387994,1,61.201101531340726,0,B,A,1,D,91.81900143793051,3,31.327349506699132,0,B,Да
C,1,A,33.308116681942735,5,57.05393347758962,1,B,D,0,C,15.429660390631849,5,13.525085788971825,1,D,Нет
A,0,A,28.594081783110624,2,12.620446332069669,0,B,B,1,D,88.31275822767898,5,94.2087109699064,1,A,Нет
B,1,B,24.88051291728155,2,53.456572397764845,1,D,A,1,D,32.954256018968586,1,36.143827275531194,1,C,Нет
B,0,A,33.3278304703719,2,30.365157302140176,0,D,A,1,A,74.10400534320209,1,31.148117071824988,1,B,Нет
D,1,B,9.675537723812111,2,34.132059413474316,1,B,D,1,C,97.92799706606216,5,39.02285181384456,1,C,Нет
A,0,C,31.427428316609795,5,59.51932719423362,0,B,C,0,B,14.956930098950671,2,56.66712377220205,1,C,Нет
B,0,B,89.44500421501682,3,65.19753201733745,1,D,A,1,D,1.9330563416335544,2,15.845918131476722,1,A,Нет
B,1,D,37.16519541638951,5,68.91771675092325,0,B,D,1,A,53.4461305234884,5,21.60355131078786,0,B,Да
D,0,C,96.31001025451809,1,91.87806490838841,0,D,A,1,C,76.69721589935821,4,93.79876254048271,0,A,Нет
C,1,A,38.26991629100011,4,98.71696887895173,1,B,B,0,B,79.04091617063031,4,41.412880057226566,1,B,Нет
A,0,A,47.73764960780083,3,69.33387660077726,1,C,B,1,D,25.744843117456384,1,45.975784050246475,1,D,Нет
B,0,D,27.644369669309533,3,11.772634853126595,0,C,C,0,D,94.41243966011704,4,36.130331434673835,1,A,Нет
D,0,B,33.2636573400927,1,65.33352841699931,1,C,A,1,C,85.95420013859075,3,25.703543360605817,1,A,Нет
A,1,A,21.120156303255435,3,85.32463937846258,0,A,D,1,D,34.7221175120134,1,55.857955122303906,1,D,Нет
A,0,A,36.39259497081113,5,66.9809202001389,1,D,B,0,C,28.545738010554533,2,66.45865804058107,0,A,Нет
C,0,A,99.99269487385396,5,68.13834228470944,1,C,A,1,B,37.71294472516491,2,82.28454443507418,1,A,Нет
D,1,A,70.92301802131581,5,60.78517473114107,0,B,D,0,A,8.516879056549831,3,38.043483256274335,1,D,Нет
B,1,C,18.35405974628288,1,83.5426007400042,1,D,D,0,D,84.49133642171299,5,11.15243567380726,0,D,Нет
C,1,A,86.2512338511348,2,8.944446870091271,1,D,D,0,A,56.7334672130261,3,46.0675425901585,1,D,Нет
A,0,A,46.09990630340207,4,56.53986813615519,1,D,C,1,A,82.36891708704984,5,48.20044231341393,0,C,Нет
C,0,B,53.55799995382894,1,31.443192334012117,0,A,C,0,C,60.02556102562428,2,40.20071582650473,1,A,Нет
D,0,C,28.098039583918144,1,15.39730530729324,0,C,D,0,B,75.697597825305,1,95.75325125765087,1,C,Да
A,0,B,45.92738961993766,4,98.10992669204704,1,D,D,1,B,79.98364284635588,5,25.302420900395283,0,A,Нет
C,1,A,92.59235389875336,2,69.82709608084282,1,A,D,1,D,28.732706225182213,1,7.683595734298843,1,A,Нет
D,1,D,28.283794756818715,2,9.075681301575955,0,A,C,0,C,37.46769326027517,2,23.538808809127676,0,C,Нет
A,1,C,27.821766464759367,1,88.49109571031086,0,C,C,1,B,51.644569639246726,5,86.0991149417338,1,D,Нет
B,1,A,61.33659102668457,5,25.990778645485136,1,D,A,0,B,69.47837506454036,5,45.52610851241617,0,B,Нет
D,1,D,55.447422618182806,4,0.5677333085748804,0,C,A,0,B,2.301570487653559,4,56.94217015576637,1,B,Нет
C,1,D,67.1301564106819,5,88.31908267745409,1,B,D,1,B,52.94439809332195,5,0.2984291654524296,1,D,Нет
A,0,D,99.1082361836788,5,97.34856767249904,1,B,A,1,B,17.048643140195264,5,64.01230736966498,0,D,Нет
D,1,A,80.6652007895799,1,56.57494027704119,1,C,A,1,C,48.26213237619806,3,66.1258343339893,0,B,Нет
D,1,A,70.86260156464125,5,56.04931960726665,0,D,C,1,D,43.22884395995965,4,11.377756625854897,1,C,Нет
C,0,C,47.34679321606249,2,33.217867811975154,1,D,C,1,A,43.51205601021903,3,62.99333879771337,1,C,Нет
B,0,A,22.981465488533615,3,1.2165140750184933,0,C,B,1,A,51.942796121310344,2,80.17068388900293,1,A,Нет
B,0,C,72.53225375594612,4,83.95621682455345,0,B,B,1,B,89.98478402167267,4,33.49471164675663,1,D,Нет
A,1,D,34.216353253619026,1,22.4537871725338,0,B,A,1,D,4.548329990895306,5,3.2611957466874286,1,C,Нет
A,0,B,42.242466361429344,3,47.67693837345042,0,A,C,1,C,50.426606890467895,4,81.83235714041933,1,C,Нет
D,1,D,36.24360134416579,1,4.26232128847489,1,D,A,1,A,89.13567932287741,4,89.37114252177615,0,B,Нет
A,0,C,46.75553101405194,2,73.04489606603437,0,A,B,0,A,14.076775081814253,2,37.8741532190949,1,C,Нет
C,0,C,37.655999979716995,1,90.6845863158978,0,D,A,1,B,7.849942185683378,3,26.534557057278306,1,D,Нет
A,1,D,53.89080649740371,4,29.58590615949701,0,A,D,1,D,97.52452066005203,3,87.35208765282246,0,B,Нет
D,1,B,45.626901465710645,1,54.53374774709454,0,D,A,1,A,15.389120399708123,4,30.610848265690493,0,D,Нет
A,1,D,16.824281342726465,2,32.510013094119905,1,C,D,0,B,55.878801401879294,3,38.64216769456266,0,D,Нет
C,1,A,88.7484203791438,1,12.14990122237085,0,C,D,1,D,66.68064028465693,2,78.70703812993636,1,A,Нет
A,1,B,53.52557239338315,1,12.88677308560101,1,A,D,1,B,62.83552816637917,1,31.67707301043444,0,C,Нет
D,1,A,88.27349586117593,5,84.91154779011913,0,D,D,1,D,4.03985955021906,2,20.941487763101406,1,C,Нет
A,1,D,79.40563854154583,1,54.66265594813372,1,A,A,0,A,37.26489704576827,1,70.10796288461212,1,D,Нет
C,0,A,99.1009231187016,4,32.11583327806493,0,C,D,1,B,80.91106813385105,4,4.0663298839491935,1,B,Нет
D,0,D,38.12500046662202,4,38.44649048800236,0,B,A,1,C,1.2525695939004988,2,97.78536685556162,1,B,Нет
B,1,A,28.043212309500255,5,80.41893421435253,0,B,D,1,D,48.78253993948668,2,77.55393950860321,1,C,Нет
A,1,C,96.21901409163064,3,57.19046044450068,0,B,A,0,D,41.00651051545907,2,95.93083897529515,0,C,Нет
D,0,D,56.47238417350036,5,93.15070788420614,0,C,A,0,D,73.97792138364045,2,22.272686389316988,0,B,Нет
B,1,B,53.025591280034476,1,86.8099314394265,1,B,D,1,A,56.13922773680671,4,16.756469648482273,0,A,Нет
D,1,B,79.3712774212621,2,22.382159489048213,1,B,C,0,A,55.610138056202864,1,68.17505601151798,1,C,Нет
B,1,D,38.03180293088675,1,92.03764402313061,0,A,D,1,C,4.767819517199323,4,25.97366206644581,0,D,Нет
B,1,C,90.54316430976243,1,14.099212855248112,1,A,B,1,A,64.98841578014336,1,3.433536704298279,1,D,Да
A,1,C,6.083993371467821,3,18.253786900081835,0,A,C,1,C,3.0020905627016314,3,40.66446657127538,0,C,Да
D,1,A,57.47316509153511,4,51.16549785796853,0,A,A,0,D,40.837414933492276,5,22.866116343041377,0,B,Нет
C,0,B,14.263517671336611,4,77.92902664717697,1,B,B,0,B,85.50283113414423,2,95.56107107042487,1,B,Да
B,1,A,9.685632156599445,5,62.727758746194176,0,C,C,1,D,26.362481528532157,4,77.900224934598,0,B,Нет
C,1,C,18.064287494560126,4,93.53110540702592,0,D,C,0,A,34.4122298701652,4,90.05334116243093,0,B,Нет
B,1,B,12.562230304572708,1,47.601328785528786,0,A,A,1,D,5.331268896533881,1,96.86666250173654,1,B,Нет
A,1,B,58.38657300929809,3,59.480604227798416,1,D,C,1,C,1.045685359413684,4,13.373913607675936,1,C,Нет
A,0,D,61.12265241772731,1,61.097578612478955,0,B,B,0,B,74.06505269091771,3,23.730359437306305,0,D,Нет
C,0,D,37.139990572195835,4,80.71817161424218,1,D,B,0,D,90.42573850927863,3,50.79650513687959,0,A,Нет
D,0,A,92.00345884603257,2,62.474412507088985,0,C,C,1,A,8.705015601558742,3,17.531006878094402,0,B,Нет
A,1,A,27.792857149248597,1,9.492894322893065,0,B,D,1,D,73.36734476197708,3,87.88184383378929,1,A,Нет
A,0,A,53.40064411461314,5,2.694933004141653,0,B,B,0,A,90.56775619476095,1,17.50328710385488,0,C,Нет
C,1,A,74.58810411819707,2,26.295431990943598,0,B,A,1,B,48.42040312367253,3,97.00730671634741,0,C,Нет
A,0,A,86.68263300701103,5,23.91144611405226,0,A,D,1,A,38.208517407515366,1,2.440167057592846,1,B,Нет
A,1,B,43.35750173183614,2,19.199515243831343,0,A,B,0,B,20.161893824935472,2,84.28768260264096,1,A,Нет
B,1,C,27.066874881234792,2,3.9582174886091837,1,D,B,0,A,84.8654317722806,3,96.63853102514531,0,D,Нет
B,1,B,31.081042209504172,4,92.09185656675996,1,B,C,1,B,2.471394150318329,4,23.884977705058684,0,B,Да
D,1,C,15.902041219431485,5,84.47734314082432,1,B,B,0,C,58.40547913095996,3,3.61091524358772,0,C,Нет
D,1,B,88.60575923726704,2,26.83279048741065,1,A,C,1,A,92.4697719127018,4,60.575300976524474,0,B,Нет
A,1,A,40.89976622846741,4,82.48381090698773,1,A,C,1,D,36.00428820330993,2,78.49667843826292,1,D,Нет
D,1,B,81.23979197651423,1,24.610009476554072,1,B,D,1,D,94.4688399860267,5,34.609766124437144,0,D,Нет
C,0,C,45.619982245364895,1,0.7131082168325475,0,B,C,0,B,16.337533515216485,4,0.19622263774338178,1,C,Нет
C,0,A,75.23178738979468,1,55.185721669909924,0,D,C,1,B,10.813048241721868,1,7.863342693323993,1,C,Нет
A,1,C,50.12065387075359,4,97.93603984131187,0,D,B,0,D,10.152133167491083,2,19.35548892643756,1,C,Нет
D,0,D,75.2725281672317,1,17.111914582518416,0,B,D,0,B,2.7099952954124262,1,91.51219063754044,0,C,Да
D,1,C,3.843658415974749,3,61.992699827217876,0,D,A,1,C,37.113163640543526,3,12.722296179154535,0,B,Да
B,1,B,12.57366099135907,4,54.12235724630868,1,C,D,1,A,80.74626894827908,4,8.742450563337023,0,D,Нет
C,1,D,4.201776485230391,1,15.053693051872585,1,D,A,0,D,45.74658123398535,1,34.276944859511914,1,B,Нет
B,0,D,99.92830005136707,2,82.41752061453879,0,B,B,1,D,56.613954421460086,4,84.68008319306466,1,B,Нет
D,0,A,55.579912675095954,3,71.50516467847932,1,B,B,1,C,96.99606147560583,5,13.645304128499703,1,B,Нет
D,0,C,60.12086324052132,3,92.7520306915758,0,C,C,0,A,11.930904185812386,5,14.195319227726543,1,A,Нет
B,0,B,40.93966681832257,2,59.10917173314532,1,D,C,1,A,56.933836859356454,3,77.8957405534813,0,B,Нет
C,0,B,62.65876620810521,1,27.23217227772834,0,C,D,1,C,81.24412615573604,3,85.65848271885275,1,A,Нет
B,1,D,53.48046901345198,4,31.70319093828189,0,A,D,0,C,22.52536404434253,2,45.64056863451006,0,B,Нет
C,0,B,58.514532984059656,3,10.426885865961443,0,C,A,1,D,86.33005399121912,1,64.77675851788692,0,B,Нет
A,1,A,82.30462086095227,5,83.408917097162,0,C,A,1,C,44.631508025602926,2,85.86568257962858,1,D,Нет
D,1,C,56.43709958509451,4,61.21772328392955,1,B,B,1,B,46.66344708801974,3,66.70638105937003,0,D,Нет
A,0,B,97.86370473970459,2,5.229114599245078,0,A,C,1,D,94.55471443091761,4,25.09418921385048,0,C,Нет
C,0,B,24.531732620861746,3,30.313191890427447,0,B,B,0,D,97.3350381584779,3,13.651197263005233,0,B,Да
B,0,D,89.22069702753261,3,36.43437228811729,1,A,D,0,C,61.52492748649796,3,21.335845988297752,1,C,Нет
A,0,D,82.47215908987816,3,59.1622879978944,1,C,C,0,B,18.58938375481074,4,46.70912482706634,1,C,Нет
B,0,A,11.569665662070605,2,19.69804736820997,1,B,B,1,B,21.822957146603894,3,2.3937064500081706,1,A,Нет
A,0,D,94.21173068239082,5,29.331630610378912,0,D,D,0,B,36.847525782910274,3,70.4507299869443,0,A,Нет
D,0,B,25.032018003753077,5,20.25528023093942,0,B,D,1,B,67.27281089620902,5,83.06972248706728,0,D,Да
A,1,A,77.27363395290739,4,46.58042724870779,1,D,D,0,D,75.47787603280103,2,45.065019649552404,0,D,Нет
C,0,D,37.52068171627303,3,54.832750135213125,1,A,B,0,A,76.60881348010872,2,50.77833647452857,1,D,Нет
A,0,A,48.20403221479124,3,94.94461312229721,1,C,B,0,B,21.78560741994522,5,35.62406178422711,1,C,Нет
D,0,C,71.87184731511074,5,87.81386681832302,0,D,A,1,B,0.15787239220632632,4,90.03292040277611,0,A,Нет
B,0,B,92.70202871733008,5,78.96360879833902,1,C,A,1,C,57.81480737525448,1,41.2259733778649,1,B,Нет
C,1,D,42.92701868286781,3,41.17629244357018,1,D,D,1,C,63.57989451646399,4,89.6555609705753,0,D,Нет
B,1,D,67.41203949302846,3,68.88807046159717,1,C,B,0,A,32.31304769832754,5,97.95580738771905,0,B,Нет
C,1,B,12.929683287457227,3,10.912115402094935,1,B,B,0,C,64.4101979633951,2,61.16983189416414,0,A,Нет
A,0,A,68.82592332427046,5,4.376409490164068,0,A,A,0,A,47.781610423056065,5,49.34126753636631,1,C,Да
B,1,B,67.47907568994336,5,39.97358996401199,0,B,C,0,A,83.91585267394453,2,49.68256084366098,1,A,Нет
D,1,D,48.46864563698209,4,56.27701218857306,0,C,B,1,B,98.1160975791422,3,36.32942192552229,1,C,Нет
A,1,D,9.283674016212817,3,3.8885975386147464,0,D,D,0,B,86.12420316257537,3,33.624752962494284,0,D,Нет
D,1,C,64.75286945726624,5,47.56519873591418,0,A,D,0,D,17.352341751525035,2,55.80282532746102,0,D,Нет
C,1,D,20.015506785387615,5,65.15635365074614,1,D,A,1,B,18.226826061535107,2,82.1071075751329,0,B,Нет
A,0,B,58.982125855140744,3,34.11923380712625,0,C,D,1,A,53.61404130196815,4,60.977206167183304,0,A,Нет
C,1,C,28.04927941264088,3,58.151593975137075,1,D,C,1,A,39.401352079309994,3,46.73865883520584,0,A,Нет
C,0,C,2.7896641902795394,4,65.89729199051929,0,C,A,1,D,58.401447963076606,1,95.39999207552881,0,A,Нет
C,0,B,99.15863494409119,2,99.71962438990583,1,D,D,1,A,65.6361400705314,4,61.57066375147468,0,B,Нет
C,0,B,83.13876476645899,1,9.857965398387435,1,B,A,0,C,49.12100568658083,3,3.054660706594492,1,C,Нет
D,0,A,41.527015833483475,3,70.12847187951067,0,C,A,1,A,0.08307894227630452,3,68.1057987173417,0,C,Да
A,0,D,4.570472173661244,5,49.31243188708634,1,B,D,1,B,74.29751360629716,1,94.18892602470449,0,C,Нет
C,0,D,23.619507399870564,4,37.0450908230091,1,D,D,1,D,64.64148521068877,2,41.06034385034023,0,C,Нет
C,0,D,35.81107040676709,4,81.60624481949024,0,C,D,0,D,44.74530453391121,3,58.82027755164847,1,C,Нет
B,0,A,12.457134887501342,4,3.1514927711200014,0,D,C,0,D,53.471513762465094,3,8.659835990892361,0,D,Нет
B,1,B,45.5748723295644,5,19.145087969946005,1,B,A,1,A,90.58124364463559,1,9.61670638629627,1,D,Нет
C,1,C,88.24200353660925,5,25.93819714451484,1,A,B,0,B,70.68771788795357,5,36.581415192845256,1,B,Нет
C,1,C,97.45544840130516,1,90.63431252010122,1,A,D,0,B,40.75897508608508,2,86.04946148136383,0,C,Нет
A,0,C,79.91956592569012,1,27.096142803938772,0,B,C,0,C,72.19127649016427,2,15.734678449771,1,C,Нет
A,0,B,46.71367261390412,1,72.11935481904229,1,B,D,1,C,56.76111376964377,3,11.20744073036002,0,A,Нет
A,0,C,60.66430547708508,5,49.35869787111709,1,D,D,0,C,59.63129575559151,5,83.67410177673501,1,D,Да
D,1,B,10.581673305742767,2,70.17850815919789,1,D,A,1,C,88.81475985740465,1,84.47125689145409,0,B,Нет
D,1,C,54.19532270817172,4,9.733138277330756,1,B,D,0,A,28.40278433175869,1,77.80822557944923,0,B,Нет
A,0,D,49.575902396121776,1,37.87473425189234,0,B,A,0,B,69.1129983700371,3,87.64238298518718,0,C,Нет
A,0,D,28.914186724819892,4,83.6237089833346,1,B,A,1,A,44.466026256004795,1,5.885438524941855,1,B,Нет
A,1,B,24.743276598622266,5,6.051391047870702,1,A,D,1,C,91.31553906031107,4,27.335965036967337,0,A,Нет
C,1,C,70.58789684908933,1,70.01066505354547,0,D,C,0,D,88.68608861714323,4,46.030309286267766,1,B,Нет
C,1,D,35.14266631163133,3,88.79918904423135,1,B,D,0,A,17.960221242741415,4,56.267829167816274,1,D,Нет
C,0,C,15.635137336029315,4,73.9695793842314,1,A,C,0,B,55.86825934761461,4,81.9417079419773,0,B,Нет
C,1,C,8.624186812495827,5,42.717283891329835,1,B,D,1,D,56.5696152293471,1,39.42411054927963,1,B,Нет
A,1,C,23.58185428531535,1,27.02449395255003,0,D,C,1,C,92.24422946097147,2,24.746114362311957,1,B,Нет
C,0,A,48.37716234283951,1,79.52262074224453,0,D,B,1,B,86.41689283546059,1,71.51327633471303,1,D,Нет
B,1,C,78.09406966238683,5,0.6569419473602234,0,B,A,0,C,69.97219937234563,5,34.864620416119315,0,D,Нет
D,1,D,78.22488425552007,3,32.45614567191094,0,C,B,0,A,97.07514658982358,5,93.46530343327507,1,B,Нет
C,1,A,45.591272516308315,3,99.71537060249695,0,B,D,1,D,85.48134512209022,2,14.481421133216244,0,D,Нет
