Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Collision
0,96.37755130227464,4,D,C,1,28.750331676603647,B,C,39.40598966114523,0,89.35786676289507,3,A,D,4,60.33683287972017,C,A,6.543401278997196,Нет
0,8.297650222254783,4,B,D,1,62.98252121664709,D,C,16.88270064380193,0,73.95236397302986,2,D,D,3,14.21438679729452,A,A,89.18159814086553,Нет
1,75.45669924792601,2,C,C,5,30.918260906502137,D,B,1.6633808786855941,1,25.59736563867552,3,B,C,4,96.00638396513908,A,C,60.90403188930982,Нет
0,61.783738585391866,5,D,C,4,56.059311795874414,D,A,76.27672512246492,1,82.96557630307572,4,B,B,2,4.121309476071056,B,C,62.82864938873315,Нет
1,7.765634252266585,2,B,A,5,42.59362404348458,D,D,41.46526161757248,1,97.08681253576593,2,A,A,4,22.50896870758934,D,B,51.99500190379549,Нет
1,24.186228231839124,5,D,B,1,4.701074175468545,B,B,28.286474407994756,1,37.700298383082654,1,C,D,5,6.94842125312547,C,A,60.84283354533561,Нет
1,38.202825031063156,5,D,A,2,45.319564786012144,A,C,93.2629950852242,0,84.11577645974218,3,C,D,5,10.404984442516529,A,D,44.50302860456256,Нет
0,5.5978261126564455,4,D,B,5,69.03736878443549,B,B,29.758847927609633,1,11.69319319789025,2,B,C,5,86.81570113231858,A,A,15.760216309539432,Нет
0,97.01899914268525,1,B,B,2,31.25111731410336,A,A,19.852709683310678,0,12.32764510563843,4,D,A,4,81.84101136126351,C,C,78.97914423502345,Нет
1,60.190173068191335,5,D,A,5,42.510100181815666,B,C,53.96322651487707,1,24.97724704671197,1,B,C,1,10.544759388445858,D,C,37.11108461856381,Нет
1,88.21710693440306,4,C,B,1,93.11348055549735,C,D,0.6407466240014092,1,94.09188810529996,5,C,D,4,60.766481920761784,C,A,41.70773126822168,Нет
1,44.39369941065253,2,B,A,5,86.36553388236752,C,C,33.09043063122129,0,83.43919926917508,4,A,B,5,69.02962299545469,B,A,41.16164309670446,Нет
1,45.173953843003225,5,A,A,5,62.53425700652736,C,B,16.32407029167252,0,35.559235242236674,2,C,D,3,42.65966850403448,B,C,27.929216130160572,Нет
0,33.83985176532782,5,A,D,3,99.38674589741497,D,B,78.48592726183355,1,67.3027334990023,1,A,C,2,15.393303259947222,A,D,37.44038639621433,Нет
1,68.77013973714476,3,D,B,3,44.595166508120535,B,D,54.64888292202258,1,67.22511557497516,3,B,D,3,35.72279845586074,D,B,29.435657799812,Нет
1,25.224488754193818,4,C,C,1,29.57117665563618,B,D,69.29572921635356,0,47.58478131167612,2,B,B,1,56.87590446660097,C,C,37.812830268566614,Нет
1,75.96048720308546,3,C,A,1,76.82219644334005,C,A,92.3242687723129,1,74.03517601816442,3,D,A,4,17.82886859361348,D,A,88.15485487551724,Нет
0,52.5781728812497,4,D,A,5,10.905083920626534,C,D,52.33902256079972,0,45.40455032972074,1,B,C,4,21.553656332669703,A,D,71.59417668083519,Нет
0,48.30488246013268,3,B,C,5,51.76397463274191,B,B,4.789984125923031,0,50.4918357035557,4,A,B,1,58.530169188411705,C,A,66.6077618972665,Нет
0,10.266272654432207,3,D,C,2,15.386326400182515,D,C,52.71062002151423,1,54.94798584241147,5,D,B,1,62.2974557545016,B,D,83.62518627788454,Нет
0,24.316366637956087,1,C,C,2,32.77098475604676,A,A,0.6848048994109845,1,61.04566057666708,4,C,A,4,88.5817616972554,C,D,40.53285559754386,Нет
1,51.90636330270557,1,C,C,5,32.83542570078133,A,D,24.002128661512966,1,48.26484117666755,2,A,A,1,67.98012183007441,C,A,35.197514598774696,Нет
0,15.113841589440003,4,A,D,3,53.45203683221689,B,B,68.5068360595767,0,79.07829320077619,1,A,A,2,62.417849531230196,D,A,89.1105711496932,Нет
1,42.45926519858843,3,D,D,2,82.98660683642532,B,A,91.92697535356106,0,94.42010143620189,5,C,C,2,31.833842328174,D,C,62.208124768764606,Нет
1,62.5455003316906,2,D,A,4,51.18711843496027,C,C,29.150451808125556,0,34.60353351682507,2,D,A,5,1.8063986472101057,C,B,81.91898845546713,Нет
1,17.992135158648793,4,A,C,5,70.99574773781036,A,A,8.78631305149511,1,93.01232218785599,3,C,D,4,68.5712904580267,D,A,73.07531773284624,Нет
0,62.087550916332056,5,A,A,4,53.67353609557841,C,C,96.05515322920857,0,23.221647819504867,5,B,A,4,75.14336090213601,B,A,95.91791458796173,Нет
0,85.41668149537495,3,B,D,3,76.65291307510759,D,D,48.21175197760279,0,41.79165325240576,2,C,D,3,21.503037620936983,B,B,5.972111915988087,Нет
1,60.04074850777482,1,A,B,3,80.54579389309666,B,D,28.59099009810514,0,34.76870282085969,1,D,D,3,38.84943316999774,A,D,88.36559060546223,Нет
1,42.69790309043788,2,D,B,5,91.87282985955511,C,A,23.531385595722277,0,29.896845151100347,4,A,B,1,21.039738238144444,A,C,95.07832714053332,Нет
0,89.31867437995996,5,D,D,1,47.25078750063295,A,D,0.5379181040262249,1,54.36984984319631,5,C,B,5,79.75687390308207,C,D,81.76984661531304,Нет
0,20.048367545926304,2,B,B,2,62.39839494297807,C,B,74.636224324309,1,29.225901323228875,4,A,D,5,41.69765293594706,B,C,33.74042413336711,Нет
1,29.177849448471438,1,B,A,1,78.32599985524305,D,A,46.27314759791139,1,48.33673612167297,3,D,C,4,9.432683205051562,D,B,84.60692369369272,Нет
0,37.68880540214913,2,A,A,2,18.35078660301892,B,A,56.69851517509377,0,47.217231625815145,4,B,B,1,3.0321804140322706,C,D,88.89577600162599,Нет
0,14.649762949691326,2,A,D,5,35.52814493045743,C,A,88.0932787784054,1,80.90137383673654,1,D,B,5,41.70192114254423,C,A,66.89366730983808,Нет
1,12.383741810415017,4,D,A,2,41.652687197003644,C,A,64.27171828618296,0,95.77465919788789,5,C,D,1,42.68768503908965,B,D,75.48962120874188,Нет
0,39.426540631463865,4,C,A,3,70.67774579367196,A,A,12.872751944457917,1,2.5110856997977438,1,D,D,2,67.64733592863792,A,D,68.43439300400253,Нет
1,85.0536432911388,3,B,C,1,19.767623205334083,D,C,83.74284068893996,0,28.78231067816196,3,C,B,4,90.26642608600766,C,D,77.84231006770857,Нет
1,39.75237186335675,4,C,C,5,26.822507833549558,A,A,9.497992284114087,1,19.48544741547471,2,A,C,3,1.740080736134153,C,D,70.33624039589482,Нет
0,48.29339818027588,5,C,A,5,46.754388252285636,C,D,82.8320189247045,0,35.10522195900594,1,A,C,3,93.68159248349609,C,C,71.66065270899288,Нет
1,86.62197948965238,3,A,B,5,18.472742528062223,A,A,32.76571746693849,1,30.851414544393986,1,D,B,3,11.142114901264211,D,A,49.05671404331784,Нет
0,38.0512199046217,3,D,B,3,74.0483394590041,B,B,67.76602635899782,0,81.29787425895726,3,A,C,1,74.42156412676061,D,C,36.456976505855785,Нет
0,26.3359722558523,3,B,B,5,60.81911781054238,A,C,9.98384001266308,1,54.81513163746293,2,B,C,3,92.7246299081196,A,D,19.22792691459988,Нет
0,83.86848130941746,4,C,D,4,37.87221900403033,B,B,16.47123083060329,0,56.849048804703514,5,C,A,5,7.0631579241499765,A,A,44.90475114056585,Нет
0,6.702873552246624,5,C,A,4,5.147743756203127,C,C,66.05289561427934,0,91.72161507139812,5,C,B,1,3.235704485088098,C,D,5.791151948378359,Нет
1,96.12651270390782,3,B,D,5,80.74701617386368,C,A,88.28357580663979,1,43.447602337427085,5,B,C,3,77.8910040401959,A,C,59.014024944464225,Нет
0,8.234272254094343,1,B,A,5,37.50178142011901,D,A,79.33348368064432,0,21.18834719286037,2,D,C,5,41.971047695986655,D,D,48.583584034140735,Нет
0,81.6273472354787,4,C,B,4,16.902343030175825,D,A,53.92014635384993,1,75.00128109004646,5,A,D,4,99.02149333042821,C,A,3.6532823910027212,Нет
0,26.878631876918966,3,B,B,5,11.638053647798918,B,D,53.525527609641635,0,69.78098086095088,3,B,C,2,55.75967692242665,A,D,73.29297217015338,Нет
0,52.55309468271354,3,D,A,4,31.947700342858155,D,A,35.44378213312254,1,9.417780183334079,5,A,D,1,19.344319494924143,D,D,97.59492612846341,Нет
1,51.7702137166423,4,D,D,1,66.71545928445002,B,A,8.77864230351274,1,93.51599045873651,5,D,C,2,58.98889432086073,B,D,83.85875078029014,Нет
0,98.98893223217831,4,D,A,4,86.37573888631569,D,B,38.06946013245679,1,29.088482533042125,1,B,D,5,31.380460740649074,B,A,57.71248312685605,Нет
0,78.81198616449764,2,B,A,3,1.3768564769470415,D,D,42.92052352782763,0,47.21785547209139,5,D,A,3,12.859459533189776,D,C,25.393876393525574,Нет
1,6.34001326640491,5,D,D,5,61.29689526044309,B,A,19.324510037980993,0,96.73073257251615,4,D,C,1,81.32809557193337,C,A,90.62349774199814,Нет
1,75.86481986257142,2,C,C,5,26.078674052309903,C,B,8.417815140342366,0,27.47423790260615,5,A,A,1,18.324038323287596,A,D,14.12895482103277,Нет
1,38.87912508553154,1,C,C,2,33.4050730587116,A,C,10.065635897854175,1,45.98775196514333,1,C,B,1,74.05893874643105,A,B,66.75974719153979,Нет
1,54.75216898908366,4,D,C,2,31.385380432057797,D,D,33.92601318209869,0,11.369123699845051,2,C,B,3,96.22338014491648,A,D,81.12703322710779,Нет
1,50.645520765114895,5,D,A,1,57.42833331389675,A,C,89.33520591302528,0,77.0150519227615,4,A,A,5,85.42781137750917,B,B,68.95005813414782,Нет
0,49.40951524205075,3,C,B,1,69.04557265766968,B,B,9.558142080052201,1,12.973645494374164,1,A,B,1,15.971850854848224,C,A,74.33101640904901,Нет
0,66.33692748370925,4,A,C,1,44.33182878763559,A,B,11.631063691628063,1,75.14635787389889,5,C,A,1,40.61662182523389,A,B,0.6119879549319251,Нет
1,44.80147998757388,3,A,A,4,65.5511815141111,C,C,68.14733012704318,0,18.768529217571782,4,B,D,4,8.365363953564009,C,D,93.68915107406211,Нет
0,89.37717976471706,5,A,D,5,37.02715077214521,C,B,96.68321599015837,0,71.35644157988062,2,A,C,1,55.76212766393479,B,A,92.86664939778278,Нет
0,37.41503570884477,2,C,C,3,94.70702241495006,C,B,38.08171344787718,0,60.24167722270294,2,C,D,4,82.67545312757919,A,B,52.26266447766642,Нет
0,0.8070222457734255,4,D,A,5,94.30025595601076,A,C,84.78140315701701,0,43.46226071614829,3,B,B,5,79.92726071018356,B,A,1.3836370523688801,Нет
1,21.201407189141474,1,B,D,2,61.8207143766212,A,D,80.55812006290206,0,13.322355230798145,4,D,A,2,57.903427761117584,B,C,14.87607211308114,Нет
0,78.69635650532601,1,B,C,2,44.32163893789185,D,D,9.242032739951867,1,0.7141978199947996,4,C,C,1,51.18085735353467,D,B,39.47161879932979,Нет
0,73.76566716674733,3,D,C,1,32.766101774816,A,B,74.18835927218032,1,92.45898233625985,2,B,C,1,27.324539528682646,C,B,80.18428256622606,Нет
0,58.57599002279963,1,D,B,4,13.784606033445668,B,A,91.196497882631,1,70.94305315016038,3,C,C,4,47.08275566462239,C,D,50.66724125047608,Нет
1,83.37942009659558,4,D,D,1,70.21879484695508,C,C,39.281725000654944,1,39.14175050566659,5,A,A,5,22.28453687304993,D,A,22.101316616286503,Нет
0,8.813471517673687,3,C,B,5,16.608427518963598,C,B,85.22114803439007,0,88.82158582414719,3,C,D,3,92.33581076997184,C,D,48.946148241593676,Нет
0,87.03407802992366,4,D,A,1,66.26339459802351,D,D,68.41392835600149,1,11.624800075705954,5,C,C,5,12.42075470892181,C,D,17.98921561339454,Нет
1,37.383967534053234,5,C,A,3,62.780742988008065,C,B,65.17293080290769,0,83.51495827127056,2,A,A,3,87.79684606759214,C,C,62.36315615943502,Нет
1,0.0616515431900555,4,B,A,5,30.45172078037801,C,B,26.82553807151712,0,94.30391372975248,2,D,A,1,40.34603024399416,D,A,63.65922964078471,Нет
0,41.32971521994816,5,B,B,1,0.47891349618206513,D,D,98.77365165689675,1,63.38016657972222,3,A,D,2,15.972715773920775,D,C,33.43406332695762,Нет
1,10.476116565817007,5,D,C,4,9.123360813686299,D,D,41.61224680172143,1,42.114286992172524,5,B,A,5,4.101333476339642,A,A,34.25322217880616,Нет
0,84.6198361160475,4,C,B,2,40.38108793112145,A,C,83.31119224525452,0,30.761252881103896,5,D,D,4,10.55954045056583,A,B,92.92711130157721,Нет
1,28.094752101878996,4,D,D,5,35.94570917424629,A,B,22.093019990737872,0,87.080862684088,3,B,B,1,85.06673158020399,B,B,95.20944908093557,Нет
0,17.116650349549555,5,B,A,2,71.94546702578168,C,B,13.443745466387536,0,58.50110956156476,1,A,D,1,46.586617953583556,D,B,68.8394160671226,Нет
1,42.66832689077668,1,B,B,3,57.41000191189991,D,B,40.520236722849276,0,58.250292045115174,1,B,D,2,15.948165104816582,D,D,29.44135707558204,Нет
1,10.48862740645734,1,C,D,1,79.88688464917803,D,D,87.64285329333018,0,72.41712014082312,4,A,B,3,43.75741094988689,B,B,75.45303099603592,Нет
0,60.575791894432506,4,B,A,2,35.1470913013423,C,C,71.66957039145629,0,48.543603555811586,5,C,D,5,68.26393909458048,B,A,91.80227315652083,Нет
1,63.28976322097159,3,B,D,2,63.24005866676454,B,A,18.95324502945578,0,11.955190391434488,1,B,D,2,11.422623636765405,C,D,78.28917205515228,Нет
1,1.6838645660100848,2,D,C,5,21.583006850152643,B,A,43.429432555905834,1,33.7184942082833,5,C,C,4,90.99690543493068,D,D,46.745681861736024,Нет
0,6.8883304470919615,3,D,D,1,0.09663962147133942,D,D,93.93326564418675,1,28.56998816352887,4,C,B,3,88.60348224624917,A,D,35.31705621542106,Нет
0,87.66274059485686,1,B,C,5,58.301599944421646,C,B,34.201191869642855,1,85.38828399082801,1,A,D,5,86.90567448775084,C,A,43.71944871972172,Нет
1,81.42809779101262,1,A,B,5,23.07645855207402,C,B,68.35074854890208,1,84.38956578207973,3,D,A,3,67.0584074605686,C,C,37.82620668968697,Нет
1,94.37963016948495,2,B,C,1,11.882931624587535,D,C,14.619637603898472,1,81.10405301507917,3,B,C,4,85.74931063537679,D,D,12.885633733607182,Нет
0,66.2760002261887,1,D,D,3,32.019334086647866,C,A,72.3383011608122,1,19.50214118297322,4,A,C,4,22.981084931905336,D,A,89.49001538042754,Нет
1,88.96615841157531,4,D,D,1,75.31041214593505,B,A,53.19478122786059,0,28.92829641215755,5,A,A,3,79.55126450745452,B,C,41.957071767881814,Нет
1,77.89699218628118,3,D,A,4,65.4245074690029,D,A,15.352205389920503,0,57.81967704636908,3,A,C,5,71.50500847109618,A,C,60.20274363884358,Нет
0,69.30361330753904,1,A,A,5,40.401772704313885,B,A,49.4136320188561,1,4.644560035466016,2,C,C,5,81.5032867484703,A,B,43.88763856066858,Нет
0,50.05391542125641,1,C,B,2,40.15502385893105,D,C,24.481781883858666,1,16.100202381094707,5,C,B,5,55.851367304648434,B,B,8.285539659977893,Нет
1,41.20553770702548,5,C,B,3,1.0778642036211261,D,B,36.83818557187628,0,85.38714459244659,2,D,A,2,42.042429772815396,B,D,33.592428645155756,Нет
0,48.32055708897411,5,A,D,4,17.593121748553507,C,C,84.58339384360471,0,10.322078745125395,3,A,D,5,88.20628736365781,D,A,22.041313479421987,Нет
0,96.32535283831577,3,B,B,4,41.00222477916711,A,B,57.16998370845812,0,97.35032967136664,1,D,A,4,6.222753549409543,B,B,72.67725845854832,Нет
1,15.45940369985448,4,A,C,2,22.812788610664136,A,D,90.44216294919003,0,19.84860877909782,4,D,C,5,40.65457058952331,D,B,45.9516571401777,Нет
0,2.2921772132446283,5,D,B,4,84.98386809991821,D,A,39.64120667242676,1,24.494789107998272,1,A,D,3,91.43906062765296,A,B,4.8171683075309835,Нет
0,44.50914233449142,1,A,B,5,91.67820080212917,D,C,59.18283770998581,0,95.21062568876152,1,D,A,3,67.34229339518694,C,A,38.344088293340576,Нет
1,84.47372841548332,3,D,D,1,23.071921215053358,D,D,26.40493378934353,1,65.73977377455385,2,B,A,5,0.6934500669835919,B,A,47.34438868373631,Нет
0,77.55808063918138,1,A,C,4,11.321175243028037,C,A,43.39096455645974,0,33.4760675853203,5,D,D,2,57.84281550278225,B,C,4.540976424030463,Нет
1,64.52117844433263,1,D,D,1,75.40454324607141,D,C,15.71167917699664,1,25.392563687389757,1,B,D,5,6.9803923335146845,A,B,37.10246633585063,Нет
0,38.94120905816509,3,D,A,3,12.711787524345253,C,D,72.71365262148815,1,96.73120842807687,4,A,B,1,16.352179160800752,B,A,18.990599620653747,Нет
0,41.081389095717114,3,D,A,1,71.59619249312053,C,D,43.90585672512355,1,11.080156999545787,4,C,D,3,30.160729562882484,C,A,77.05271545984405,Нет
0,41.382401666071,2,B,D,3,12.663913568858254,B,D,8.389661885785205,1,75.1415206076463,3,C,D,4,80.88177407205711,C,A,4.345220664093919,Нет
0,16.960504266322417,1,C,D,3,8.247896912288144,B,B,91.26438598470929,0,25.21218897228854,2,B,C,5,51.17291637831014,D,B,55.7218985469247,Нет
1,8.683384093220337,3,D,B,5,85.28811010932674,D,B,5.782881687384,0,45.60446735625513,4,B,B,2,73.33317123780677,A,C,99.95294354244525,Нет
0,42.43271323443604,4,D,C,3,40.206368581161676,B,B,47.320405828493286,1,11.275138689293806,1,C,C,5,75.67491985013919,D,C,69.99280349878484,Нет
1,2.649317132794493,4,B,C,4,81.10227176089595,C,B,69.64842383060554,0,0.7550617449056829,2,A,D,1,83.65343155303852,D,C,61.98544151528359,Нет
1,63.286587455011414,5,A,B,4,42.076942352933386,C,A,3.6834999399323,0,40.53215883998234,2,D,B,1,49.26087336640575,B,B,77.68314639396064,Нет
0,23.872874100541942,1,D,A,4,8.35415147408317,D,C,4.698960042183387,0,92.15180542489486,2,D,B,1,37.03701257959251,A,B,37.536660978915556,Нет
1,5.2383883028174765,2,C,C,3,81.85951016508984,B,D,30.374281150816696,1,57.86499104894659,3,C,B,3,65.02972805671271,C,B,87.16091370233922,Нет
0,1.201804849963628,3,A,B,4,82.61722878643786,A,C,95.60101879516316,0,23.00585128071142,2,D,D,2,50.99363409921239,D,D,67.26783485872383,Нет
1,0.22787012890653768,2,A,D,3,42.16400327420119,A,D,5.8622143474980515,1,64.16984507329558,5,C,B,3,65.89415785729588,D,B,30.835997698704666,Нет
0,59.00946231134508,5,A,B,2,50.0843981687197,D,D,39.935732147143895,0,68.25102514379275,1,C,B,4,58.16064686820115,D,C,30.405359545704545,Нет
0,40.48487191220524,3,D,D,3,47.51085166009028,C,A,16.840034491835667,1,85.82962960022455,2,B,B,1,55.283195361081184,C,B,7.788882982611501,Нет
0,13.348735622532937,1,C,B,4,36.49425290762339,A,D,67.720588262984,0,61.946719197938506,2,B,D,1,56.02636649602704,C,C,24.713278393334036,Нет
0,41.57305154610669,5,A,A,2,66.15204868045495,D,A,85.63200441040017,0,49.4852554958899,3,C,A,1,78.52663293977628,D,D,82.9549269642847,Нет
0,6.127137107563618,1,C,B,2,44.95575933535193,B,D,56.496772485672345,1,14.317141127165556,4,B,A,3,60.15087104817203,B,A,90.0691523488161,Нет
0,13.759813865921144,5,B,C,4,60.37951063967386,D,D,91.5619281571053,0,73.5494293182779,4,C,D,1,26.709422794597295,B,A,42.374845537362596,Нет
0,5.600386001613245,1,B,D,1,80.04707862152634,B,C,16.229055038365047,0,99.96147002374684,4,C,B,5,72.44871045165559,C,A,37.21401316563798,Нет
0,26.55020556102008,2,C,B,3,86.80632788879987,B,B,44.26918306135212,1,60.61175659128083,3,A,C,3,0.6448668002960622,D,B,48.4800801159627,Нет
0,40.2958652042885,4,A,A,5,34.81491320534283,B,C,51.240222422295055,1,9.58417935307354,5,D,B,5,86.85564259198964,B,B,32.65614434827718,Нет
1,28.696918829804908,3,B,B,4,13.78877580090755,B,A,10.027555046651626,0,89.14110395303958,2,D,B,2,24.816765022740096,C,C,8.21787568782838,Нет
0,74.79853737873226,3,C,D,1,79.53884386315092,B,C,74.14738456057917,1,45.90152918471097,4,D,C,2,12.596924930118792,C,C,83.69979111202676,Нет
1,60.913944003301914,1,A,B,1,7.992915728574223,B,D,30.269501266129183,0,75.71851483533561,2,D,A,2,14.858839974996807,D,D,6.141373796312166,Нет
1,36.831355634921614,4,B,D,4,61.275712965170534,D,D,26.39054063806231,0,14.700225485735318,5,B,C,2,56.744368716377444,D,C,54.38242152321806,Нет
0,1.245506129719176,3,B,A,2,42.48928945791022,D,A,70.25151630750611,0,4.670883879510712,3,C,B,3,58.84690279228529,B,D,8.764329698264973,Нет
0,87.10016088779804,4,B,B,4,44.87801643601831,D,D,11.196446766027723,0,49.26950761966066,4,B,A,2,43.9010247583531,A,A,44.31091732203054,Нет
0,19.038356030202273,1,D,D,2,98.03152195011081,A,B,29.65019573435913,1,68.61985801955112,4,A,D,2,48.23690229879129,D,B,92.18520288149212,Нет
1,24.98876492172135,1,C,C,3,47.57447598318607,A,C,9.677864157001913,0,37.08930076503887,2,A,B,4,43.87985343720256,D,C,89.21258007586881,Нет
0,17.083122979758492,1,D,B,1,7.138843261675543,D,D,15.090583795684175,1,43.15026803544257,3,A,B,4,24.937295643840017,C,D,38.682114635435425,Нет
0,67.3330558658209,1,C,B,4,60.84204861595749,C,D,94.47536183081556,1,8.876171094536334,2,A,B,4,72.325211945654,A,A,20.32334914205919,Нет
0,7.935890057133577,5,B,D,5,41.92603326137875,C,A,25.76567865377025,1,33.19041596280533,1,D,D,1,11.003065049093186,D,A,96.30066253531314,Нет
1,63.02830045106887,4,B,C,5,73.15875787659142,C,B,7.1880224100898005,1,52.14891200982873,3,B,D,2,32.270508925730745,A,D,63.548195959095096,Нет
1,79.82682116217678,5,A,D,1,39.88734431987585,A,C,71.91152403683012,0,93.04211769134356,3,A,A,3,29.760885816094216,B,C,30.98548958127534,Нет
0,20.56075375026577,1,A,A,2,58.839442633204655,B,A,22.70222824055529,1,90.46770388412891,3,D,B,4,21.248014430864103,D,B,5.365106846147372,Нет
0,32.51573261936003,3,C,A,2,78.32126405348612,B,D,18.3140069222707,1,15.310494200225355,5,D,B,5,26.25876470308155,D,A,31.83013830366438,Нет
1,49.53287614111708,2,A,B,1,42.036607394483596,B,B,80.55009839577917,1,89.32862704923156,2,C,A,2,76.4936937089473,D,B,29.954235676230702,Нет
1,81.0730376253176,3,C,A,4,40.20470469002153,A,A,34.58021496162858,1,76.12946155547439,3,A,A,4,57.098050185622164,D,B,65.67377990815395,Нет
1,29.625950171673075,2,C,B,3,12.624532153006973,B,B,87.02838313303614,0,78.61862795288222,1,B,C,5,16.291961496769048,A,C,70.40101382686152,Нет
1,46.18423565581358,1,D,D,2,58.23258805461335,D,A,38.263819141990055,0,13.471123144788145,1,D,A,3,1.2175442138371628,C,D,9.01550915567616,Нет
0,90.07153531199063,5,B,B,5,91.17939728600214,D,C,45.70100207305951,1,54.319419238716904,2,C,D,4,98.32806348755888,C,A,2.7195329295747084,Нет
1,73.67918816100669,1,A,B,3,30.108891841754303,B,B,51.56901556517967,1,70.12184911115384,5,A,C,4,62.573072602549914,B,A,28.175482318048783,Нет
0,32.61829176518345,1,B,D,2,38.160763853458555,C,D,37.319061735434566,0,35.94301167052984,1,D,B,2,51.33471467828367,D,C,74.04539604658407,Нет
1,32.4990236855865,1,A,B,1,42.000073816220926,A,B,50.7214641879821,1,15.221666047166426,2,D,B,2,76.33746340362791,D,D,50.944906850511465,Нет
0,71.9268915791303,3,D,D,4,31.587542386775304,B,B,55.187647972195464,1,85.76116100348641,4,B,B,3,17.898347871614572,B,A,9.89141801070238,Нет
0,84.30183378340162,5,A,C,5,4.2464765116137615,C,C,84.91512314256312,0,16.385276140462857,3,D,B,1,13.154485809136807,C,C,9.869528181496001,Нет
1,97.49388956909168,2,B,D,2,46.64190667649907,D,A,97.37310437917345,0,40.12740793446199,1,C,A,3,32.86287867332928,B,B,14.352054149168037,Нет
1,62.593571890242316,2,A,B,1,44.52982175906397,B,A,72.29328695516023,0,45.42923753576042,5,C,C,4,54.80069487965717,C,A,73.04216123202106,Нет
1,55.48908349102262,1,B,D,5,90.24024935628167,D,A,96.76900604455118,0,34.06278303651751,2,A,D,4,9.857370520593767,D,D,84.28699971936956,Нет
0,68.90438344380162,2,A,A,2,11.223625647404678,C,D,63.54645504190846,0,70.68711607154833,2,B,C,5,99.52130983422472,B,B,90.60601925946906,Нет
1,15.15783053482731,1,C,A,1,92.469745866769,A,D,33.890948483048014,1,9.100563657949134,3,C,B,1,26.22128250447756,A,A,10.634422048736514,Нет
0,47.31597704228713,2,B,C,2,86.72360816012895,D,B,54.16301176386666,1,10.692557583832308,1,B,D,2,53.32653861211244,B,A,98.23492823931764,Нет
1,62.465716886237075,1,B,C,3,85.56558329035065,A,A,48.08638269385516,0,98.75203944028897,3,A,A,3,93.06970302848015,D,D,76.6933236453479,Нет
0,74.36428631558823,5,C,B,1,41.20115552943962,C,B,35.63580868860765,0,52.74616245839523,1,D,A,2,76.45322429903324,C,D,29.130065518430172,Нет
1,43.244738135800496,2,C,C,1,72.99656357706974,C,D,47.685854893180654,0,15.938330670271018,2,A,A,5,66.67164934915503,C,A,57.12647672176973,Нет
0,40.689667441042644,5,D,B,5,16.941983617555856,C,C,84.15088094014632,0,14.870748656226118,2,C,D,3,91.45437926346936,B,C,97.34941398216634,Нет
1,51.72530180234247,4,D,D,4,30.39117160075171,A,A,41.004045954832655,1,80.852519735452,3,D,A,2,54.60761307502692,D,A,81.49149589705266,Нет
1,57.444875697484896,2,D,A,5,33.33073840032162,D,A,29.35301335951851,0,52.00699295074022,3,B,C,4,8.849122299848933,D,C,37.613983270257854,Нет
0,55.92201875618387,1,A,B,2,26.218460162834656,A,A,24.460608420692665,1,16.000584967015108,3,C,B,4,1.8569365392554937,C,B,75.40739266026846,Нет
1,95.74983756502857,2,A,A,3,36.42843935739543,B,C,40.69033623887673,0,51.0277500582484,3,B,B,1,93.6541981948232,C,C,16.25421284007699,Нет
1,85.88741854383098,1,B,D,4,13.679694046851553,A,D,93.78485080844752,0,89.67537476280437,4,D,C,4,61.98343195488095,A,C,41.774447920400036,Нет
1,60.44619937911466,2,D,C,1,34.96263918468014,A,C,57.431027348971455,0,75.93239331449023,1,D,A,1,99.57737201699607,A,A,11.499073159933925,Нет
0,64.17348252280135,3,A,D,3,85.95698703528824,B,C,6.823564500293145,0,72.84400562846373,5,D,A,3,98.10365049599255,C,C,43.63424264094786,Нет
0,59.373068004393794,2,C,B,3,18.547718107362755,D,B,10.251475648239406,0,52.399965140566415,1,C,B,2,86.17837611556286,A,C,50.23157670802386,Нет
1,18.145834490419855,3,B,B,4,61.18488938491458,C,A,83.06152193033269,0,89.84315610106574,1,C,A,5,29.293855622593323,D,C,69.42456242809149,Нет
1,53.63603921728317,5,C,A,3,11.887556666627997,D,D,5.271099254638189,1,41.6552278932349,2,D,C,1,74.03143314187169,D,A,14.775573814599241,Нет
0,27.322548612136465,5,D,C,5,87.72064923208211,A,A,63.53942079299175,0,99.97882906527065,1,B,C,5,54.35280863742118,C,B,53.07602426833189,Нет
1,2.983669451432891,1,B,C,5,42.07330736863231,A,B,94.90904069887867,1,50.60179659588644,4,D,C,4,99.049979823815,B,A,77.58649039759719,Нет
0,25.21742446879488,3,B,B,1,82.37484425266038,A,C,71.32511860917016,0,16.683415825795468,4,C,D,1,41.310860912609506,C,D,42.8864025196955,Нет
1,75.54132099035455,3,D,A,3,9.258879566008027,C,C,49.00033023770639,0,86.07138722026234,2,D,C,3,74.88274308581487,A,A,84.20402000384775,Нет
1,76.86001938324016,4,B,A,4,23.15338134737529,C,B,98.73655481868488,0,47.53487757102172,1,C,D,4,51.306562436286605,A,D,47.735462511955596,Нет
