Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Collision
17.708470381489338,1,C,D,B,1,32.96291689811167,5,A,B,D,1,Нет
44.924717872023415,3,B,D,B,0,87.81571090343012,4,A,A,D,0,Нет
24.107603342221594,2,C,D,B,0,33.35517663995752,4,D,D,C,0,Нет
39.650917932811645,3,C,C,B,1,14.057604873613494,4,B,A,D,1,Нет
95.23816052782433,1,D,B,C,0,63.84265628104482,4,D,B,C,0,Да
0.2633842339398229,2,B,B,C,1,7.855170127893574,5,B,C,C,0,Нет
19.87776362710281,2,C,D,C,1,8.345703357549816,5,C,D,B,0,Нет
11.630511878231475,2,D,A,D,1,86.60489314421426,2,A,B,B,1,Нет
0.6932858089066518,2,B,D,B,0,77.81233899998466,2,B,B,C,1,Нет
12.888783606265775,3,D,A,D,0,77.9274247174229,4,D,B,A,0,Нет
88.89165738759164,4,D,C,A,1,98.90137765427404,2,D,A,D,1,Нет
88.52721429934147,1,B,C,C,1,34.16693161571081,1,D,B,B,1,Нет
45.00493332380998,5,D,B,C,0,14.674378883957273,5,C,C,C,0,Да
55.373381186145906,4,D,C,B,0,73.64284673649387,5,C,C,D,1,Нет
5.487022806976127,5,C,B,A,0,34.7650462086168,5,C,A,C,1,Нет
65.62411186008669,4,D,C,B,0,54.99555600534921,1,A,A,C,0,Нет
50.559887724556475,3,A,B,D,1,19.877794625431257,5,A,D,D,1,Да
57.85411523115297,4,B,B,C,1,89.21033490466618,4,D,D,D,1,Нет
39.494165560852956,3,D,C,A,0,83.27444452326719,4,B,C,D,1,Нет
98.39716550092577,4,D,B,B,0,30.827110252786284,1,B,A,B,1,Нет
59.32178597851192,2,A,D,C,1,16.20784745557894,1,C,D,A,1,Нет
6.284990859610751,5,A,C,C,0,59.17404905923445,2,A,C,B,1,Нет
95.98682696673593,1,B,B,D,0,62.069245183856545,1,C,D,A,0,Нет
41.743384773415514,1,C,C,C,1,51.138167992152425,3,C,D,A,0,Нет
59.51051083556699,3,C,B,A,0,10.908977138994825,2,B,B,B,1,Нет
77.77113026125502,1,C,D,C,0,94.31126141692609,5,B,A,D,0,Нет
68.95427299004652,4,B,C,D,0,4.533990648044961,1,A,C,B,0,Нет
59.5630704746471,2,D,C,A,0,57.1395090632544,3,D,D,C,0,Нет
67.42154456968748,2,D,C,A,1,19.027298182801644,2,D,D,D,1,Да
18.18214407674954,5,C,B,C,0,6.519616834149722,5,B,C,D,0,Нет
90.3003240951978,4,A,D,D,1,37.0029359073096,3,D,A,A,0,Нет
88.2754860386328,2,C,C,B,0,32.61557988782402,2,B,A,B,1,Нет
71.36095914005931,2,B,D,B,1,65.41877460898758,4,D,A,B,1,Нет
76.33126488530131,2,D,B,D,0,54.68888607042438,3,B,C,A,1,Нет
59.0523707775984,5,C,C,B,0,4.023799077126611,1,D,C,C,1,Нет
37.17502471859261,3,A,B,C,1,79.83314974588181,1,D,D,B,1,Нет
62.67287373048433,1,A,C,A,1,65.79031336402873,2,A,B,A,1,Да
53.68152221272576,1,B,B,C,0,88.84612318982661,4,B,B,B,0,Да
14.728353887977253,5,A,B,A,1,48.365243659377036,5,B,B,A,1,Да
19.04645702012846,1,A,D,B,0,58.43961272389503,5,B,C,B,1,Нет
70.82532581711519,4,B,A,B,0,46.54526572388657,4,A,B,C,0,Нет
35.62617319060364,4,A,B,C,0,59.78993827792689,4,A,A,A,0,Да
65.23386488748298,4,A,B,B,0,86.8518093672053,1,B,D,C,1,Нет
79.585587922332,2,B,C,B,0,37.44893823212884,3,B,C,B,0,Да
57.301701659927204,1,A,D,B,0,12.857367654131636,4,D,C,D,1,Нет
8.95498202274807,3,D,A,C,0,75.56491004502325,2,C,D,B,1,Нет
72.1378114170714,5,D,D,D,1,72.7511768888768,2,C,D,B,1,Нет
94.73630635971422,3,C,D,C,1,24.914748123839814,1,B,C,C,1,Нет
90.40320586110376,2,A,C,D,1,62.59187783767698,1,B,D,A,0,Нет
81.87900470111009,4,A,B,D,0,82.50725341540266,1,D,D,A,1,Нет
78.43307706571906,4,D,B,A,0,45.26358370145014,5,B,D,D,0,Нет
66.18364245747954,2,D,D,D,0,6.41996897988858,5,B,D,A,1,Нет
21.32969542419516,5,A,D,C,0,15.090750393764585,4,A,A,B,0,Нет
57.433497897691744,1,A,B,B,1,50.40901033527076,2,C,B,A,0,Нет
72.18102616503668,3,D,C,A,1,79.42029917521468,3,C,B,B,1,Нет
17.62021738925966,5,B,A,A,1,50.68735457255992,5,A,B,A,0,Нет
72.50999267450821,2,B,C,D,0,53.527027214926825,5,A,B,B,0,Нет
53.33727563776872,4,D,A,C,1,18.705594112927905,5,A,C,D,0,Нет
45.551294923167916,3,A,A,A,0,92.42947851061608,1,A,C,A,0,Да
41.48744935596327,1,C,C,A,0,86.1569584657467,2,B,D,A,0,Нет
56.83989334001963,1,A,B,D,1,4.1634036624665915,5,B,D,D,0,Нет
3.366797701671609,5,D,A,A,1,73.60579768696476,3,C,A,C,1,Нет
57.5423794572164,4,C,D,D,1,0.6745876614571378,2,A,C,B,1,Нет
73.52732052199781,1,D,A,C,1,96.34970842240459,3,B,A,B,0,Нет
9.974921841620388,1,C,C,A,0,18.097011600760705,2,D,C,C,0,Нет
71.43501665889312,4,D,A,D,1,45.29801032724813,4,D,A,D,1,Да
31.020690702694786,4,A,B,C,0,38.62530627408607,2,D,A,A,1,Нет
55.139456282406144,4,B,B,B,1,27.51206505200391,5,B,D,C,0,Нет
61.163950370126344,4,A,C,A,0,54.827702139313296,3,B,B,A,1,Нет
84.8658550856016,4,A,A,C,1,88.5271861112542,2,A,B,D,1,Нет
21.685394905898924,4,B,A,B,0,72.92516925315836,3,A,C,D,1,Нет
14.89282203256186,5,C,C,D,0,92.64845758964775,2,A,D,C,0,Нет
89.00887256494507,1,B,A,D,0,23.47726485589665,5,C,C,C,1,Нет
81.10051565603926,4,B,A,B,1,5.736749567081468,3,A,A,B,0,Нет
73.26603651621387,4,B,B,A,1,28.2285388269933,3,A,C,C,0,Нет
78.679744848166,1,C,A,D,1,39.05049504035751,2,B,D,A,1,Нет
29.53833326706061,4,D,D,B,1,39.85106779812861,4,C,C,A,0,Нет
95.94877063030611,2,C,A,D,1,49.32869366100749,5,C,C,A,0,Нет
82.26496290032922,5,D,B,D,0,86.73020289125594,3,D,A,A,0,Нет
40.81326606937322,3,A,D,B,0,14.966011923993182,1,B,A,D,0,Нет
34.12926399653199,1,D,A,A,1,85.70198456173385,2,D,C,C,1,Нет
60.62113958571378,3,B,C,B,1,24.38156891605361,1,C,A,B,0,Нет
55.8132193577899,5,D,B,A,1,23.94276457169775,3,A,B,C,1,Нет
94.92211267284706,3,D,C,A,0,89.47588866743456,1,D,A,A,1,Нет
86.12112294497135,5,A,A,D,0,8.72296767831957,1,A,B,C,1,Нет
89.10464043023016,1,C,B,C,0,42.373005839883895,2,A,C,D,1,Нет
81.07245117058193,5,D,C,D,0,11.458792143626162,5,B,A,D,1,Нет
53.457061020405774,4,C,B,B,1,82.88835849308728,3,A,D,A,1,Нет
54.355433552921916,4,D,A,D,1,40.516380822396826,5,A,C,D,1,Нет
62.17897041778745,3,D,C,A,0,4.648537604617308,3,C,C,C,1,Нет
47.91033358908614,1,C,C,A,0,47.45284384127244,2,A,D,B,1,Нет
25.206090444790686,4,C,D,A,0,59.0628149355878,4,B,D,C,1,Нет
27.178485095678507,4,B,C,B,1,31.744414910127684,4,D,A,C,1,Нет
53.965570032396215,1,D,D,C,0,26.342201616347882,4,B,C,B,1,Нет
24.16059678488506,2,C,D,D,1,18.940645876733086,4,A,C,D,1,Нет
33.51443676019464,4,B,C,C,1,0.8413724601171957,5,D,C,D,1,Нет
20.030090149789338,5,D,A,B,1,33.43427458527233,2,A,A,B,1,Да
42.474590157357426,2,D,A,C,0,87.35329008989422,5,C,A,D,0,Нет
65.30811523192294,2,A,D,A,1,2.708479664333141,5,A,C,B,0,Нет
13.654183087530637,1,A,A,A,1,96.26726063671309,4,C,B,A,1,Нет
70.55948261442386,4,A,A,D,1,58.46088765390607,5,C,A,C,0,Нет
97.2585774391097,3,C,C,B,0,57.98188991939445,5,C,A,B,1,Нет
55.58114428329808,4,C,A,D,0,40.59698213220809,3,C,B,A,0,Нет
19.081071682526208,4,D,C,D,0,45.442303867269494,5,C,D,C,0,Нет
90.64889693687095,2,C,C,A,1,13.618572900060444,3,B,A,A,1,Нет
69.00062076315099,1,A,C,A,0,4.40255374848888,3,C,C,A,0,Да
79.70129248033015,2,C,D,D,1,47.03246867542915,2,C,A,C,0,Нет
57.75008150577856,1,A,B,A,0,43.59288566586172,4,B,C,A,1,Нет
23.03433370974417,3,D,B,A,1,2.0993927613168983,5,C,A,B,0,Нет
5.087228720088099,5,B,D,B,1,90.20553577075172,1,B,B,D,0,Нет
65.47751816393279,5,C,A,C,1,38.57490302024876,5,C,C,B,1,Да
90.76524464706297,2,D,D,C,1,41.41461134551626,3,A,B,C,0,Нет
37.68706403859377,4,A,B,B,0,68.39811443010913,5,B,B,A,0,Нет
15.956467555318666,5,A,C,B,0,25.577708945248247,5,D,C,B,0,Да
9.921375174023172,4,B,D,B,0,69.08980188722686,3,B,B,A,1,Нет
12.063510866747807,1,C,A,A,1,86.93742539852343,1,D,B,A,0,Нет
50.624549884944074,4,A,B,C,1,37.53969067616731,4,D,D,B,0,Нет
50.08088133560632,3,A,B,C,0,6.975923054635047,2,D,C,B,0,Нет
53.248308861141695,5,B,A,A,0,33.383509172329425,3,B,B,A,1,Нет
66.93514503511763,4,C,B,B,1,25.646438178364296,5,D,B,B,0,Нет
33.958893588598094,1,B,D,A,0,18.706230173478687,2,C,B,A,0,Нет
24.87122503192608,2,D,C,A,0,68.61933410114644,4,D,A,C,0,Нет
43.86454034344705,1,B,C,C,1,88.0213312415134,5,A,B,B,0,Нет
73.55967063029905,1,D,A,C,0,99.13339001388502,1,C,C,C,1,Нет
0.8747695977889047,1,C,D,B,1,6.005213486738715,1,D,A,B,1,Да
97.64068608506349,5,D,D,C,1,42.213450157592504,3,A,B,B,1,Нет
7.206101361019157,5,C,A,A,1,68.5897894054797,4,A,A,C,0,Нет
11.801517172155208,4,C,D,A,0,11.140093626278047,1,A,D,D,1,Нет
6.88125473824166,3,B,A,D,0,46.74842906809707,5,C,B,B,1,Нет
96.15631050707779,1,B,D,D,0,68.82093379021903,4,C,A,A,1,Нет
30.186092127830488,3,D,A,D,0,34.804195443342735,1,A,D,D,1,Нет
19.997104187242996,2,B,D,B,1,40.72294930455493,4,D,D,A,0,Нет
68.56432740844176,3,A,C,D,0,15.007195307933664,5,D,C,D,1,Нет
68.24626548366273,1,A,D,C,1,44.13073585957304,5,C,B,B,0,Нет
98.78971128056912,5,A,C,B,1,85.79044350760194,5,A,B,A,1,Да
27.35757058583035,2,D,A,B,0,8.473012550096549,4,D,B,A,1,Нет
12.532653066590726,4,D,B,D,1,1.492543117930334,1,D,D,C,0,Нет
76.05091128731736,5,D,D,D,0,5.836932569561415,1,B,D,D,1,Нет
26.51510179893527,4,A,B,B,0,18.8364868378748,4,B,C,D,0,Нет
93.56291265418399,3,A,C,B,1,62.30331166494303,5,D,A,C,0,Нет
78.86333455492577,1,A,B,B,1,10.983506563685285,3,D,C,D,1,Нет
88.69292732281222,4,D,C,A,0,83.12502489232864,5,C,C,C,1,Нет
87.35293670220223,5,D,B,B,0,33.09144225254844,1,B,C,B,0,Нет
84.94305478878,2,B,A,D,0,72.76101680865,2,A,C,B,1,Нет
82.88666990474503,2,D,D,D,1,93.35050690772232,2,C,B,B,0,Нет
64.2363435111823,5,C,A,B,0,28.987121127179904,4,B,A,A,1,Нет
98.86638449427554,1,B,A,A,0,59.47895657732709,3,D,D,B,0,Нет
18.464748142638044,1,A,C,C,0,6.156465244576048,2,B,C,B,1,Нет
75.89976109939626,2,C,C,C,1,96.96982026859831,1,D,B,A,1,Нет
45.52083001883823,1,A,B,C,0,17.35464636958288,3,D,C,C,1,Нет
94.62186693892039,4,C,C,B,1,13.089812868531203,2,B,A,C,1,Нет
79.62710425329446,4,D,B,C,1,4.704085357401899,4,D,A,A,0,Нет
0.8181520157153455,4,B,D,B,1,81.75785111007589,5,C,B,D,1,Нет
71.04822121113507,1,B,D,A,1,42.94488022596434,4,A,C,A,1,Нет
66.02153044916425,3,B,C,A,1,40.52665903255356,1,D,C,D,0,Нет
44.95620226051552,5,D,B,B,1,42.37676765124026,3,C,B,B,1,Да
87.38332970873479,5,A,C,D,0,93.16474750244961,2,B,D,B,1,Нет
66.66572852731436,1,A,B,B,0,79.05961839793021,3,D,C,B,1,Нет
55.53460414636766,2,D,A,C,0,29.325611853422593,3,A,B,A,0,Нет
30.363988677405573,5,A,C,B,0,94.51331258447381,5,C,D,C,1,Нет
90.2511398593718,3,C,C,B,0,54.340518695812456,5,B,A,A,0,Нет
62.58491338997557,5,B,A,A,0,83.40142739881735,2,B,C,B,1,Нет
7.638930792611043,3,C,A,D,1,29.04775109642689,2,A,B,A,0,Нет
16.3889094992963,4,A,B,B,0,76.50978865452022,5,C,D,D,0,Нет
48.87010419298331,2,A,B,A,0,14.611866112939742,1,D,A,B,1,Нет
25.404391150810657,1,B,B,B,1,43.68348595614646,5,B,B,D,0,Нет
22.86875107913,1,C,D,D,0,28.043988457144977,3,C,B,A,0,Нет
58.80112475840226,2,C,D,A,0,51.35560031209201,1,C,D,A,0,Да
83.62485554057747,3,C,B,D,1,40.11475235534295,1,C,A,B,1,Нет
91.68697950709131,2,A,D,C,1,66.35870737106346,3,A,A,B,0,Нет
88.16637322312143,4,A,B,C,0,4.37979345645515,3,B,B,A,1,Нет
96.74764664202623,5,A,C,D,1,27.401581419706723,1,D,C,A,1,Нет
78.50639591157609,4,B,A,A,0,33.3808439457028,3,C,D,C,0,Нет
80.10290861841034,4,B,C,D,1,2.3102361360980206,4,B,C,B,1,Да
67.20083738505731,3,A,D,D,0,97.11013680670617,4,D,C,C,0,Нет
34.46751567446863,1,B,D,D,0,93.34799432628198,1,C,D,D,1,Да
72.81944702637779,4,C,B,A,1,54.61295412660979,2,B,A,D,1,Нет
68.21677319161694,5,B,B,A,0,72.40226784138798,2,A,C,C,0,Нет
28.071595498671066,2,B,B,D,0,24.646538239528137,2,D,B,A,1,Нет
46.22484741452233,5,C,B,C,0,74.15647739587213,5,A,D,B,0,Нет
81.33151279409853,5,C,B,B,1,40.627814235123594,1,C,C,D,1,Нет
57.47192920829358,4,D,D,D,1,77.00089110536302,2,B,A,B,0,Нет
91.36785229557228,3,D,A,C,0,47.16417730185479,3,A,A,C,1,Да
29.906969364085256,3,D,C,B,0,46.35968835959932,5,C,C,D,1,Нет
65.9411020866368,4,C,D,A,0,8.049373980842523,3,D,A,B,0,Нет
30.91833340769351,2,A,B,B,1,50.80081394429992,1,C,B,D,0,Нет
49.54496041624257,4,A,D,C,0,49.88072681671927,4,C,D,A,1,Нет
97.28320488484428,4,A,D,D,1,94.5687337622673,4,D,B,B,1,Нет
99.30992584438833,2,A,A,B,0,71.04792507462302,4,B,B,D,0,Нет
29.582720683210383,5,A,A,C,0,75.96777376835371,1,C,B,B,1,Нет
62.53474708524133,2,D,B,D,0,4.710718028904315,2,B,B,C,1,Нет
24.25564151650429,2,A,C,A,0,56.123125803564896,4,B,D,A,1,Нет
12.463078585672594,5,A,A,B,1,27.676209088563,3,C,A,D,0,Нет
51.18144237836356,4,A,C,D,0,13.883120833386997,3,D,A,C,1,Нет
64.10818986462994,4,C,D,A,0,79.83967694473965,1,A,C,A,0,Нет
29.26162104643052,4,A,C,A,0,62.98883156234283,4,B,D,B,0,Нет
38.85181389976251,2,C,A,B,1,53.686214674794165,4,B,C,C,0,Нет
65.32351173292508,4,A,B,D,0,95.55845043347423,3,A,A,D,0,Да
61.618508429127935,3,A,A,A,1,42.335823197627484,1,A,A,C,1,Да
