Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Collision
0,43.72912181944939,50.82551093956595,1,1,1,3,C,D,C,1,1,52.55096456283045,62.895101569469034,0,1,0,3,A,D,A,0,Нет
0,31.217943205764918,76.49689174127649,0,0,0,5,C,B,D,1,1,31.06023389351401,58.78036964397474,1,0,0,4,B,A,A,0,Нет
1,22.76250307913239,34.4443309045316,1,1,0,3,C,B,A,1,0,48.56337188471975,38.25067331658884,1,1,0,3,C,A,B,0,Да
1,19.82567841332592,94.05500694014106,1,0,0,1,A,D,A,0,1,31.945380092585918,59.12954348474838,0,0,1,1,A,B,D,0,Да
0,26.376859914587325,63.09056377289076,0,1,0,1,B,A,C,1,0,83.39278438215122,65.01169424076949,1,1,0,5,D,A,B,1,Да
0,5.602633793130362,28.615466808838075,1,0,0,4,A,B,B,0,0,49.23335231207421,47.72579867064454,1,1,0,3,C,B,D,0,Да
0,30.609892762824508,83.42857566198462,1,0,1,5,D,C,A,0,0,72.44094810637458,56.74794592284308,0,0,1,3,B,A,D,0,Нет
1,66.68309699799345,24.407056093531565,0,0,0,1,D,D,A,1,0,31.1906641702853,89.8776949336262,0,1,1,1,B,B,D,0,Нет
0,20.535413200500496,93.14568160229302,1,0,1,2,B,D,A,1,1,73.40214882320437,50.2434894837563,0,0,0,5,D,A,C,1,Нет
1,52.4741633664471,15.116374152548351,0,0,0,2,D,B,D,1,0,53.61903318372595,19.85338188629432,0,1,1,5,C,D,D,1,Нет
1,16.427225934045342,70.11493525905881,1,0,0,3,A,A,B,1,1,94.79011181077979,4.482540133104351,1,0,0,5,B,C,D,0,Нет
0,80.5216068924446,16.35095299370817,1,1,1,1,A,A,D,1,1,10.284922215726366,45.47992200639218,0,1,1,3,D,C,D,0,Нет
0,24.430878248560216,27.936251812325352,0,0,0,5,B,A,B,1,1,84.06601541627192,99.14393414962178,1,1,0,1,D,A,A,0,Нет
1,57.53200921987117,25.134941201225747,1,1,1,1,D,B,C,1,0,78.83880017473945,39.69439928811398,1,1,1,2,B,D,B,0,Нет
1,11.1215237838441,36.177835643876364,0,0,1,1,D,A,D,0,1,58.654482359617646,2.738652138702169,1,0,1,2,D,A,C,1,Да
1,74.06972150999903,11.609739852893474,0,0,1,4,A,C,C,1,1,60.795574062648924,54.65920488720985,0,1,1,3,B,C,D,0,Нет
0,53.2090548891979,94.83923919493823,1,0,0,2,D,C,D,0,0,63.683169111141446,7.301831242711987,1,0,1,2,D,C,C,0,Да
1,36.54422978919531,60.50209179880886,0,1,0,1,A,A,B,0,1,91.09795934463584,42.621278705845775,0,0,1,1,D,B,B,0,Да
0,0.8518617716360755,33.03547532033046,1,1,0,4,C,A,B,1,1,44.71475409138932,99.3349253113071,1,1,0,1,A,B,A,0,Нет
0,36.787665700458795,3.639201452189089,1,1,0,4,A,C,B,0,0,5.499070580816978,25.613290465486426,1,1,0,3,D,A,A,1,Нет
1,0.28360863094418765,58.08155038523434,1,1,1,2,B,B,D,1,1,64.80516064914406,11.048888478171836,1,1,0,3,A,A,A,0,Нет
1,89.05920597969191,59.311540527038545,1,1,0,2,D,B,C,1,1,8.404453880263208,29.814886781255666,0,0,0,1,C,B,D,1,Нет
0,32.052419597607276,10.949226436960235,0,1,1,3,A,D,B,0,1,86.16184359631103,97.19953729323485,0,1,1,2,B,C,A,0,Нет
0,52.0600744638181,78.28844809005707,1,1,0,2,B,D,C,0,1,5.9376008752377025,1.9343841345632717,1,1,0,2,B,C,D,1,Да
0,67.02379775451706,22.690491628983377,0,0,0,2,A,B,C,1,0,14.076249174361855,74.47343051539433,0,0,0,5,B,B,C,1,Да
1,27.12269123853045,91.57939444561687,1,0,1,3,A,B,D,1,1,57.4125652893223,81.76506124706859,1,0,1,4,A,B,B,1,Да
0,49.579213461225216,75.75830384372745,0,0,1,2,B,C,A,0,1,36.733930723512444,66.56554234183142,1,0,0,1,A,B,B,1,Нет
0,0.06473424783645099,66.20247220582604,1,0,1,5,A,B,B,0,0,36.781200575551296,7.434856785254729,1,1,1,3,D,C,A,1,Нет
0,17.97073474029244,80.22630195972013,1,0,1,3,A,D,C,1,0,75.81704720750321,24.973147234251503,1,0,1,1,B,D,D,0,Да
0,20.292980138546667,80.23624169611604,1,0,0,2,C,B,C,1,0,92.78275593082107,53.50603907916196,1,0,0,3,C,D,D,1,Да
1,31.257194084776142,66.5055039669289,1,1,1,4,C,A,B,1,0,81.84619174479135,43.07719408350332,0,1,1,4,A,C,C,0,Нет
0,1.4046797066342709,76.31216356018969,0,0,0,2,D,B,B,1,1,62.05431915113239,67.67535241583276,1,0,1,4,C,D,B,0,Нет
1,41.95180117683171,21.79279896543789,0,0,1,1,D,A,A,1,0,57.766427670454135,69.44995352974553,1,1,1,4,C,C,B,0,Нет
1,75.7306153167312,98.4152564515529,0,1,0,5,A,C,D,0,1,60.287888198198814,24.862723620606808,1,1,0,4,D,A,B,1,Нет
1,98.54807520744657,82.1974437893458,0,0,1,3,A,A,B,1,0,98.6624332876743,29.910416989114708,1,0,1,3,A,A,B,0,Да
0,0.07385708285412296,46.36787479568465,1,1,0,4,A,C,B,1,0,42.63214885636641,10.239547730331655,0,1,1,2,A,C,A,0,Нет
0,39.82111614313643,32.72009123339548,1,0,0,1,B,D,A,1,0,73.87686964884665,68.25512348436558,0,1,1,2,D,D,D,1,Нет
0,77.63128112038493,58.035896316536636,1,0,1,3,A,B,A,0,0,53.499321918924004,14.725228648132383,1,1,0,5,A,B,C,0,Да
1,7.7441549571429675,73.37156966257501,0,1,0,1,A,C,D,0,0,5.165499708249987,42.55789934863843,0,1,0,3,B,D,A,1,Нет
0,42.5077356912913,74.64483319945234,1,1,0,3,D,D,B,0,0,48.806887166141244,91.16206642346896,1,0,0,2,B,C,D,1,Нет
0,49.536285681173155,28.728387039323867,0,0,0,3,A,D,A,0,0,80.71698336502993,29.944612864016285,1,1,1,4,C,B,A,0,Нет
1,96.10759647835627,9.900313660207683,0,1,0,2,A,C,B,0,0,42.914911384681,76.72833658069595,0,0,1,4,B,A,C,0,Нет
1,78.10498857638774,48.249622208732525,0,1,1,3,C,A,B,0,0,42.60769137914324,49.2867225753792,1,1,1,3,B,C,C,0,Нет
1,17.392123060833576,59.811955029412545,1,1,0,5,B,B,B,0,0,84.99270681484779,73.51333841417477,1,0,1,1,B,C,B,0,Нет
1,36.59331456833328,21.180290341169272,1,1,1,5,B,B,D,1,1,96.29650737561836,7.165732225831068,1,0,1,1,A,A,D,1,Да
0,68.06192778089272,79.44582256118787,1,1,1,3,B,C,D,1,1,16.412943506910803,69.3419515038296,0,1,1,1,B,B,A,0,Нет
0,58.500739041063675,99.2400455150809,0,1,1,5,B,A,B,0,1,38.95034271027712,68.33811987643503,1,1,1,4,D,A,D,0,Нет
0,34.415273485277545,26.296912421323015,0,1,1,5,D,B,C,1,1,70.02239979079636,61.31722542568122,1,1,1,2,C,A,C,1,Нет
0,70.25172240994422,60.255867279015874,1,0,0,1,A,B,D,1,1,64.49437373371305,25.363694669991443,1,1,0,5,B,B,C,1,Нет
0,1.651922601128164,47.04811787221597,0,1,1,5,A,C,B,1,0,63.11404903798535,89.47906443110479,1,1,1,2,D,B,D,0,Нет
0,6.499719444571738,31.13280309815163,1,0,1,4,A,C,C,1,0,63.309582462415506,52.179514844049436,1,0,1,3,C,B,B,1,Да
0,32.261387908159456,7.516302102238126,1,0,0,1,D,A,C,0,1,42.27181292592418,17.249158840395484,0,0,0,2,B,C,A,1,Нет
0,65.2593991204248,49.748228627814285,0,0,0,3,B,B,B,0,0,19.337028861111992,68.89314358942859,0,0,1,3,C,B,C,0,Да
0,96.3132113152675,69.66655912381961,1,1,1,2,A,C,A,0,1,4.673461563064074,68.12682462586915,1,0,1,5,D,B,B,1,Нет
1,53.06827285969107,3.5772185525652755,0,0,1,4,D,B,D,0,1,32.81792700458519,13.78078933574729,0,1,0,3,B,A,B,0,Нет
0,41.92779969331604,2.4860040770118608,1,1,0,1,A,A,D,1,1,70.68422406677848,18.994855732785965,1,1,1,2,C,D,C,0,Нет
1,8.195049717447489,73.63971563821245,1,1,1,1,A,B,C,0,1,63.66622833575391,35.6484731056262,1,0,1,3,A,A,C,0,Да
1,28.680064688222405,19.84607424925172,1,1,0,2,B,A,C,1,0,64.50748995722628,5.212053140273277,1,0,0,1,A,D,B,1,Нет
1,11.141590645554944,44.04091282304036,0,0,1,3,B,C,C,1,0,76.35218093602882,11.1584260024705,0,1,1,2,B,C,C,1,Да
1,3.9114656245383683,88.5624404514428,0,1,1,4,A,C,C,0,1,60.67460900412335,30.660813676307974,1,1,1,2,D,B,C,1,Нет
0,91.39651699614,37.56811818082546,1,0,0,2,B,A,B,1,0,23.47508086364921,53.935740047336964,1,0,0,5,A,D,C,0,Нет
0,61.013082166251486,54.80264236105893,0,1,0,4,B,D,A,0,0,77.53869056340652,77.84915851684889,1,0,0,2,A,C,D,1,Нет
1,31.739216712085174,69.4852864477163,1,1,0,2,A,C,C,0,1,65.32352165074593,79.96945233531416,1,1,1,1,D,D,A,0,Нет
0,75.55580143651784,83.06669601393044,1,0,1,1,C,B,C,1,0,75.77398407969291,9.141152899084082,1,0,0,3,A,D,C,0,Нет
1,1.7193419406006938,37.018280765883645,1,0,0,5,B,B,A,1,1,90.18442343149519,24.282260987156945,0,1,0,5,C,D,D,0,Нет
0,2.790615815444686,92.3044286149147,0,1,0,1,A,B,B,1,1,18.36045808204727,18.88925514409169,1,1,0,5,B,B,B,1,Да
1,90.71702711455046,17.917647324499477,0,0,1,5,C,D,B,0,1,69.00378266630192,24.017869992658458,1,0,0,1,B,D,B,1,Нет
0,18.055707818969612,43.55744226335091,1,0,1,3,B,C,D,1,0,91.90602168983231,35.53216343706202,1,1,0,5,D,B,A,1,Нет
1,9.791175420512898,10.423130299794147,1,0,1,5,C,A,A,1,0,39.37681302963355,7.262145022139544,1,1,0,2,B,A,D,1,Нет
1,70.83960299834574,29.49888413454982,1,1,1,4,C,C,C,0,0,23.00971026278348,7.767849685685713,0,0,0,2,A,B,D,1,Нет
0,48.9857665751792,22.56379793334945,0,0,1,4,D,B,A,1,1,26.514715168392435,19.26627134106651,0,1,1,5,D,D,D,0,Нет
0,54.894928871293224,58.06457356550933,1,1,0,1,D,B,B,0,0,92.28606674808994,3.6633148455328834,1,0,1,3,D,A,C,0,Нет
0,8.305939272083506,2.83483508000939,1,1,1,3,B,A,B,1,1,54.216076608982746,30.18245190657981,0,0,0,2,A,D,C,0,Нет
1,20.05503633637512,51.45645594174876,1,0,0,3,C,B,A,1,1,0.058973632381231766,87.9419900350446,0,1,1,2,B,B,B,0,Нет
0,52.16581834466824,14.063183582860528,0,1,1,4,A,D,A,1,0,85.04157301257908,77.04709393055651,0,0,0,5,C,A,B,1,Нет
0,95.86965645442575,0.671833085794904,0,1,0,2,C,D,B,0,0,89.03679480312708,45.907286074558094,0,1,0,3,C,A,B,1,Да
1,30.409584910273757,1.8967515837640003,1,0,1,2,B,C,C,0,1,72.5877267256377,97.71002933564156,0,1,0,3,C,C,B,0,Нет
0,95.15120626579608,40.71226156292052,1,1,0,5,D,D,C,1,1,96.17467026677872,64.08647141630901,0,1,1,1,A,C,B,1,Нет
1,88.51865360455486,65.38745929171652,0,0,0,4,B,C,D,0,1,45.87282677257589,99.90533729658576,1,1,0,1,B,B,C,1,Нет
0,90.41205928523203,45.56228356178017,0,0,0,3,C,D,B,1,0,99.47296448154694,61.347156628015206,1,0,0,2,C,B,A,1,Да
0,18.207097827324127,2.3258181269510625,1,0,1,2,B,C,B,0,0,91.60563242458004,55.510770463769035,0,1,1,2,D,C,A,0,Да
0,54.12509832022899,56.732496626428016,0,0,1,1,C,C,C,1,1,9.346371458290935,78.3192750457279,1,1,1,3,D,B,A,1,Нет
1,28.197857585570762,15.376213232207425,0,0,1,3,B,D,C,0,1,44.01187313620461,60.3689709170707,0,0,0,1,D,D,D,0,Да
0,59.56662753090104,53.82007562363545,1,1,0,3,B,C,B,0,0,51.08706068605865,80.43969799570128,0,0,0,2,C,C,B,0,Да
0,74.35725559468055,96.23974646273625,0,1,1,1,B,D,B,1,1,26.408428738631752,26.601020247466735,1,0,0,3,A,D,B,1,Нет
0,14.273268803085436,13.122094283835207,0,1,1,4,D,C,D,1,1,40.59467700918059,94.82436555500414,0,0,1,4,B,B,B,1,Нет
1,57.462756971650045,15.79792786717167,1,0,1,4,D,B,A,0,1,92.40882373479887,78.40636780159265,0,0,0,3,D,B,D,1,Нет
1,94.21468508936893,70.43317553675351,1,1,1,3,B,D,A,0,0,51.36133482641701,27.613262843963383,1,0,1,1,A,B,A,0,Нет
0,30.37162378471162,82.65862837709936,0,1,1,1,D,B,A,0,1,46.34379370554331,53.40741251191058,1,1,0,4,C,A,C,1,Нет
1,21.25656010499809,0.6526567719403964,0,0,0,4,A,D,A,0,0,32.20912300275327,34.71140807245446,1,0,0,4,A,D,D,1,Да
0,78.33101543837653,32.83670338111163,1,1,1,5,C,C,B,1,0,97.44472147828169,65.24794639448508,1,0,1,3,D,B,C,1,Нет
1,86.86547048076912,0.023184778745488632,1,0,1,3,A,B,C,0,1,77.1018508471906,23.003312475296887,1,0,1,2,A,C,A,0,Да
0,51.06210352085849,89.48651979380745,0,1,0,3,B,B,D,0,0,96.29302947632864,84.04958754863921,0,0,0,2,B,B,B,1,Да
0,26.684785061260886,25.50294494414892,0,1,0,3,D,A,D,0,0,41.17189406383226,72.9060889388564,0,1,1,5,D,B,B,0,Да
1,74.3307342462431,55.99232821377681,1,1,0,1,A,D,A,1,1,16.667060443548564,1.786595854238493,1,1,0,3,A,C,B,0,Да
1,43.75365581369315,57.954884236388274,0,0,0,3,B,A,B,0,1,35.0110226784437,27.99436638747661,1,0,0,3,D,A,C,0,Да
0,73.41180166029187,90.78211220603468,0,0,1,5,D,D,B,1,1,22.05810887299392,85.12406584424923,0,1,1,1,B,B,C,1,Нет
1,24.231067741105193,67.88267753232064,0,1,1,4,C,C,C,0,1,17.41991989029179,63.289184822363964,1,0,1,4,B,D,D,0,Нет
0,4.295449275709617,71.47443602646581,0,0,1,5,A,C,B,1,0,15.1588423370696,42.09292156253429,0,1,1,1,A,B,D,1,Да
1,54.483271333929665,34.8301629774206,0,1,1,3,A,A,C,1,1,59.78910227801882,84.69855521707859,0,1,0,2,B,D,B,0,Нет
1,0.6606945428382804,88.7217372297094,0,1,0,1,A,C,B,0,0,66.61128507884125,70.08125845890632,1,0,0,2,B,D,C,1,Нет
0,70.31061446054427,15.850850107947734,0,1,1,3,D,A,B,1,1,23.060459828435842,24.81048075647965,1,0,0,1,B,B,C,0,Нет
1,2.9353715949402504,82.57702776658292,1,1,0,1,D,A,C,0,1,60.68179451069151,65.99364483283435,0,0,0,5,B,D,C,0,Нет
1,99.68284287436498,18.82114516164819,1,1,0,1,D,B,C,0,1,47.477345446204644,9.881974575574459,0,1,1,2,A,C,D,1,Нет
1,2.8333332061285743,38.0877097929309,0,1,1,5,A,C,D,1,1,52.60264375805927,4.1100111143126945,1,0,0,5,B,A,A,1,Нет
0,43.016907538439376,26.10626681635788,1,1,0,3,B,D,B,1,0,61.696462401206055,87.1095353468607,0,1,0,2,D,C,D,0,Нет
0,10.130429072976888,41.13918307081942,1,0,0,5,A,C,D,0,1,88.28043828210289,51.098007659504965,0,0,1,3,D,B,C,1,Нет
0,68.93589818927465,75.28750359483453,0,1,0,2,D,B,C,1,0,38.25643895987414,18.542654635132127,1,0,1,3,B,C,B,0,Нет
1,53.10066485732513,33.045724517901334,0,0,0,5,B,A,A,1,1,96.3765661198493,7.899467906841728,1,1,1,5,C,B,B,0,Нет
0,75.46895930403751,79.41340456327364,0,1,1,3,D,C,D,1,0,18.84478342319662,34.83635943004432,0,0,1,2,D,B,C,1,Да
1,35.552194909403646,20.126638837167132,1,1,1,2,C,D,D,0,1,91.44923979813309,32.203798313327084,0,1,0,1,A,A,B,1,Нет
1,47.67792859606108,47.22788894036757,1,1,0,2,A,B,B,0,1,63.84395770622062,8.504886376945874,1,0,0,5,D,A,D,1,Нет
1,78.78294849413321,70.20281950372366,1,0,0,1,A,C,D,1,1,86.37551302718784,34.254133430357925,0,0,1,1,B,A,C,0,Нет
1,99.47389269207021,53.5728971364755,1,0,0,4,B,B,C,1,0,69.07233147030415,35.32027672405573,0,1,1,4,C,A,D,0,Нет
0,62.127647013001585,18.119494308993755,1,0,0,2,C,C,C,0,0,8.625908185184649,63.97464727012338,0,1,0,3,D,B,C,1,Нет
0,70.38539662494564,1.982643083120128,0,0,1,1,A,D,D,0,1,43.06977994114223,91.57611373090653,0,1,0,2,C,C,D,1,Нет
1,57.82296147336131,23.147786582684525,0,0,0,2,A,C,A,0,0,12.167373736513976,5.849510749270593,1,1,0,5,C,B,C,1,Нет
0,45.05249101611438,78.02906667768082,0,0,1,1,C,B,B,1,0,50.21608514502013,10.265884718994588,1,1,1,3,C,C,A,0,Нет
1,22.617693465518506,1.644511014911032,0,1,0,3,D,A,B,1,0,52.58798825763411,91.44098451590007,0,0,0,5,B,C,A,1,Нет
0,14.830319028901295,29.66049905354714,0,1,1,2,B,D,B,0,0,64.1581217030178,84.13983570170286,0,1,0,5,A,B,C,1,Нет
0,58.35170643120716,82.66921459170281,1,1,1,3,B,D,A,1,0,98.53138905247751,3.013215626358079,0,1,1,5,C,C,A,1,Да
0,85.0514626947045,94.95176577302863,0,0,1,1,C,D,B,1,0,32.07118917259555,62.42047785989811,1,1,0,2,D,B,B,1,Нет
0,70.31558570885412,92.71886819216327,1,0,1,5,C,A,A,0,1,42.44214117111387,35.44373161867117,1,1,1,2,A,D,A,0,Нет
1,39.87013689853484,91.34194413863092,1,1,0,3,C,C,C,1,0,92.34524381135928,97.04986552996657,0,1,0,5,D,D,C,1,Нет
1,47.860441018041634,16.759613053778665,1,0,1,2,A,D,D,0,0,8.19302917327882,70.56737678825856,1,0,0,4,C,C,D,1,Нет
1,32.518882044945194,54.737194777765886,0,0,0,5,B,B,B,0,1,12.517550350091378,69.90904475898002,1,1,1,4,D,B,C,1,Нет
0,81.33391337226058,23.405661745916937,0,0,1,3,C,C,B,1,0,9.284275373026329,84.54481837981815,0,0,1,3,B,C,B,0,Да
1,37.19461922267999,37.25911723338905,1,0,1,4,A,D,B,0,0,64.0444266910455,26.42339729805816,0,1,1,4,B,A,A,0,Нет
0,67.24853794610178,61.430359028636325,0,1,1,4,A,D,D,1,0,0.031836847492261455,68.05789552765516,0,1,0,1,D,A,A,1,Нет
0,94.77386889567657,35.72526424697129,1,0,1,5,D,A,B,1,1,91.27896361096919,91.24924837002658,0,0,0,4,B,B,C,1,Нет
1,53.51507467451436,47.65028763640835,0,1,1,1,B,D,D,0,0,32.49032666932631,27.89773161447382,1,1,1,1,A,B,C,0,Нет
0,54.06437390005089,5.564276802952772,1,1,0,5,B,A,B,0,1,63.29980511471709,66.89381510890938,0,0,1,1,D,B,C,1,Нет
0,13.325017764678327,27.652167448140986,1,1,0,2,A,A,D,0,1,54.065741033973545,7.442702880696528,1,0,1,2,C,B,B,0,Нет
1,0.8199679722167175,36.15177605459827,0,0,1,2,D,C,D,0,0,35.02602060344336,23.664940601044606,0,0,1,3,B,A,B,0,Нет
1,4.525611972620059,35.147459500783484,1,1,0,5,B,C,D,0,1,56.75863435853833,49.481795390391035,1,1,1,1,B,A,A,1,Нет
0,83.74559670105971,38.12379136222774,1,0,0,2,A,B,D,0,1,51.01982793944121,16.980423302209292,1,1,0,4,D,A,D,0,Нет
1,71.13662026508524,0.27322339043440724,0,0,1,2,C,B,D,0,1,44.64127253117371,37.532845005691975,0,1,0,2,A,D,D,0,Да
1,24.333196843944393,16.679644146880758,1,1,1,1,D,B,A,1,1,36.85852039056914,91.29202985998386,0,1,1,2,B,D,C,0,Нет
1,14.822055785304556,2.739491867260413,1,0,0,1,C,C,D,1,1,39.237171429794095,22.81312709803649,0,0,0,4,C,C,A,1,Да
0,48.264605180108454,26.238319068895876,1,1,1,1,C,C,A,0,0,50.799211417917924,75.28578214650109,1,1,0,5,D,D,A,0,Да
0,84.9692075419444,2.7034661301868157,0,0,0,5,A,C,A,1,1,53.147684241887774,22.736097820801337,1,0,0,4,D,C,A,1,Да
1,38.67826686374113,90.64184005825875,1,0,1,5,D,A,D,1,0,92.49094730387742,99.3185737993922,1,0,0,1,D,B,A,0,Нет
1,38.807991467826454,69.82983760754593,0,0,0,2,D,B,B,0,1,33.27618281967353,78.69962390194364,0,0,0,2,C,D,C,1,Да
1,91.01032653357211,82.00725709057512,1,0,0,1,A,C,B,0,1,25.16658205452167,44.19384992490413,1,1,0,5,B,D,B,0,Да
0,61.293648747866236,77.9253294929264,0,0,1,5,A,D,C,0,1,19.745365776374747,28.22298857853127,1,0,1,2,B,B,C,0,Нет
0,70.84571497713027,75.75099256448058,0,1,0,4,C,D,C,1,0,89.4873027301771,65.28551500599113,1,1,0,2,B,B,B,1,Нет
0,46.164632172886755,38.59684081907231,0,1,0,4,C,B,A,1,0,83.7047093618012,85.44734195314186,1,1,1,5,A,A,D,0,Нет
1,44.61912742447265,25.929730673641828,0,0,1,4,C,C,B,0,0,84.61278237711922,55.108961229706054,1,0,1,3,A,B,A,0,Нет
0,31.645168062674532,86.19679296707724,1,1,1,4,C,A,A,1,0,28.456773997734388,7.656448796521442,0,0,1,1,D,C,B,0,Нет
1,53.72538602334716,78.56605003264387,0,1,0,4,A,A,A,1,1,39.449971441869124,94.27958183375496,0,0,0,5,C,D,A,1,Да
0,69.5634856992101,79.19996040611288,0,1,0,1,A,D,A,0,0,30.031298874842204,6.153244995277474,1,1,1,5,B,C,C,1,Нет
0,80.03833610242165,60.05056860579573,0,1,1,4,B,D,C,0,0,43.985074597421224,61.210491811746145,1,1,1,2,D,B,B,1,Нет
0,49.942993796250825,17.372216585651636,0,0,1,2,B,D,B,1,1,22.66665211604828,86.64971885902926,1,1,1,5,D,A,A,0,Нет
0,72.75598754301977,70.28557419523406,1,0,1,4,B,B,C,0,0,98.75567355974042,58.818652939778616,0,1,0,1,D,B,A,0,Нет
0,88.26353726230487,21.649587640919233,0,0,1,5,C,D,B,1,0,15.174022829347999,64.29824857373919,1,0,1,3,B,A,D,1,Нет
0,14.37575911049681,56.54480339294452,1,0,0,2,A,D,D,1,1,18.02452097092194,4.0189291659358695,1,0,1,2,C,C,D,0,Нет
1,96.44051448424813,43.40190655141718,1,1,0,4,B,D,A,1,1,74.62133939500731,10.568970464693429,0,1,1,1,C,D,D,0,Нет
0,44.37660764008757,99.97294856417469,0,0,1,4,A,A,C,1,1,71.18153424497038,6.358601710949285,1,1,0,4,C,C,A,0,Нет
0,14.998961373833064,48.884407618712714,1,1,1,1,D,C,D,1,1,70.03384511857031,35.60442963793514,0,1,1,1,B,A,A,0,Нет
0,97.9109297547159,52.22944297705854,0,1,1,4,C,C,D,0,0,80.80593440796342,11.287433531569413,0,0,1,4,B,D,D,1,Да
0,46.94043718644409,8.937467771830876,0,0,0,4,C,A,B,0,0,44.349959242702795,75.49754453523164,1,0,0,2,A,B,A,1,Нет
0,91.1837872990573,97.7141916727185,1,0,1,4,C,A,C,1,0,24.355547011169808,81.37196854719424,1,0,0,1,D,B,D,1,Нет
1,36.90925918666651,24.115491098804874,0,0,1,1,C,A,C,0,1,15.635367418888945,35.50874006871605,0,0,0,5,B,D,C,1,Нет
1,5.791035339730155,33.68363875648349,0,1,0,2,D,D,A,1,1,75.57751358267166,88.25864455165174,1,0,1,4,D,D,B,0,Нет
1,77.6427112344871,22.52565245034305,0,1,1,4,D,C,A,0,1,95.5823245312593,6.650072417374664,0,1,0,3,A,A,D,0,Нет
0,30.970665535091157,65.26506468175161,1,0,1,4,B,A,C,0,0,33.73873877359643,3.9101548083327886,1,0,0,5,D,A,D,0,Да
1,0.23222679628401854,78.86812355028738,0,1,1,3,A,C,D,0,1,73.97589073394417,93.90567009957564,1,0,0,3,A,A,A,1,Нет
1,93.75180719290925,76.02981232964603,0,0,0,3,A,B,C,0,1,79.03530540033542,40.94387720770186,0,1,0,1,D,B,A,1,Нет
0,40.96542774049535,25.135601522658703,1,0,0,1,A,A,B,0,1,92.58337569898616,78.44960689693961,1,0,0,1,C,C,D,0,Да
1,4.792755338427723,38.317349685509406,1,1,1,2,D,B,D,0,1,55.40768591686641,75.87872744833658,0,0,0,1,D,C,C,0,Нет
1,30.063739836720593,6.291446784364085,0,1,0,2,D,A,C,1,1,86.13107854805679,20.3755914249127,0,1,0,4,A,A,A,0,Да
1,59.67360681936301,39.79501747208247,1,0,1,2,D,A,D,1,1,30.222831757199586,15.564473166783,0,1,1,3,A,C,A,0,Нет
1,65.85165814212307,94.8039472989228,0,1,0,5,B,B,B,0,0,29.71892210894307,63.560425538551755,0,1,0,3,A,A,A,0,Нет
1,41.700534329102,88.0120835838312,1,1,0,2,A,B,D,0,0,71.20902101645574,56.52612800197484,1,1,1,4,B,A,B,1,Нет
1,3.6045416485237625,27.65026102826128,1,1,1,2,B,D,C,1,1,6.4686245093626855,40.528959026414114,0,1,1,2,D,A,B,0,Нет
0,64.70064092740199,47.50495657195531,0,0,1,4,B,A,B,0,0,87.9957841443861,38.762435116669856,0,0,0,1,B,C,B,0,Да
0,40.68636903762353,71.42044410926263,1,1,0,3,B,A,B,1,1,79.99541278406477,47.84993649243449,0,0,1,1,B,D,B,0,Нет
0,25.623975797980524,51.82048136319518,0,0,1,3,B,B,A,0,0,67.29123655851701,94.48986377386609,0,0,0,2,B,B,D,1,Да
1,90.14132899546611,96.35435310406204,1,0,1,5,D,D,D,0,0,75.03343842708657,50.35018637676478,1,1,1,4,A,D,D,0,Да
0,64.70449042794854,82.83701023030196,0,1,0,3,B,B,A,1,0,47.64053127912899,22.18919123798708,1,1,0,3,A,D,A,0,Да
0,42.9957717893508,73.98445239034017,0,0,0,3,B,A,A,1,0,96.08243444433162,28.097024493773816,0,0,0,2,B,D,B,1,Да
0,33.437917972640044,1.4847759714746833,0,0,1,1,A,C,A,1,0,37.71829522419975,51.85895510253671,1,0,0,4,D,C,A,1,Да
1,98.77029750326255,97.45406181967267,0,0,0,3,B,B,D,0,0,75.00745300597656,12.520647346582736,0,0,1,4,D,B,A,1,Нет
1,83.52854643986764,61.971720304269176,0,0,0,5,A,D,B,1,1,36.689353374487766,38.43784875096502,0,1,1,5,D,A,B,0,Нет
1,75.59159250560981,86.27651163244721,0,0,1,3,C,D,C,0,1,54.04465389254979,61.64523891484941,0,1,0,2,A,A,D,1,Нет
0,97.81730985184218,91.20510651954928,1,1,1,3,A,C,A,1,0,45.11989100082761,74.24209981728629,1,1,0,3,A,C,B,1,Да
0,84.24027830119357,37.53092389916949,1,0,1,3,D,B,D,0,0,86.92680320338636,51.918480197781356,1,0,1,1,D,C,A,0,Да
0,81.35729722682224,94.59124827001,1,0,0,2,D,D,C,1,0,8.956779959689998,25.98955576373475,0,0,0,5,A,B,D,0,Нет
1,12.872886594989541,48.35594750779612,1,1,1,3,D,B,A,0,0,29.553531209459326,93.43974150383666,1,0,1,5,D,B,D,0,Да
1,67.54509542123432,38.24139137811422,0,0,1,2,D,B,B,0,1,96.54289139351435,6.020677941416341,0,0,1,3,C,A,A,0,Да
1,21.45856183065371,66.97314136315349,0,1,0,3,A,A,B,1,1,36.713727684434396,41.732758648455494,0,1,1,1,D,B,C,1,Нет
