Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Collision
1,C,3,42.48307096770386,1,A,2,95.76848853899467,Нет
0,C,4,37.41353029357485,1,A,1,93.47424361263249,Нет
0,A,5,33.10136802985853,1,D,5,26.689432027923644,Нет
0,C,2,2.22562877052358,0,A,1,14.935486488719851,Нет
0,D,4,61.62248273618557,0,B,2,64.5514195287921,Нет
0,A,5,17.204431774623618,0,B,1,56.71063001153409,Нет
1,B,5,4.399169694188354,1,B,5,10.70207375470934,Да
0,B,4,27.780998073963502,1,A,3,2.3285711896884,Нет
0,C,3,20.23839373832669,0,D,2,89.51519721175684,Нет
0,A,2,90.72852980975942,1,B,2,86.1232641780472,Нет
0,C,4,70.23767341813041,1,B,2,33.09886412282863,Нет
1,C,1,58.685371291329545,0,B,4,41.33696885338105,Нет
1,B,2,26.007095444843685,1,D,5,11.940283389107387,Нет
0,D,4,76.85458782923511,0,D,5,82.05044093033248,Да
1,B,5,21.405476155876002,1,B,1,35.06790713636849,Да
1,A,4,54.031803615505694,0,C,2,12.5484582089196,Нет
0,C,5,68.51757156499319,0,B,1,26.889166341652714,Нет
1,C,4,4.029961838359197,0,C,2,27.593136392811857,Нет
0,D,4,7.149925825501513,0,C,3,44.328168984033375,Нет
0,C,1,26.53823527603193,0,A,4,47.198315095894806,Нет
0,D,4,98.30009433573794,1,C,4,27.077573307858906,Нет
0,B,5,15.815540335980938,0,B,4,36.261358283026944,Да
0,C,1,76.08263445060346,0,C,3,13.903020418587564,Да
1,B,1,77.65627165895428,1,C,2,78.67756575162221,Нет
1,C,1,41.50510218732795,0,C,5,30.973052960704408,Нет
0,C,1,59.81700676061761,0,B,5,31.33369336093359,Нет
1,C,4,39.39701803013149,0,D,1,76.17227726053261,Нет
0,C,3,22.292705327809614,0,D,3,86.69251813835255,Да
1,D,1,60.59203981302037,1,B,3,82.05047865577242,Нет
1,A,4,55.18847838437942,0,A,5,42.44981520635241,Нет
0,C,1,41.367309444253245,0,B,4,96.06420355076837,Нет
0,D,3,0.9472467556007058,1,C,1,18.268767455448508,Нет
1,C,1,47.10421078131527,1,B,3,4.925604755566693,Нет
1,B,4,40.32268726517147,1,A,5,42.24389288325084,Нет
1,C,1,47.21988591985795,0,A,3,66.72157677243133,Нет
0,C,2,57.56466170755458,0,C,4,51.890125760452854,Да
0,D,3,72.68350017073281,0,C,3,8.49902200339715,Да
0,D,2,6.144993175481406,1,C,1,57.63442376635866,Нет
1,D,4,55.47403207895203,0,D,3,35.845341638588245,Нет
0,B,5,24.794952287573814,0,C,4,11.293923282069574,Нет
1,D,2,1.6159631899988147,0,A,1,16.924064023229747,Нет
1,D,3,1.1176887836858995,1,A,5,18.464858332021006,Нет
1,D,1,58.681760503917744,0,B,3,49.20510878285904,Нет
0,D,5,63.976823697825715,1,C,5,41.53399307028359,Нет
0,C,4,50.157878617047366,1,D,3,97.78617377583915,Нет
1,B,4,84.1331347336468,1,D,4,94.95813127702571,Да
1,D,2,29.231913937036722,0,A,2,53.891018919618794,Нет
1,C,4,81.12439304665183,1,A,2,11.490504262562773,Нет
0,B,2,91.7592384249724,0,B,2,57.885704403321455,Да
1,A,2,25.268193686169205,1,B,4,90.52753200231474,Нет
1,D,2,33.31319242988337,1,A,2,26.48871640336813,Да
1,B,2,90.647905340897,1,A,4,83.41878231213711,Нет
1,B,2,14.589300883524793,0,B,4,38.38234638063566,Нет
1,D,5,14.965488140391937,0,A,5,88.9686634085389,Нет
1,A,1,3.4488954499475755,1,A,5,71.22984667431625,Да
1,C,1,83.98233131569627,1,C,4,91.91520169868718,Да
1,D,4,79.95184760356445,1,C,2,0.012102484755049936,Нет
1,D,2,71.80336185316587,1,C,2,33.127722256648,Да
1,A,2,87.15768785204703,0,A,5,17.59080263830547,Нет
1,B,5,2.569803002079296,1,A,1,42.27249794725899,Нет
1,D,5,78.20549797820475,0,A,2,1.3635957628428286,Нет
0,C,5,41.4689272707214,0,D,3,78.05656267827844,Нет
1,B,4,9.15906302774685,0,C,2,63.17048029538296,Нет
1,D,2,46.129286957489605,0,B,5,46.391227610470324,Нет
0,D,4,23.272324255866472,0,A,4,73.58352702014416,Да
0,B,1,2.3350776764680226,1,C,4,95.1118342595857,Нет
1,B,1,99.24067489552495,0,A,4,67.88369886461811,Нет
0,A,2,16.165698986132824,1,D,4,22.16037837526611,Нет
1,C,1,85.03153729607718,1,C,4,43.57812510797031,Да
0,C,4,4.208363202742438,0,D,3,23.306884311242605,Нет
1,B,3,63.6017986370343,0,B,4,12.637479386441608,Нет
1,D,1,37.731395847106455,1,A,1,99.4878172696958,Да
0,B,5,23.828635001170262,0,A,5,95.17584518752284,Да
1,A,1,46.96416955387514,0,B,3,96.4830610124373,Нет
0,C,2,75.11626231980809,0,B,1,10.611500229693494,Нет
0,C,5,90.98007034143674,0,B,2,40.85016050486092,Нет
1,C,1,94.79103750565449,1,C,4,28.752649298984423,Да
0,A,1,96.82815864841032,1,A,4,13.313295088304777,Нет
1,B,5,60.21612593104352,1,C,1,9.081797438926687,Нет
1,A,2,20.111963959068945,0,C,1,65.55251448515446,Нет
1,B,2,98.70817058208983,1,A,4,98.2263656939351,Нет
1,B,4,31.35316116146084,1,B,3,91.72005234704656,Да
1,C,4,78.65258936504833,0,C,3,26.2749892782954,Нет
1,C,1,83.63657962255955,1,C,2,98.8501347544595,Да
1,C,5,54.03247346017952,0,B,3,90.10708190656031,Нет
1,D,5,80.48040260176083,1,B,3,25.549688801433824,Нет
1,B,4,30.175516108840462,1,C,4,98.63024862363503,Да
0,A,4,96.04711376478195,0,D,2,36.7628014650784,Нет
1,C,2,95.1277299335533,0,A,1,12.835382119155526,Нет
1,A,1,35.87325677756685,0,C,1,53.93757858663854,Нет
1,A,4,30.03235595000988,1,D,1,88.97649562447533,Нет
1,D,2,97.94294660735797,1,C,1,1.8732899524157909,Нет
0,B,4,47.4944210235727,1,B,4,60.202217870169626,Да
0,B,4,76.09333804831466,1,B,4,64.71053672892502,Да
0,B,5,7.997904656864541,1,D,5,95.90513104849416,Нет
0,D,2,43.580583512075236,0,D,1,17.35873926749899,Да
0,A,4,12.572641079868617,1,A,1,1.0968882353191045,Нет
0,A,2,30.288873295860018,0,D,3,94.2580793739903,Нет
1,D,3,66.27247743302027,0,B,2,0.004841190425486364,Нет
0,D,1,1.075495123946113,0,D,4,49.73636707763988,Да
0,C,4,81.40203355266547,1,D,4,64.55368991624209,Нет
0,D,5,78.94948243959391,1,C,5,44.753277333767116,Нет
0,C,3,15.420039518720541,1,C,2,28.380712540203202,Нет
0,A,5,66.2888260719493,0,B,1,45.796383664390014,Нет
0,B,4,78.38907862689669,1,A,4,79.45278751345258,Нет
1,D,5,54.84750773265059,1,C,2,82.6750842256631,Нет
1,A,1,54.326738128533634,1,C,4,22.999444252167155,Нет
0,A,3,83.56717276504372,1,B,1,37.287914407925584,Нет
0,A,5,42.471246905270334,1,B,3,94.58501098643814,Нет
1,D,5,97.74728484367454,0,C,5,9.576896813573043,Нет
0,B,2,58.42627866697313,0,A,3,11.333503159796177,Нет
1,A,4,61.43613686770688,0,D,3,61.83927836107528,Нет
0,C,2,29.66738447716556,0,D,5,3.8244652819214853,Нет
0,C,2,83.22637929631645,1,A,1,76.03580983431301,Нет
1,C,4,9.902687696005664,1,D,5,74.6215561178988,Нет
1,C,5,65.58675271967253,0,D,3,45.597529181798805,Нет
0,A,3,49.682739719857864,0,D,5,7.414679107561762,Нет
0,B,3,49.46270597719891,0,B,2,1.2861126186365812,Да
1,B,4,22.818780893083577,0,C,1,6.217861383635603,Нет
0,B,2,3.173237708558141,0,C,4,60.71798297898954,Нет
0,A,5,54.28290230068069,1,D,5,26.681648883423183,Нет
0,A,5,22.11545991080124,0,B,5,96.7902112425467,Да
0,A,1,28.999911319785877,1,D,2,68.43831172276248,Нет
1,C,2,92.34424169595724,1,A,2,97.00023237931819,Да
1,B,5,13.665230630865954,1,C,1,40.00914957154777,Нет
0,C,1,75.48345825473562,1,B,3,79.47402096922623,Нет
0,B,5,47.882025058584766,0,B,4,88.8157887108562,Да
0,D,5,26.32010500151607,1,B,3,24.497598050647607,Нет
0,A,4,90.12677962610444,0,D,1,10.703511583883108,Нет
1,A,3,54.584003997568644,1,A,2,29.73946435631666,Да
0,C,2,39.36018159357475,0,B,2,36.41538253376182,Да
0,D,2,99.72545927696972,0,A,1,30.163070335954366,Нет
0,C,1,21.544289610968402,0,A,3,57.44153209170958,Нет
1,B,2,10.379940627350814,1,B,5,85.39963004579107,Да
1,B,4,70.46289904831507,1,D,4,91.50821355094197,Да
0,B,1,99.66426637199008,0,D,4,98.1436497499056,Нет
1,C,1,69.03497345826712,0,D,5,87.11715958224269,Нет
0,B,2,74.04795322608041,0,B,5,51.2090919018775,Да
0,B,1,92.91455280115694,1,C,5,68.59262328255123,Нет
1,D,3,17.113480783993364,0,A,5,63.35350332474881,Нет
1,D,1,44.419644666654804,1,B,2,90.56248580954647,Нет
1,C,1,4.2002721976532875,1,D,1,25.417950778424682,Да
1,A,3,44.38215576239642,1,B,4,36.145887754908124,Нет
0,A,4,67.26278031903044,1,D,1,2.2962389128131866,Нет
1,D,5,45.63211372774263,0,A,4,80.95296876316056,Нет
1,C,5,92.225793732266,1,D,4,46.4750931949585,Нет
0,C,4,20.05596199903542,0,C,1,61.96059182166977,Да
0,C,5,48.383427002344995,1,B,2,77.3963188586249,Нет
1,D,1,90.51467799586135,0,D,5,66.72060397347776,Нет
1,B,4,45.52206256472704,0,D,5,59.435308196131295,Нет
0,C,3,41.23900105329792,1,B,2,61.68709282289705,Нет
1,C,4,52.2140048661603,1,C,4,49.08952631088823,Да
0,A,5,66.8036830639793,1,A,5,91.27045754888297,Да
0,B,4,62.97985684870395,1,A,1,48.59160107149349,Нет
0,D,1,20.870302732479196,1,B,4,18.91325414683871,Нет
1,C,3,95.13854596365276,0,B,4,54.43442896713439,Нет
1,B,4,54.95423213543936,0,D,3,21.557244641537544,Нет
0,D,5,46.227159764795246,1,C,2,81.62863189766377,Нет
1,A,5,2.737062471141516,0,D,3,48.20613497615733,Нет
1,B,1,43.28689616920954,0,C,5,2.1393987095014055,Нет
1,A,1,99.0696220639155,0,D,3,55.70497642693268,Нет
1,A,5,38.58412397141993,1,B,2,71.86243002373185,Нет
0,B,5,35.04982548117543,1,B,3,80.14792241941501,Нет
0,C,5,17.75486049439753,0,B,1,51.34496889908561,Нет
1,D,2,33.29968123608524,0,C,5,0.025254673230534763,Нет
1,C,1,34.09413046048713,1,A,2,87.22766006767036,Нет
1,C,3,37.32017989823455,0,B,2,22.609177945613702,Нет
0,A,1,18.99440712559666,1,A,1,80.77163881527478,Да
1,B,3,79.9370789397551,0,A,1,90.1469915439011,Нет
0,A,5,29.03263709473779,1,D,2,84.60106277737893,Нет
0,D,5,42.364779497284744,0,C,4,49.47400896259813,Нет
0,A,5,36.95258629168408,0,B,5,44.7852483656078,Да
1,C,1,51.4961727069883,1,C,3,22.379138889376303,Да
1,D,5,25.83968385086556,0,C,1,81.06167673274813,Нет
0,A,5,31.606711178670622,1,C,2,63.808221498308285,Нет
0,B,5,80.34587473702412,1,D,4,79.08012278122418,Нет
0,D,4,86.5106595646426,0,B,1,92.18191809604642,Нет
1,C,2,3.8038626819524857,1,A,1,25.271126168339975,Нет
1,A,1,19.18763959345312,1,C,5,32.655499021119695,Нет
0,B,5,50.758336768951054,0,D,5,93.81077908542754,Да
0,A,5,2.5840758463567037,1,B,3,76.45035830063196,Нет
0,C,2,13.897041222234286,0,B,3,51.15137125145364,Нет
1,C,3,76.39653762051417,1,B,2,36.8655546114772,Нет
0,C,1,58.48325997576167,0,A,4,42.306309659701554,Нет
0,A,4,16.063753038878392,1,C,3,90.79712846934655,Нет
1,D,3,79.31587911222306,0,C,1,15.151771055778507,Нет
1,A,4,10.030022840686904,1,A,2,87.56077823286095,Да
1,B,3,21.613341771535488,0,C,3,73.53920933158811,Нет
0,A,2,66.81481330669048,0,B,5,4.3250377363860615,Нет
1,A,4,7.599143998083302,0,C,2,35.49463736322133,Нет
1,B,1,24.03986237789151,0,D,5,8.146490577447363,Нет
0,B,2,94.82183727746758,0,B,2,46.051164187961625,Да
1,D,5,55.19872251293564,1,C,1,21.572986830803785,Нет
0,A,2,40.82955836243378,0,B,5,36.556397744640556,Нет
0,B,4,73.98022541423053,1,B,4,40.52377522230306,Да
0,A,1,68.34894083139409,1,B,1,48.44697636349129,Нет
1,A,4,57.691558163690424,1,D,5,65.41367987621302,Нет
1,C,1,56.37296821190226,1,B,5,88.01019775729199,Нет
0,C,5,42.557474992690125,0,C,4,19.311063355848358,Да
0,C,5,81.44168014522697,0,D,5,17.29529670909423,Да
1,D,4,88.02447488117681,1,D,2,78.01385867238285,Да
0,D,3,23.49540065824375,0,B,3,15.626616221904676,Да
1,C,4,41.844931894836954,0,B,5,88.37162874413355,Нет
1,A,4,42.83055330584349,1,D,5,20.841415271974494,Нет
0,C,5,48.077782489899526,1,A,2,62.581619314082516,Нет
1,B,1,52.367710982010465,1,A,5,2.627407177019958,Нет
0,B,3,93.15406112933171,1,C,1,93.92868449063775,Нет
1,C,2,33.86642995208231,0,C,4,86.95651794913857,Нет
0,D,4,80.42199034766269,1,C,3,58.62661158391319,Нет
0,D,5,99.13060869659986,0,B,2,95.1182094188524,Нет
0,D,3,33.22794470970452,0,A,3,44.36807197898502,Да
0,B,1,62.56984031507153,0,D,2,50.955006957508566,Нет
0,A,1,20.627183169491826,1,C,3,53.41923176536187,Нет
0,D,5,19.39827528609993,0,C,1,20.76840090567901,Нет
0,C,3,6.86699645332387,0,B,3,51.48824601521642,Да
0,C,4,9.38957561650885,0,A,1,65.48702955523031,Нет
0,A,2,87.56690601357738,1,C,3,69.95978524442198,Нет
0,B,4,35.392812196560264,1,D,1,74.19624164172447,Нет
0,C,4,73.1764831984016,1,D,1,28.43979620196324,Нет
1,C,3,1.9119101440884467,0,B,4,67.30387704554494,Нет
0,C,4,4.856602473322025,1,B,4,81.77051874649027,Нет
0,B,2,61.67781166368069,0,B,1,23.98207791656466,Да
1,C,5,3.7343705292275264,1,C,1,44.5124791782092,Да
0,B,5,94.51853730846534,1,C,5,88.78054888409055,Нет
1,D,2,96.21434580333586,0,C,4,1.0358564819923588,Нет
0,A,4,52.30707275173203,0,A,2,32.039625937640004,Да
0,C,1,55.3540132022023,0,B,4,54.10645605661541,Нет
1,C,4,3.8700039298185662,1,A,1,40.56723046624715,Нет
0,B,2,1.736321179218292,1,A,3,4.941166989092249,Нет
0,C,4,19.659298403822035,1,D,5,26.888836737617183,Нет
1,C,2,49.529893153942396,1,B,2,23.76765818565363,Да
1,A,1,72.63088179532139,1,B,3,8.149492237615242,Нет
0,D,2,43.795973485284776,0,C,4,94.6548796107962,Нет
1,C,1,1.0761426886754855,1,D,3,14.822877277497426,Нет
1,B,5,43.319095693826505,1,B,1,17.362353831240853,Да
0,D,5,98.43998544694838,1,B,3,90.35598462811973,Нет
1,D,4,59.5322070041418,1,D,5,21.10813287986655,Да
1,B,5,9.693621640363116,0,C,4,77.8934238270318,Нет
0,B,2,1.3436246471688507,0,A,4,61.945789221798584,Нет
0,A,1,32.921654397485234,1,A,5,35.36205581313423,Нет
1,B,4,91.88227852851215,1,A,4,43.59625128604062,Да
1,A,1,53.200911598225986,0,D,2,89.1480783447931,Нет
1,D,5,79.01536554450553,0,C,5,93.28438787733006,Нет
0,D,4,91.70023834666912,0,A,4,59.44623709227478,Да
1,A,1,93.35034073512529,0,D,3,59.15471407656396,Нет
1,B,4,44.287491426790815,0,A,5,20.604747085832386,Нет
0,A,5,65.46427195686462,0,D,1,6.2508267799276425,Нет
1,D,2,63.41134147629044,0,C,4,99.67615148564376,Нет
1,B,2,57.10707107452445,0,A,3,70.92972472583156,Нет
1,D,4,16.135547461363398,1,A,3,40.101943091253425,Нет
1,B,4,18.296440592475925,0,A,2,11.058313630970407,Нет
0,C,3,0.7526221270711564,1,D,1,91.73583415243989,Нет
1,B,1,18.04727025015961,1,D,3,37.01092551525903,Нет
0,D,1,73.2514286070574,0,A,4,49.82103971432373,Нет
0,D,1,96.25345140180512,0,B,3,37.17797368192507,Нет
0,B,3,58.64776990488343,0,C,1,89.56839129152974,Нет
1,C,5,51.04646558799802,1,C,5,71.84429227064713,Да
0,D,3,98.16820715404594,1,A,5,85.0924282244965,Нет
0,D,4,82.8262607563677,0,D,3,49.965667812204664,Да
1,A,4,66.76715392808981,0,A,2,87.66784082301844,Нет
1,D,1,30.163899743293477,0,A,1,7.773783907201281,Нет
0,C,4,5.998886019545813,0,D,3,10.107360136251064,Нет
0,C,3,9.89465290811854,0,D,3,68.82410858767794,Да
0,D,4,30.05059101757429,1,A,1,3.0128510163374367,Нет
1,C,2,51.792774097247616,0,C,5,70.55058208012717,Нет
0,B,4,95.15473544794378,0,C,5,92.84032547087841,Нет
0,A,4,15.497307237737745,1,A,5,13.70362874606823,Нет
0,C,4,45.16501622468863,1,A,1,52.76893985963872,Нет
1,C,3,99.49964316350646,0,C,2,37.42986409675768,Нет
1,D,1,32.1392070874368,0,A,2,30.341355640876277,Нет
0,B,2,20.46484115545857,1,D,2,52.4026730081068,Нет
0,C,4,63.67117044826062,1,C,5,11.511377662618328,Нет
1,B,5,41.13798058255428,1,C,5,20.189351105434717,Да
1,A,4,15.633293451362052,0,D,5,97.8301851180171,Нет
0,D,3,88.46788684529254,1,D,5,2.880588202931833,Нет
1,A,4,89.1840933236339,0,C,4,64.06969354037292,Нет
0,B,2,21.63178695903447,0,D,5,57.11914636312464,Нет
1,B,3,12.42476694992789,1,D,5,82.3345772369198,Нет
1,C,4,56.6048287414616,1,B,1,46.71776820734025,Нет
1,A,3,39.13626989140858,1,A,4,41.774561492343395,Да
1,C,1,30.716768749532285,0,A,5,48.63221538674607,Нет
1,A,1,65.39351818970319,1,C,4,8.837421731797834,Нет
1,A,5,40.18935064825142,0,C,2,28.395810514601617,Нет
1,A,2,95.396867988506,0,C,4,92.84960133980785,Нет
1,D,4,93.0126362575628,1,A,3,16.266015907070074,Нет
0,B,5,16.150636871735536,0,C,2,63.89842649651622,Нет
1,D,1,45.22866285644916,0,B,3,65.31639158780858,Нет
0,D,2,60.64409701498423,0,D,5,63.73079458293912,Да
0,B,2,3.9269847635165056,1,C,3,8.5924517844147,Нет
0,A,3,51.35371291713406,1,B,4,20.995489870730676,Нет
0,A,2,34.63047722039655,0,C,1,92.4130634862573,Нет
0,B,1,58.10776303894822,1,B,2,10.277786184677673,Нет
0,A,3,38.954737536829356,0,A,1,25.56020540670161,Да
0,D,3,13.1872575144121,0,C,1,49.61293791554087,Нет
1,D,5,21.566959236692817,1,C,3,65.51369153742955,Нет
1,C,5,4.205101838329872,1,D,5,60.815595575080806,Да
0,C,1,18.201297504075733,1,B,3,13.210532664497777,Нет
0,B,2,83.44474004996898,0,A,1,18.8890734370085,Нет
1,A,2,24.039441813266514,0,B,4,49.852610289224955,Нет
0,C,1,69.03014820736796,1,B,4,57.65475889679591,Нет
1,D,2,44.97041380715567,1,D,1,51.418752420827964,Да
0,C,5,64.98345902463826,1,B,4,37.3577308619129,Нет
1,A,2,16.867368892966038,0,C,1,48.34551252271029,Нет
1,C,4,28.344277051908527,0,B,5,4.152999786204282,Нет
1,D,4,52.55561476778124,1,D,4,88.84416857194884,Да
0,B,3,50.28760072977361,1,A,2,10.034502002774982,Нет
0,D,2,38.13131190606921,1,B,2,51.460246351513625,Нет
0,B,1,58.182187983096235,1,D,4,51.80119055284621,Нет
0,C,2,18.132527339317228,0,A,1,0.2684442707201029,Нет
1,D,3,16.882561528836103,1,D,1,20.13042503169067,Да
0,A,5,44.53115861010053,1,B,3,39.61867562733627,Нет
0,A,1,9.119410661721616,1,C,5,69.5856537592324,Нет
0,C,2,74.32631302104627,1,B,3,74.01249488025391,Нет
0,C,3,67.95325262595118,1,C,1,77.20403957053226,Нет
0,C,5,25.976165197052868,0,C,3,50.26634005219533,Да
1,C,2,43.48363901461879,0,A,2,70.25732641956168,Нет
0,C,4,9.775352512971413,0,C,1,46.33742067545992,Да
0,B,5,17.58013389941342,1,C,2,19.167681907398638,Нет
1,D,1,48.41372566106158,1,B,4,87.84529244379905,Нет
0,C,4,76.40210630704017,0,C,3,38.95431818064385,Да
0,D,5,69.34980505895923,1,B,4,91.02992786228793,Нет
1,C,3,56.850374274958995,0,B,4,87.6587633518351,Нет
1,D,1,38.5944271446447,0,D,1,70.75281929556694,Да
0,B,2,68.90451960023792,0,C,1,57.10743654455421,Нет
0,A,4,8.331790051895005,1,A,4,21.94006333338362,Да
1,A,1,73.47927689015347,0,B,4,27.660706777634168,Нет
0,D,4,80.40585340923118,0,C,4,0.6862930615808005,Да
0,B,3,27.146482623708977,0,C,4,27.68897201259861,Нет
1,C,5,14.501104732592163,1,B,2,33.382831192313745,Нет
1,A,5,10.286479672548342,1,B,4,47.68604852042129,Нет
1,C,2,26.983296173515093,0,A,3,92.03941029528909,Нет
1,A,3,0.3911084743829507,1,A,5,4.862473198976048,Да
1,D,2,52.84931826740728,0,C,2,79.06254514203883,Нет
1,D,1,96.99079644762398,0,D,2,98.2019109848821,Нет
1,B,3,93.65765151820558,1,D,3,91.1052343218135,Да
0,C,2,45.36493958673978,0,C,2,15.025141723261115,Да
0,D,2,49.604710733061985,1,D,4,59.58425083079191,Нет
0,D,4,53.868280082314655,1,A,3,51.079741075504735,Нет
0,A,3,91.40476226168943,1,A,3,74.02169611530994,Да
0,A,2,39.413636183322566,1,C,2,87.99958377448287,Нет
1,C,3,69.38756486859502,1,C,5,8.192357829101127,Да
0,C,3,11.796068159115524,0,B,2,61.076452899190606,Нет
0,D,1,94.44777747301954,0,C,4,0.6709865310178365,Нет
1,D,2,5.473820372133121,0,D,3,17.756688567229894,Нет
1,A,5,98.71954442276373,1,A,2,58.593173325510236,Да
0,C,3,91.15808165120345,1,D,1,27.39501781532959,Нет
1,C,2,25.0770583519496,1,D,5,92.92364017506154,Нет
0,D,5,59.30612236064554,0,C,4,66.72114072318223,Нет
0,C,5,72.48703329474442,0,A,5,20.42445861812059,Да
0,B,1,92.93177576933202,1,B,1,46.73073002526993,Да
1,D,5,17.925897403955137,0,D,5,6.852496038608258,Да
0,C,3,20.910181041312025,1,A,1,22.747816295152578,Нет
0,B,2,78.01781991971714,0,D,2,88.79827358477326,Да
0,D,1,88.62432400957408,1,A,1,15.365066176244845,Нет
0,B,1,71.20094825215763,1,B,3,76.57549311840354,Нет
1,C,3,70.92619704669103,0,B,2,67.96968531967639,Нет
0,C,1,2.2709341390148907,1,A,3,34.567750823914466,Нет
0,A,1,46.255690055581454,0,C,4,55.004510605605276,Нет
1,C,5,71.8770768398937,1,B,1,76.6560108930446,Нет
1,A,1,32.481923350094846,1,B,2,72.95934120220056,Нет
1,D,4,34.66247169694652,0,C,3,43.52144643735255,Нет
0,D,1,44.116796374247,1,C,5,22.317936109638726,Нет
0,C,1,21.81631509798555,0,C,5,14.611316354360538,Да
0,D,1,69.09570052164098,0,C,2,62.59936009470799,Нет
0,D,2,43.789175206670336,0,D,4,48.31207171248002,Да
1,C,5,72.96222411882441,1,B,2,76.06049309026963,Нет
0,B,5,84.25722731842107,1,D,3,7.383562468963534,Нет
1,B,3,81.1815403865524,1,A,5,16.00080259385025,Нет
0,B,1,11.892704081959549,0,D,1,44.29540786291967,Да
0,D,3,48.191882944581145,1,A,1,94.5387143455865,Нет
1,A,5,0.40610575067043797,1,B,2,23.8323656572604,Нет
1,A,5,16.217466800673797,1,C,1,25.77428699152955,Нет
1,B,1,88.53237536142773,1,C,2,11.82326612611455,Нет
1,B,5,4.262157006019541,1,B,4,12.433353729629227,Да
1,D,1,84.57416085638523,1,B,5,2.711263624658322,Нет
1,B,1,36.3298329039738,0,B,5,47.248108836225015,Нет
1,D,1,79.72428948803494,0,A,1,17.180525776460264,Нет
1,C,4,42.70485238354825,0,D,4,17.523522211624034,Нет
0,A,5,78.29753278108913,1,B,1,82.27432511704926,Нет
1,C,5,21.498398699650213,0,A,5,6.386894908499041,Нет
0,A,1,75.05465695323157,0,B,4,12.41083772595678,Нет
0,D,5,83.90844184014598,0,A,3,91.10179001922153,Нет
0,A,3,7.478656553766316,1,A,4,68.28010669263061,Нет
1,B,2,46.87617412643,0,D,2,40.646254705857146,Нет
0,A,4,9.17533971345751,1,B,5,5.369024684496548,Нет
0,D,3,95.69640836489998,0,C,1,62.39718906537453,Нет
1,A,1,15.156400451714113,0,C,5,6.589506581664439,Нет
0,B,4,5.613612596151373,0,D,2,80.91287707735033,Нет
1,C,2,77.60724666111368,0,C,2,12.861048184106705,Да
0,D,4,53.41344744561351,1,A,4,48.97802242486544,Нет
0,A,3,47.022218979914435,1,B,3,33.642854269221736,Нет
1,D,4,9.803956739344166,0,C,1,79.80760165752793,Нет
1,D,3,68.59331080141983,0,A,2,22.9733739349539,Нет
0,C,1,30.92316894482706,1,B,1,40.992872867058324,Нет
1,A,1,71.4919852104162,1,D,5,20.52891792890493,Нет
0,D,4,30.95942678097787,0,B,2,90.28025622125334,Нет
0,A,3,34.9631611472229,0,A,1,71.80528366388732,Да
1,B,1,72.92379270607883,1,C,5,95.57932317164837,Нет
0,D,4,19.817922797837905,0,D,5,70.39519584414275,Да
0,C,3,63.188641839195995,1,C,4,99.92002793242578,Нет
0,A,1,2.5749406572708633,1,B,1,6.58917760664357,Нет
1,B,2,80.67772315816119,1,C,1,96.52143589464687,Нет
0,B,2,45.135759412524976,0,A,1,99.61965360000123,Нет
0,D,4,91.21429229245656,0,B,2,19.542930433009552,Нет
1,D,3,81.56489074486197,1,C,5,74.02928989468658,Нет
1,A,1,54.410747489128,0,D,1,93.82349931846056,Нет
0,C,3,83.90577759912115,1,B,2,4.741459568829354,Нет
1,B,5,73.4031083084177,0,C,1,77.2030132953884,Нет
0,A,2,18.49741931357404,1,A,4,58.64760123606503,Нет
0,C,2,14.706877424513188,1,B,5,8.969063816212486,Нет
1,A,3,31.67105763992495,1,C,2,80.03988444003689,Нет
1,A,4,66.84663974851362,1,D,1,49.22879020211566,Нет
1,D,5,24.509020334662257,0,A,2,66.12362396049998,Нет
1,B,3,3.46463166931833,1,B,4,82.55531605198453,Да
0,A,4,23.031025578285348,0,D,2,14.428605535763161,Нет
0,D,3,28.666517430940374,1,D,3,46.548822572197835,Да
0,D,4,31.542618569457215,0,D,3,12.941262685195909,Да
1,C,3,90.78363466190982,1,A,4,64.08243731713745,Нет
0,D,3,68.86757443705957,0,C,2,75.82986663067696,Нет
1,D,3,65.64963650609991,0,D,2,53.24537222368437,Нет
0,D,5,41.776423073680945,0,B,2,55.280998129202864,Нет
1,C,4,45.14028609728326,1,A,1,57.97893362118259,Нет
1,A,1,67.18130099369058,1,C,1,48.211864835980755,Да
1,D,2,63.34984407820804,1,D,1,93.76294689408876,Да
0,D,4,28.158514028644845,0,D,1,14.133008860904905,Да
1,B,4,76.30408959894555,0,A,5,44.16403176585355,Нет
0,A,4,48.052903732735885,0,A,3,46.42656293050338,Да
1,C,3,33.38641592475922,0,C,3,9.243655163467812,Да
0,C,3,4.508290523719349,1,B,2,80.39349678012884,Нет
0,C,4,36.21295934714502,1,B,1,50.65409858555926,Нет
1,D,1,47.467114188028106,0,B,4,81.30342649120587,Нет
0,D,4,15.968677474739401,1,C,5,0.3898447822560436,Нет
0,A,3,90.7712616693421,1,B,2,29.062343013678905,Нет
1,A,3,45.36232918412699,0,D,3,74.99659557748308,Нет
1,C,4,10.344890286543373,0,B,3,93.7511976288624,Нет
0,C,5,67.47906958393831,0,B,3,86.59429562580267,Нет
0,A,4,53.03630149406714,0,D,3,71.40787315635166,Нет
