Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj1_Feat12,Obj1_Feat13,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Obj2_Feat12,Obj2_Feat13,Collision
B,C,C,B,A,5,5,40.09803791536511,28.40556922213162,22.791299222067984,0,53.71739091084113,B,C,B,D,A,D,1,5,61.836319382167446,80.88841143876527,7.571045357795536,1,7.946966258201593,C,Нет
A,A,B,A,B,3,1,32.973555200123016,69.22071438588058,54.73398776606315,1,1.4956198277082056,A,D,C,B,D,C,2,5,88.19385282688904,70.0789987785038,83.04320665758725,1,85.36978170551083,D,Нет
D,C,D,C,B,4,1,52.3987411298978,73.04081432825993,33.30584937645329,1,5.587374622889318,B,A,D,B,B,A,2,3,89.75614134686356,67.23159125570976,16.773945644204435,0,68.55964556465179,C,Нет
D,D,A,B,A,4,4,80.58154369929707,24.367012747980777,30.16360603193228,0,46.884046560857165,A,B,D,A,A,B,2,2,86.5345261527992,24.58317748498692,80.8693950389416,1,28.672783831227598,D,Нет
B,D,D,C,A,2,4,24.705907221698663,34.08263417591632,54.26765472991774,0,54.562678178348825,B,C,C,B,C,A,5,1,70.15118874396697,66.52647535372614,8.910274512612304,0,52.19617957855907,A,Нет
D,D,C,D,C,4,2,75.54376978409046,67.79534030578183,75.37672048396449,0,92.54203932705997,B,C,C,C,A,D,3,5,29.492896733536412,84.18241613191093,56.77653785907566,0,8.4084893394472,B,Нет
A,B,C,D,D,5,1,5.9984367811721455,63.10764011761991,92.67283996909596,0,0.5037138049859946,D,B,D,A,A,B,5,4,57.01475059533357,45.0192274744175,3.5527828029075947,0,21.852333713475346,D,Нет
A,A,C,C,D,2,5,91.43775787327382,64.26050009095067,68.12150299173551,1,34.038595327364405,D,D,C,A,B,D,1,1,41.8386806443772,26.155724097890122,94.82948070428796,0,55.59043494835544,C,Нет
D,B,C,A,C,2,2,83.49944617848003,89.3943659629464,14.585372212761083,1,17.847140794320882,B,B,C,D,C,C,1,3,87.26765318192844,12.947169712966055,51.23284270214262,0,97.41224541334626,B,Нет
D,A,D,D,D,1,3,9.312497805203934,37.87059408006833,10.677416871411872,0,38.30113842469785,C,A,A,A,B,C,3,1,40.68919036179255,43.37537869133368,11.973012607760658,0,94.08741265739525,B,Нет
B,A,C,C,D,3,5,20.405433763428515,42.06045235127971,55.19038148960643,1,39.644235999518386,C,C,C,D,A,D,4,3,43.39898057897359,19.73241206244254,8.675248212003773,1,25.611440153237265,C,Нет
C,A,A,C,D,5,2,45.34694811783236,3.9010365022773774,63.97153490829106,0,72.05388433691361,D,D,D,B,D,C,2,2,9.292171896155354,72.58902467840367,58.11187933718034,0,52.40431904352651,C,Нет
B,A,B,A,D,5,4,81.86964798104606,11.969449231786545,15.193506024093505,0,69.23952010020365,A,B,C,B,B,D,5,3,26.544567173722367,7.988354551885024,41.54756851542736,1,54.410499810851135,B,Нет
A,A,C,B,B,4,5,44.29041858354803,64.2312772909569,1.6341182671103072,1,51.17103267784559,D,C,D,B,D,C,5,1,77.73483956443337,74.31308522217756,19.833730470213563,1,62.32779663160585,B,Нет
A,D,D,B,C,1,1,38.211377006300886,54.13224665691077,12.631018571302322,1,99.83462040083725,C,C,C,B,D,B,5,5,80.59462007038078,40.2971785019198,73.28564955730934,0,6.871026937212543,A,Нет
D,B,A,D,C,3,3,98.05666294153292,59.68595575957297,58.712247553874896,1,97.14958775827273,D,C,D,D,B,A,2,3,77.34012926293936,36.241048380896515,7.026835012625964,0,2.620526462590844,A,Нет
A,C,A,A,B,4,2,85.49041816573632,73.5289312765803,6.151642792114853,1,61.78094774666839,B,C,B,D,C,A,1,1,62.922043700554134,77.69400700051999,28.048498287265645,0,26.401809546718557,B,Нет
B,C,B,D,B,5,3,56.302380207293254,44.3964657464948,34.72002630506719,0,12.97561756570824,C,B,D,B,D,A,5,4,38.442023731741095,95.83169368426424,51.80997168268683,1,0.14416080356969285,A,Нет
D,B,B,B,A,4,3,41.90834577367849,56.414190165249266,37.88757658978034,1,3.784053835426937,C,A,C,C,C,A,1,3,94.41129586154034,54.85921574362968,94.24844733989353,1,15.155756041239544,A,Нет
D,C,B,C,D,4,1,20.244982164597413,38.93055767870148,7.512545139306903,1,20.476300242584912,C,A,B,D,A,C,1,4,6.798850537329548,51.10956406043285,37.003417923359386,1,25.391202793971168,A,Нет
D,A,D,D,A,3,4,24.464857679046293,87.19469406280919,93.51215564938236,1,14.356138049117718,B,C,C,D,A,D,1,2,69.58571069406044,31.48472102849911,42.96018685832803,0,12.405124756556418,B,Нет
C,B,B,D,C,2,4,32.93138950200193,74.32060358491519,91.3278159580137,1,29.411755476534797,C,A,C,D,C,A,3,1,23.218020927425222,78.30402577620028,4.162090498724691,0,95.41138979536575,C,Нет
C,D,C,C,C,1,4,95.95088965895758,64.02455600299469,34.4156606519938,0,6.694870000164577,B,B,C,C,D,D,2,1,86.80819336569226,72.98714012405384,20.29386398123315,1,63.321517351916654,C,Нет
A,A,C,D,D,5,4,85.07409231650203,85.41813943986186,84.5487801644305,0,67.35585724669801,B,C,D,B,C,C,2,1,51.5621931849368,66.56844890726218,76.19144098139624,0,3.075842207605217,A,Нет
B,B,A,B,C,3,2,73.46478120529326,67.35871001158729,27.026102472089487,0,27.84009128910503,C,B,D,D,B,B,1,3,61.055573875725344,58.96549629180886,67.89023252643356,0,3.7418582984145354,B,Нет
C,C,C,B,B,4,2,51.270057619096875,64.36243567484152,44.66149892797521,0,90.52446687537137,A,C,D,B,B,C,3,1,32.887982091979126,17.709783348319608,51.136056439129874,0,1.5444472925543185,D,Нет
D,C,B,B,D,1,2,51.738963983721256,52.542570101776796,51.62524927880705,0,64.098601934268,C,B,B,A,C,C,2,1,89.82986544342893,82.41644491081095,19.6978812984014,1,33.00651883144234,D,Нет
C,D,B,D,A,1,3,68.40219380513113,40.452581771327665,89.87900142946178,1,74.89160590979195,D,A,C,D,A,D,4,3,11.515712621264274,42.70415672753371,80.67597768359958,0,8.242808127377522,C,Нет
C,B,C,A,A,4,1,22.266675895126696,7.190480897116657,9.905106493372829,1,66.12383066940785,B,D,B,D,D,C,2,3,17.976537839633068,45.10812072790878,20.975757574261934,1,84.26785231504219,A,Нет
D,A,D,A,D,1,2,80.48321138882942,86.89327692207932,35.54634659602809,0,12.496554867031639,C,A,A,B,A,B,3,2,53.071726089349724,89.20253968058907,83.83010324022548,1,70.263495351351,C,Нет
D,D,A,D,B,2,5,53.51696607964814,98.41324250397345,96.20881435590674,1,88.77852985496237,B,B,A,B,B,A,5,3,12.251418325514752,33.07945027021748,8.130466172577188,1,15.89428636761312,C,Нет
B,B,D,A,B,2,4,73.92819142989879,77.4340875599245,88.38275687131622,1,5.410034573988365,B,A,B,B,C,C,4,1,6.5127699118895706,81.83031879787447,29.543382239635097,1,92.16712988377672,B,Нет
C,B,A,B,B,1,1,59.50049117803181,80.04738986140426,8.195016085725337,0,12.057299109657782,C,A,B,B,D,D,3,3,52.70691660847589,48.42044125380226,69.92786966213596,1,99.86449707561714,C,Нет
D,D,D,C,D,3,4,67.35099274664115,74.0021969206909,43.19915516257207,1,46.30454264706042,C,D,D,C,A,A,2,5,22.43422849526473,37.81539216205238,96.19589748241103,0,93.65321016980134,A,Нет
B,A,A,B,A,3,3,78.8637349000389,6.981985478831653,87.35422036470713,1,3.725309417062217,D,B,D,A,A,B,2,5,25.59651801581646,54.21417228183615,33.456012850905246,1,65.86043929982301,A,Нет
A,C,A,C,C,4,1,18.828671300438092,75.32909153037792,85.62782083018041,0,81.55003755542153,C,A,C,C,A,B,4,1,78.13139039883245,12.663118830074183,60.20212626193005,1,90.95339281935037,A,Нет
D,C,D,C,C,1,2,72.47552758593038,55.95877159017568,76.88798306249043,1,8.707874777752977,B,C,D,A,C,B,2,5,75.05925739685748,0.32656167246525314,66.69424843891623,1,61.81586011833537,A,Нет
C,D,B,A,B,4,5,62.16610722702265,26.151212416035385,81.0251754177409,1,88.6564561019584,A,C,B,A,A,B,4,5,1.416901086864697,57.131792976937376,39.052779086984366,0,15.187657112985086,B,Нет
A,C,A,C,B,1,3,48.593431692743295,53.66488245440946,13.082085055413406,1,51.469416872062865,D,A,D,A,C,A,1,1,65.26046185097653,42.673679752343006,25.96891609828016,0,87.58792525060774,A,Нет
B,C,C,B,C,2,4,11.163637417331007,9.132972410703932,53.49389412331844,1,82.07142997868397,B,A,D,D,B,A,5,2,15.277106126763861,39.4945139551374,31.14312563608256,1,50.69623820941561,B,Нет
A,B,D,A,B,3,1,53.21525489268567,49.988042486979865,87.03553285690651,1,49.23371295372997,C,D,D,A,B,D,4,2,57.40514016192566,51.02407319722426,63.51198713356375,0,38.32507091217357,C,Нет
B,D,C,D,D,5,3,11.58487809351999,99.48306296495718,13.362591849979488,0,70.9357018688987,D,D,C,D,D,B,3,3,62.72925587518684,3.57383215040461,33.90827507347641,0,35.37127275804769,A,Нет
D,C,D,C,D,4,2,58.78293305589559,65.16760163458355,1.862535308837987,0,39.70464977970954,D,D,C,A,C,C,2,1,12.73738209720021,85.06570933476394,17.099335324535446,0,49.6950616441479,D,Нет
B,C,A,A,C,5,3,83.14947086407592,46.46752495928236,24.941895221604625,0,41.93992368006626,A,A,B,D,B,B,1,2,12.461263672870814,9.887044252874267,64.5050825811064,0,38.12660328247014,C,Нет
A,C,D,B,C,3,4,34.76299869160745,91.62122515440313,61.710746318900746,0,94.10849239492013,B,D,D,D,A,B,4,5,49.62687639362011,36.12258311997962,31.144087526377582,0,4.835025954567129,A,Нет
A,D,B,B,A,4,5,11.971103731356546,27.3290376658733,13.545720554491647,1,16.55259279465976,A,D,C,C,B,C,4,3,72.52975659747125,58.64711684800802,29.597814244915167,0,63.96101136779957,C,Нет
D,D,A,D,C,3,5,7.789885915680095,98.31138648165314,86.49955252964284,0,36.57416106121464,A,B,B,C,C,A,4,4,56.79458305657924,18.85310344938167,87.57853466167603,1,94.64212164532671,A,Нет
A,B,A,C,A,3,3,16.152215562838833,47.49949491122551,63.26751331805289,0,70.99368946588616,B,D,D,A,A,A,4,5,8.140709302391613,74.72558711553923,22.725141972305195,1,24.079466087686473,D,Нет
C,C,A,A,D,3,4,68.1305908777658,62.428012040108506,94.79209114950321,1,23.030316507957625,B,A,D,B,B,C,4,2,64.92984286913371,61.32262729709328,1.0855118540856523,0,22.981083344821073,D,Нет
C,D,D,D,B,3,2,5.719843904775845,75.69894786745644,3.080017968455828,1,46.22236921514891,C,D,B,A,D,A,5,3,90.70580185830615,61.955490917141695,75.64310058554898,1,56.39606076622222,D,Нет
C,D,B,B,D,1,3,88.49605888440335,45.21842135917959,17.14455659464209,1,22.303812380186617,B,B,D,A,D,C,1,1,90.93824812584903,17.4286938719304,37.846301087817494,0,38.05488408936716,A,Нет
A,A,D,C,C,3,2,48.66137057956613,92.56452937060337,8.916380115107092,1,69.15498835453245,C,C,C,B,B,A,4,2,12.74936407617796,85.04586516743659,18.794448073289637,1,65.22363667490573,B,Нет
A,D,A,C,D,5,1,13.10192635244255,67.06082827637123,23.909301767158876,0,55.55495766514601,C,A,C,A,B,C,1,4,92.52973041590306,94.07900761322033,2.7013651861483745,0,37.59332067469203,C,Нет
C,D,A,D,B,1,2,77.79594717383871,21.125470708049242,47.40999112707567,0,53.47597318694084,D,A,B,B,C,C,4,1,43.770197700555926,2.9960592578845757,73.78023684889635,0,25.127046766779625,A,Нет
B,D,B,D,D,3,4,79.0618034815864,35.86533875633439,54.997312571180615,1,19.388714757925886,D,B,A,C,A,D,1,2,67.02100850164695,31.672188625134943,1.6654422228249088,1,91.45503728971651,C,Нет
C,D,B,D,D,3,1,64.1225129459286,96.52188375233835,88.30600612955234,1,27.32875213165229,B,C,B,A,A,B,5,2,35.08688899487701,16.028466019792575,26.636676181202922,0,20.92683405433492,B,Нет
A,C,D,D,B,2,1,68.5397415178475,17.197875870533576,23.89114151553763,1,63.61673659608441,A,A,D,C,B,A,1,5,45.778029831359035,49.352927826676066,12.9848775765802,0,3.579821795260718,A,Нет
B,C,C,A,D,2,4,57.70408515208928,27.85312515782905,95.9288816109269,1,49.435063309051316,D,B,A,B,B,B,3,5,31.22924381162726,86.02829392416616,40.243649025256865,0,65.3135465921142,D,Нет
A,D,C,C,C,4,2,64.6790846189448,75.29446628571311,45.41949391260024,1,1.435772629885601,D,B,C,A,D,A,4,3,3.0977085992103692,36.334510757418904,53.53214892864118,0,12.404705270581662,C,Нет
A,C,A,B,C,2,2,42.36318813275693,45.05029341375428,51.4466167779217,1,79.29485940968539,D,C,A,A,B,B,5,1,70.7568488842423,31.84472114556176,44.32415809171293,0,29.765511192595206,B,Нет
A,A,A,C,D,2,4,55.57737048317605,74.93234020136893,34.30017929793794,0,31.99066106020917,A,D,A,A,B,B,2,2,67.77041445097707,91.67578086949763,67.10064475572064,1,28.714270502020835,A,Нет
A,D,B,D,B,3,3,53.22736227804641,11.50188473299034,23.004989665032483,1,43.30795493523835,B,D,A,A,A,C,4,5,29.91240549728671,65.99678044946864,10.75601911423173,0,43.94640653423394,B,Нет
A,C,C,D,C,4,3,23.8815153591754,50.46205329585419,30.676441985500492,1,71.0530392484645,D,C,D,D,C,B,2,5,36.26579221651415,59.59111017168741,74.50820481151891,0,18.978660004584412,B,Нет
C,B,A,C,D,4,2,64.33443036468802,24.789273433052106,43.03506140031376,1,58.562020380037815,B,C,B,A,C,A,1,4,0.12965952511965195,35.71285576303087,75.6802588155349,0,58.37648987294498,B,Нет
C,A,A,B,A,5,3,80.98980782103993,65.52854418879464,41.53290580407738,0,58.75908747242612,B,A,A,A,D,C,2,1,81.44055633992366,56.76854735391601,47.9265068847184,0,57.910458675236995,B,Нет
A,C,B,B,C,2,2,11.567694079089375,8.02141607847744,76.93063559882162,1,14.47111532403743,D,D,D,C,C,C,5,1,35.09835528709745,61.95513633019143,14.938014322182092,1,17.544176006547907,D,Нет
C,D,B,D,A,4,5,90.57857715148428,78.6329671134481,58.00925695751593,0,91.00560613644404,C,C,D,B,C,A,1,5,73.92414774004736,82.15124449498533,7.067041775893257,0,55.66383043054677,D,Да
D,C,C,D,A,5,1,77.92460355983685,88.9622763075742,91.47084697832587,0,37.03912588323749,C,B,C,B,C,B,4,4,51.73753281569755,60.902291620499646,22.16659149648278,0,67.80525715207483,A,Нет
B,A,C,D,B,5,2,20.26050512646117,20.49889707862791,15.4172174497176,1,67.54299617153603,B,B,B,C,D,D,4,2,96.60863959263757,79.25218152312009,55.68679067301721,0,25.056664183195586,B,Нет
D,C,C,A,C,3,5,48.108260507842836,88.27969899962163,12.94401065233325,0,42.46097539786459,B,B,B,C,B,A,2,2,42.96360746992044,94.35639689278483,18.259873619154043,0,27.238644500949693,A,Нет
B,A,B,A,C,1,4,47.08027231773987,36.86219572862458,38.39096808328737,1,60.56677318504785,D,A,D,A,B,B,3,5,77.43530921509499,25.906615862171122,19.463755694512408,1,60.336567307661525,D,Нет
D,C,B,B,C,5,5,11.092615607555445,75.41500204984017,5.692451929990372,0,34.53637913028573,B,B,A,D,B,B,3,2,13.62151904774722,61.19801323983256,5.9313916346914635,1,23.138233699172527,A,Нет
C,A,A,A,C,2,5,50.973295316230484,40.60647156109154,74.64424603305633,0,85.39332513343781,B,B,A,B,D,C,4,4,78.07881328382595,49.8493657245795,61.51008040596633,0,72.81383183804883,A,Нет
D,A,B,D,A,4,4,82.36395180048073,36.30693616359354,26.154740934648245,0,85.99136220730695,C,A,A,D,D,A,5,1,59.144406352126744,57.32462143009488,10.909571154703867,1,40.123014865841064,A,Нет
B,C,D,B,D,4,5,6.888563594420393,72.54118841479999,63.92403317000607,1,62.62439435520994,A,D,A,C,D,A,1,2,50.237951889721565,42.42169962992875,27.70610325858055,0,96.83030107900498,D,Нет
D,D,D,D,A,3,3,63.08475563546412,94.04596542574049,32.94657779621718,0,33.421088868293104,C,B,B,A,B,A,4,4,85.08283177383375,50.852872770116974,23.288272759960172,1,16.7495848297745,B,Нет
A,D,B,C,B,5,3,89.9007758634616,53.18346825533165,6.307993927653099,0,30.7976762189216,D,B,B,A,B,C,3,4,24.24734558303816,91.3739381525841,42.1412905757178,0,62.9104558819486,A,Нет
C,B,D,B,A,2,4,41.588926809649784,91.21479301290768,24.761616085246928,0,30.098752189005186,B,D,D,B,C,A,1,4,28.987236835901776,49.45922123669801,67.15688868615555,1,78.87711368827841,C,Нет
A,C,B,A,D,1,2,88.19276174291099,4.9990160171435765,60.728519149009685,0,55.35310289654176,B,C,B,C,A,A,5,3,84.1094203915733,11.402346203066404,15.177703106585339,1,9.186541447143458,A,Нет
B,D,D,B,D,5,3,89.00090200227424,17.564837053700188,10.8145556584342,1,19.647882924632498,A,B,C,A,C,B,5,3,93.73091016317436,78.82999411740029,47.363461567809,1,71.40204350031854,C,Нет
B,B,C,C,A,4,1,12.679476070581309,31.60338364526092,52.29277102979194,0,33.04138638384055,C,C,D,B,B,B,4,4,24.49455893278377,76.83786930356334,47.72515462820973,0,82.38060578278893,D,Нет
D,D,A,A,A,1,1,36.562751782166,74.42753732207237,41.14200572678255,0,85.70490503132815,A,C,A,D,A,D,5,2,22.132061683846526,92.46184290616122,23.96753431966976,0,13.982520055357329,A,Нет
A,D,A,A,D,5,2,9.162007551575979,37.084324846504494,96.39444870055223,1,96.72080625641351,D,C,A,A,A,B,1,5,51.45869670578133,40.64972443241858,52.33397607288852,0,75.50958472359272,D,Нет
A,B,D,C,C,5,5,79.17564150234298,67.07936159610766,71.82167078648706,1,85.16792435549371,A,C,B,D,C,C,1,2,70.95446554350397,24.69026204667336,14.662550658769103,0,78.23749771085525,C,Нет
B,B,B,A,B,3,1,85.66009089076837,19.210708222959017,38.27319269784113,0,50.32353027171792,C,A,B,D,C,C,1,4,68.20344048745275,71.99180256747304,3.516054556025361,0,23.65173553055725,A,Нет
C,B,B,B,A,2,4,95.62791062119707,68.42579176641334,94.13610671392195,0,20.30876301704897,A,B,D,C,C,D,3,1,0.1610683118637768,28.604027545585442,96.01761506109878,1,65.676125362379,D,Нет
D,C,D,B,B,4,2,7.771506013032514,8.4469554583806,82.03617941386365,0,33.389136601492176,D,A,C,A,B,C,4,4,3.1760090171128352,70.58932692159514,9.375440384661493,1,69.8803057225194,A,Нет
A,A,B,B,C,3,3,99.77079034722995,71.54890011221727,81.74071791523401,0,88.85153439407496,B,B,B,C,D,C,3,4,26.370492961282,67.79083024269596,1.765451308485566,1,84.68138447519124,D,Нет
C,B,D,C,A,3,2,30.267721390666313,57.012407499246066,87.3737315895112,0,76.81192529249121,C,D,B,A,D,D,3,5,20.790265405384044,25.474708132612545,77.23245730791211,1,33.083562969263404,A,Нет
D,A,C,D,C,2,4,60.478031451170246,71.01662850779604,12.341487970305797,1,51.580517605592924,D,B,C,D,C,B,3,2,1.2548521359911358,31.53243761911807,36.60781372900443,1,97.88984932052544,B,Нет
A,B,A,D,C,5,2,66.33630189650744,35.17153539226213,3.292470862113328,1,60.217365556262315,B,D,D,B,B,C,5,2,42.057757696198486,16.517250082167756,44.89070852033665,0,2.19104594293954,A,Нет
A,C,A,D,C,1,1,89.74496296220948,3.026621307415589,61.74828057418701,1,94.34229800410507,D,D,B,A,D,C,2,3,19.370206853980363,91.60289503449049,3.9780310783212314,1,91.07783338300395,D,Нет
B,D,B,C,B,5,3,24.931700467971684,33.32547171596843,57.30031869949011,0,16.58506822798026,B,D,A,B,C,A,5,3,70.66046973420931,7.865085958327844,41.08940667703903,1,10.026274525051893,B,Нет
A,D,A,A,D,4,5,63.36088087296217,74.18281192750533,48.902079431381594,1,56.28331591439009,C,B,B,B,B,D,1,5,12.761622433663577,54.92357082747444,10.230300484199583,0,9.139355926505644,C,Нет
B,B,B,B,D,4,4,40.83633581452758,14.784544795077103,76.75258191757311,0,61.54898382731954,A,D,D,C,A,C,3,4,96.20771247449265,58.41108302134106,61.416230882628106,0,72.2723972848342,D,Нет
B,C,C,A,B,5,2,33.21486757284258,74.28931143022687,26.883966715101216,0,21.559119488965617,C,D,A,A,D,C,5,1,81.11788922266425,44.146271647508875,55.81370917142144,0,17.46995776555017,D,Нет
C,A,B,B,D,2,5,3.850651583864384,75.69386675705637,93.54826305105715,1,4.792075591496447,B,C,C,D,B,B,1,1,6.158082620569205,20.723424690833202,22.59359841648004,1,15.780717410269041,C,Нет
D,B,D,A,A,1,4,61.2181802609505,83.86513438085402,58.11529044154122,0,75.24118683510926,C,C,D,C,A,B,5,4,52.80542752795326,61.44113618266957,77.90911745843728,1,41.610953792164054,A,Нет
C,D,B,D,B,1,5,34.2996165528905,18.933595373953484,66.10693658131666,1,8.969646731006286,C,B,A,D,B,A,3,5,23.51749657160496,96.92375338967042,36.57550126887872,1,76.5343318308135,B,Нет
D,A,B,B,A,4,1,32.262924460324726,81.11367338356862,12.203764539897788,1,51.39997467676268,C,D,C,B,A,C,2,1,66.41397641417228,56.196860883889755,68.77162020994932,0,36.10373538321993,A,Нет
A,D,B,A,D,3,5,23.55681773801126,10.46374954560495,35.72021185761983,0,77.11882498455725,C,C,B,C,B,B,5,5,80.36296464915354,28.177186363948536,83.17471930349627,0,38.93996557211258,D,Нет
C,A,C,D,C,3,4,79.93122082077218,10.03804685794617,18.89629898532266,1,93.86986011845606,D,B,B,B,D,B,1,3,58.13824162483593,78.85413038772143,28.67640584976021,0,66.7482830654141,D,Нет
B,C,C,C,B,1,3,98.71945668890633,37.57883325725424,11.3409462632848,1,20.716821442601073,B,C,C,D,B,C,4,5,87.64393756571724,74.01318964863894,38.269459462771884,0,91.88069420542689,A,Нет
C,A,A,D,C,3,1,14.986553202716834,10.672015310948746,16.659827005356288,0,14.077358872981605,D,D,C,C,C,D,1,1,84.2283104318152,26.636012068553285,61.39210773685733,1,38.72807688131223,C,Нет
A,B,A,B,D,2,3,41.379636916694636,52.0245111778959,97.3118314645398,0,42.86432569674481,C,C,B,A,C,D,1,3,77.5170513634164,22.66399558050134,26.766802178221493,1,31.4955960709811,C,Нет
D,A,D,D,C,3,1,35.608954431398246,78.49858319264438,0.19468281261686426,1,29.872817830058963,B,B,D,D,B,B,1,2,85.61383337958547,25.91765699505615,64.08703502120386,1,7.903071729109323,A,Нет
A,A,B,D,C,5,3,87.50789024158354,0.32236359534409953,54.349218596853746,1,96.25955586875229,B,D,B,B,B,D,4,3,30.5009823745364,89.88790870820773,71.59156375275589,0,93.00177881687225,C,Нет
D,B,A,A,B,3,4,14.850868165860852,32.95288993947364,36.17494684186082,1,66.59125035620004,A,D,C,C,C,D,1,1,88.26317186089754,84.36443510397038,74.35570473553567,0,50.237235533387626,A,Нет
B,A,D,D,B,3,4,95.81621781219596,54.62575377792302,20.455329983968507,0,91.20732742451563,D,B,B,C,D,D,1,2,81.89854928308887,9.183028253808079,72.47555084805906,0,44.32580005914528,D,Нет
B,B,A,A,A,4,4,83.64656459255836,1.8681103182938252,55.18537578589109,0,12.333014986768054,A,B,C,B,D,C,3,5,76.10486388711801,94.90255246207064,1.9970957801412004,1,31.550320820846313,B,Нет
D,C,C,D,C,4,2,11.846083748617598,24.998924330497864,64.51004455781927,1,85.54252661811628,D,D,C,A,B,B,3,3,59.60613292345097,31.983277341392146,59.97867481041952,0,0.9838487352729852,D,Нет
A,B,D,C,D,3,2,3.027084140024794,37.517081693603025,70.32766477588798,1,23.99304543932552,A,A,C,C,D,C,2,1,71.77762553505687,76.66197495407327,9.323949035431244,0,50.248791412825355,A,Нет
B,B,B,D,B,2,5,7.091902897145341,47.115452397286475,85.71293403975399,0,29.744850389823952,C,C,C,D,C,C,1,2,76.93266104263341,44.83716676693865,27.852352631793632,0,86.55606216569157,A,Нет
B,B,C,A,B,5,4,45.634071514712325,50.8540103022482,65.99165416023558,0,51.4237912094346,C,C,B,D,D,C,5,1,35.52166379957207,71.75616896149099,51.223547586726184,1,0.6070704701934826,C,Нет
D,B,B,A,C,5,3,71.93211272562532,56.513217371145785,98.36227912496251,1,16.97556359496476,B,B,D,C,B,D,1,1,90.35185933227959,13.754894204874113,38.7424704313569,1,39.51882775120862,C,Нет
D,A,A,A,B,5,3,61.6360576308016,83.17453372619985,42.96898976533995,0,85.2435363392313,B,D,C,C,B,B,3,1,81.98437317339781,21.07293364288151,51.11112441118255,0,20.611458733181966,A,Нет
D,C,A,B,D,3,3,41.575710153481104,71.92107161113309,83.06623826448615,0,43.43105267654096,B,B,B,D,C,B,4,1,70.48540396097505,59.0455122239496,51.31524542940233,1,83.6793043243849,C,Нет
C,C,A,B,A,5,5,21.106879823365855,33.336376289585104,30.508106667221725,1,86.20122573589336,D,D,A,D,B,B,3,5,40.1281963506227,12.765373619111386,88.09422068457971,0,78.54928969061905,D,Нет
C,D,B,D,D,3,2,32.45687432937777,22.971044129709238,55.13999605477764,1,98.49147289113591,B,D,D,A,C,D,5,2,68.31413629387706,84.78934314260299,92.16626274972948,1,38.65388342304602,A,Нет
D,B,C,B,A,2,3,26.669906903536567,51.095861577685966,4.194201016644461,1,21.18848495107103,D,B,A,D,D,D,4,3,96.46745891821365,92.0990487925,68.8008531818941,1,96.7292665901532,A,Нет
C,D,C,A,C,3,2,88.01534049749245,83.33295879366534,7.645631040644085,0,97.90262099060627,B,A,A,D,C,B,1,5,17.919970687829945,40.950567706429176,12.66313400807234,0,37.23817351447944,C,Нет
B,A,D,B,C,5,1,22.521646498064385,35.71166531224969,23.88232430421018,1,26.75330029262002,D,B,B,C,B,C,1,5,85.3891311923612,6.048874027486195,84.44021903348464,1,38.714187139334236,A,Нет
D,B,B,D,D,5,3,41.14881060120368,99.50450590892098,7.749924674566455,0,83.98115320247611,D,C,B,D,B,C,3,2,72.17869894302088,74.79617923790003,56.26487992046363,0,76.44162723967051,C,Нет
B,D,C,A,D,3,2,17.76361866043663,42.44372769588083,92.40705595271801,1,28.763081149031635,B,C,A,D,C,D,3,2,36.004592924979974,35.49554252903062,19.878008517456735,1,47.387567619010106,B,Нет
A,C,C,A,B,2,3,88.92490512714065,16.151174970102833,10.945128289375328,1,55.209154869792044,B,B,B,B,C,D,1,4,92.83213820207253,29.849204652138717,64.34525064472214,0,45.75319007750041,D,Нет
C,C,A,D,A,3,5,13.836471322829446,49.73069399091939,11.104518992260804,1,42.95138609899446,C,B,B,D,B,B,1,1,15.452230841914416,44.480956715059826,78.21771050298655,0,45.610776151947086,D,Нет
C,C,B,B,C,1,3,56.32742091448668,49.2328195673165,29.721221442736624,1,90.89633241942066,D,B,D,D,B,C,5,2,92.76609147821506,13.443316019844453,88.54534137503029,1,8.731176134426178,D,Нет
C,A,B,B,A,1,2,37.69078369579787,35.07238415111157,27.923449219267184,0,0.036531183936161504,C,C,D,C,B,D,2,4,86.4490571320835,68.77477753971105,81.40889770625114,0,93.26478579588387,D,Нет
B,C,B,A,A,1,5,85.3114522542599,75.39722549040826,21.93736733798415,1,76.7552526656933,B,D,C,D,A,A,5,3,26.178083232265315,34.20762699033738,35.413443401830094,1,52.10834647067245,A,Нет
D,C,C,C,A,1,4,56.47455333035032,82.58777210023963,96.17997693048085,0,23.17102135284689,B,A,A,B,C,C,1,5,65.36205650885806,34.17621421461854,82.00380137785463,1,37.77628177592269,C,Нет
A,A,D,D,B,3,5,0.7306510834006241,63.37290617744691,40.21970724095662,0,7.938569888186597,C,B,C,B,B,A,3,3,35.22638718519973,0.6824747402740527,99.45915680449026,0,41.356563159279915,A,Нет
