Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Collision
B,B,0,3.9401447630714403,60.3977407307633,A,80.76410970860746,1,D,B,A,0,14.59651034512448,66.77760008642262,D,97.95226988858413,5,B,Нет
C,C,1,5.553731830727193,25.98673692617354,A,48.09983371865074,1,B,D,D,0,60.41514103852248,55.03549522122951,D,61.82810749537929,3,A,Нет
C,A,0,42.27812241234239,86.6036068293279,B,20.376481894357124,1,D,A,B,0,14.917664810062947,28.914814872734983,C,38.60314504262337,4,B,Нет
D,D,1,45.15434727687392,41.427863154790664,D,61.95546857223675,4,C,C,C,0,15.912971321767245,20.446320147795795,A,37.2871908806123,4,C,Нет
C,C,1,67.76894217104406,4.259110918708952,A,85.64723218453977,1,A,D,C,0,4.665396325664228,69.1602984839091,D,80.49479035633098,1,A,Нет
D,C,0,29.893864265092617,95.46844908446656,D,17.407398716421373,5,C,D,B,1,61.05665176494075,59.85159795682574,A,56.44671986458527,3,C,Нет
D,B,1,35.386519434495,32.06757177965891,C,84.76959497222157,2,A,B,A,1,75.31851053135401,37.51539203504615,B,98.93741655935516,2,C,Нет
C,D,0,55.06640154892962,71.67634604720055,B,84.94202192760255,5,D,C,A,1,41.3521877782967,28.834815087506428,D,0.33618175595294675,2,C,Нет
D,B,0,44.72387360558252,60.520286751193474,D,71.12176199673324,1,C,B,D,0,10.02913939306973,63.812545196743166,A,67.75176784994503,1,C,Нет
C,C,1,17.987791007033405,85.75584033663866,C,71.17686549525001,1,A,C,A,1,75.66414453987076,36.03237513991605,A,8.599338517692079,4,D,Нет
D,D,1,36.270878360193194,43.063416237813655,D,96.82617205551037,1,D,A,C,1,70.2749604400221,14.439340438518055,A,36.6326859880893,1,C,Нет
C,B,0,66.97000951714477,93.0292858497814,B,58.4804683831031,3,D,A,B,1,6.002738554150799,67.95304934449578,C,28.529952211074416,3,B,Нет
C,D,0,73.3993175853051,56.189360857559976,C,33.66017311686029,3,C,D,A,1,18.195814812997703,43.49481212266295,D,77.94631586563003,5,A,Нет
B,B,1,64.28454682639536,56.7933258180231,C,38.24057525793159,2,D,D,D,1,20.265805807993807,68.6885944722326,C,47.41206402924938,4,A,Нет
C,B,0,78.57671038006858,2.9346202291770207,A,68.16475959267993,1,C,B,A,0,35.46217977013018,36.05393195532242,C,95.01805309186224,3,B,Нет
A,A,0,78.88607756511034,10.233740018434412,D,99.01985834993646,2,C,B,C,1,68.894958547912,87.43205460223771,A,91.60904244237639,4,D,Нет
D,B,1,42.38030345652547,3.2029814596337913,B,77.15980750938598,1,C,C,B,1,1.9725257840968347,2.0133773922828113,C,34.046081455113274,1,C,Да
B,C,1,22.57444234136089,98.76250966714395,C,31.80911271664637,2,A,A,D,0,75.41346404205655,97.64571999398454,A,29.9893153053706,4,D,Нет
D,C,1,92.61156553979211,43.594628882293186,B,75.19090541201415,2,C,A,D,0,68.29783470464507,41.523883876043755,C,99.78618412730745,2,B,Нет
A,B,0,93.24503893423282,36.22593899930714,D,80.17770004203591,2,B,D,C,0,79.41311769185693,68.16687872037437,C,9.360313747260218,1,C,Нет
C,C,1,37.905243877757,17.954282205402215,B,16.055158862661234,2,B,C,A,0,6.220550870426145,20.658850874211975,A,57.48335817604205,1,B,Нет
D,A,1,4.466459713892002,91.41361085688433,B,53.30430231452921,4,B,B,C,1,88.20420879088603,54.19742872223621,D,71.78021152592416,4,D,Нет
C,B,0,74.3260921332886,11.115190054166113,A,56.71003110838673,1,D,D,D,0,99.60764250753984,54.38190566519214,D,58.14016685080148,4,D,Нет
B,B,0,37.58416405309962,70.92167911392393,B,75.25429001204918,2,B,A,B,0,27.579204945321077,82.33743108985261,C,30.06924900822172,4,B,Нет
C,B,1,94.05052668375296,33.70028505067969,D,85.47220444592071,5,C,B,C,0,40.93751023294594,46.172348453366205,D,36.93152738734182,2,C,Нет
C,D,0,25.711480008148502,4.137412927069983,D,79.54040652934474,1,C,C,D,0,33.312907139093305,77.54082085664756,B,54.70891030432138,2,C,Да
A,C,0,51.262399429888504,90.58547086269715,D,41.34977779906948,1,B,D,C,0,92.60188754540805,62.51269740893751,A,85.79768300366064,4,C,Нет
C,D,0,18.003813843911765,25.336563828719527,C,29.631254216195536,5,D,B,B,0,64.32381003856106,5.593170311163565,D,72.53723738302062,1,C,Нет
C,C,0,57.02791022983684,53.145475975459654,D,58.724443187852735,1,D,B,B,0,70.71708044340491,74.04190076631839,C,10.913691378261902,4,D,Нет
D,B,1,56.131272875233705,97.15239579614673,A,51.003149079394774,4,C,A,C,0,41.02125120039022,52.34618174525426,D,35.45820420190231,2,B,Нет
A,D,0,29.46450723100589,91.89615629550165,C,33.77401334187162,4,A,A,A,0,72.06632918848938,33.2736035915392,B,43.13683504295829,3,B,Нет
B,A,0,17.259994803899346,26.667424489568337,C,90.13103303670219,5,B,B,B,1,11.941943721272896,10.563332344922804,B,60.23613245243465,2,A,Нет
A,D,1,60.83945439459073,26.207654474409846,C,21.98455358433602,4,D,C,A,0,11.287916138132381,95.17062945532275,A,72.24424412648008,4,C,Нет
C,C,0,58.38635787528187,67.3761177939575,A,86.67145545537093,2,C,B,A,0,5.021833879405491,0.35601342211930564,D,85.41115551591336,5,C,Нет
C,D,0,92.37612332372346,96.6282967224951,A,61.824357641465014,3,C,A,A,0,57.773619629023145,66.45141202040001,A,87.67526841205749,3,D,Нет
B,C,0,16.956328448722658,69.31090320498002,C,69.86691960724706,4,D,A,B,1,59.06784096600531,75.47454159133406,A,67.65487104130999,4,C,Нет
B,A,1,84.3115903027697,85.85946907567804,B,93.48565967774938,4,B,B,A,0,77.29698301084719,45.93045744957626,A,52.59827112903528,1,A,Нет
B,D,1,21.84678479390967,28.754531858168917,D,84.53583499609438,2,A,C,B,1,31.420972280626035,60.965369557593995,D,63.896790466194474,4,C,Нет
B,A,1,93.1351769286181,39.96879889481858,C,67.89099337650643,2,A,C,C,0,36.36421686249436,77.52509417713864,D,40.04020843791453,5,A,Нет
B,C,1,52.416677324552765,17.88467432014681,D,90.32892156088722,4,B,A,C,0,45.21737868106693,70.36037213635359,D,58.67933391816389,2,A,Нет
A,C,1,19.632428761195808,41.889174279847296,D,82.4505403731983,1,D,B,A,0,46.945093030536356,62.25507546677641,B,23.379855094491077,3,B,Нет
C,D,1,22.2014200855993,89.58033251927246,C,51.716323111793514,1,A,C,A,1,56.41990964027388,10.523263777984248,A,24.139062413492983,2,D,Нет
A,A,0,97.24349172249413,96.86152444910329,B,46.14114816971362,4,C,B,D,1,65.92538766905996,95.23188202576233,B,5.533995661039892,2,B,Нет
A,B,0,34.630195478398804,93.05434018032052,C,68.65836303665802,2,A,B,D,0,96.3942218929158,13.435705052057878,B,28.73924330091169,5,C,Нет
A,C,0,80.74354190462493,4.40218187452982,D,65.9245258362391,1,C,A,D,0,98.82653984229366,0.9119544739082386,C,60.30920053463817,4,D,Нет
B,D,0,1.9316814623144718,82.22755427325448,B,56.74201043820536,3,A,D,D,0,78.83444875599515,81.99309428378,D,48.66844771529141,1,D,Нет
C,A,1,71.69134498840437,17.6807763546466,C,33.69199643926526,3,C,C,C,1,46.11986721111461,42.213572611676206,D,73.55045746397697,1,B,Нет
A,A,0,83.94111827689014,22.416111924600735,D,88.26890708394015,5,D,C,A,0,19.669430877309814,88.7743506064575,A,71.75234174967369,1,A,Нет
D,A,1,90.62287997833155,57.421743473914525,D,47.0480016090596,5,A,A,B,0,86.15575538039265,21.44159889528786,C,11.158091491252542,3,C,Нет
A,D,0,64.89656414481945,36.5400108337115,D,5.58295356221733,3,B,D,B,0,75.72402221580619,31.625966101819436,A,89.48551123904845,4,C,Нет
B,B,0,54.36569794187041,6.861396034658496,B,93.87438436858196,5,A,A,B,0,98.87572434842379,93.23746950938646,D,29.050657055566653,5,B,Нет
A,C,0,26.50813924238663,32.92890739531548,C,8.702717175245223,2,A,B,D,1,32.26334403147908,74.74849098297241,B,53.27184871911385,4,C,Нет
D,C,0,80.4975331332118,52.95245981087583,D,3.5534554916564876,4,C,A,D,0,99.43284063747981,38.254595619356415,B,83.15786425356802,4,D,Нет
C,D,1,70.44188129986848,69.69945530022218,D,39.39089236155701,5,D,B,A,1,53.01203041247966,53.26810566870602,A,32.471988205548776,1,A,Нет
A,C,0,16.347675381652703,42.65198709237957,B,13.508275465125685,4,D,A,A,1,16.09855178439805,21.74078423114625,D,82.98603502642476,1,A,Нет
C,A,1,4.425600784962258,63.745679072710026,A,66.10718437889888,3,C,D,D,1,67.15157013573459,94.54877309691719,D,96.56972029565061,3,B,Нет
A,C,1,80.66883691011196,64.95361060464643,D,1.7946125574333172,4,A,C,D,1,75.5864340351468,70.34831723857717,B,19.15033039019658,2,C,Нет
B,C,0,78.24649727509735,63.47120976441918,C,13.467201581632526,2,A,C,B,1,72.77829239964194,30.81382091648911,B,49.072139341645894,3,B,Нет
D,D,0,45.162902910821224,1.9181055407381464,A,68.16789174941954,3,B,C,D,0,56.43675045945395,53.93933636634875,C,36.397451310834725,4,D,Нет
B,C,0,85.10313036807644,88.13867219662224,A,15.906635613370746,2,A,C,D,1,42.064048779807784,54.13276835846004,B,38.87657787680219,3,D,Нет
A,A,0,71.19747622078044,66.91469847935994,D,62.01986281942351,4,B,D,A,0,11.723659518497476,7.086746939251087,D,16.239977473791377,4,A,Да
A,D,1,32.37070713792465,1.8610752319253465,A,6.839342167356344,5,B,C,A,0,29.619837621186818,48.56464036066919,C,31.369511205261404,2,C,Нет
B,A,0,17.97890895164511,59.315134991994,D,20.778078896940865,5,A,D,C,1,8.50094992655107,93.17531578695171,C,51.79839023214051,5,D,Нет
A,B,0,25.328819913797464,46.39206068138731,D,4.89450369083515,5,D,A,C,1,4.316158185344787,29.19903543804757,A,39.909917448535104,1,C,Нет
A,B,0,95.16367614859482,54.316426872552746,B,98.99187836511236,5,B,D,B,0,72.06548534922523,28.377048902476677,C,14.421858424028954,2,C,Нет
C,A,0,39.565914109681785,51.5923878715288,B,31.685307293489796,5,A,D,D,0,71.29544398978524,16.813015408913845,C,52.51630119530735,1,B,Нет
B,B,1,33.47773199171863,97.26313204776548,C,53.5985459140935,1,D,B,C,1,37.7820407544471,70.49154959039593,D,29.786604867028178,4,A,Нет
C,A,0,84.56019987610107,3.5470806624484097,D,93.11171564180218,1,C,D,D,0,47.85459989710209,70.03218666306844,B,33.08373737457373,3,C,Нет
D,D,1,68.75963308291392,14.623095852446077,B,56.596238388314,2,D,D,A,0,54.86943198663974,25.025997009105126,D,4.560636045898203,5,C,Нет
D,A,0,62.790219331690665,64.74613385801602,B,0.46962620791267673,3,A,A,C,1,91.10859114826802,19.084492584504552,D,99.14828349615118,5,B,Нет
D,C,0,10.120516393872602,82.44401544500339,C,63.336515469764585,1,A,C,D,1,4.469090411867594,57.34223434146779,C,54.881892160821245,2,B,Нет
C,A,0,76.40149055409108,49.03760580518932,D,0.06721423766162804,2,D,C,B,0,58.88701845493641,41.21763288177943,D,21.586572694230377,5,A,Нет
C,B,1,71.52291248676804,17.361074694021017,B,34.6744550425878,1,A,C,A,1,44.293666507033954,62.52261169748893,C,32.90412733992165,1,B,Нет
A,B,1,93.48503190125749,22.116711376062682,D,87.39755121269886,2,B,C,B,1,92.6028484570238,29.470787437166337,D,33.35596790260008,1,B,Да
C,B,1,56.64059790696431,11.319501574768353,C,73.12952887970275,3,A,B,B,1,0.391164992734494,2.0823578163501444,C,81.50542389093597,2,B,Нет
A,D,0,33.87140026991384,16.449393249419764,A,29.25955862545766,2,C,A,C,1,26.54916933712663,83.36438742660917,B,55.169298736098106,4,C,Нет
D,C,1,20.799391021604762,23.042853873877768,B,40.84531626259535,1,A,C,C,0,6.936715498450585,53.7611366919838,A,39.26185206384215,2,C,Нет
C,B,0,65.24454091714124,77.49315014366296,C,91.13863198752044,4,A,B,A,1,12.960934026458748,16.151106725852603,A,21.089489740498855,1,D,Нет
C,D,0,10.279303437507059,21.221727431117323,C,93.90335477683949,1,C,C,B,1,64.80526102897896,34.18015284964454,B,96.39206761458105,2,C,Нет
A,C,0,67.96971291792981,71.12592706662116,B,27.482240475551457,4,A,D,D,1,49.300080195077776,13.915619139760693,C,35.312091970893846,2,B,Нет
B,B,1,95.872289404452,20.09261656158621,A,56.26313647744637,5,C,C,C,1,67.73492707347938,32.44673781329279,B,46.76118336045525,3,D,Нет
A,D,0,27.22163428523705,35.364484816151354,C,3.8093470303501187,1,D,B,A,0,39.895908164423055,26.212626453643907,B,40.482830569104046,1,B,Нет
C,D,1,89.57453579817354,44.87142991179274,B,92.5229460845175,1,B,B,D,1,97.89026518221952,83.13372810647772,B,27.650537256457685,1,B,Да
B,A,0,45.51619489032319,90.61039216638261,D,15.601043405363734,1,C,D,D,1,15.545251582703711,29.23383372381343,C,11.297182905149883,1,D,Нет
C,D,1,57.09773042745032,54.533606666565305,A,13.396731190091026,3,A,D,D,1,66.35681582176394,6.637525652023779,A,14.000897119770105,1,B,Нет
D,C,1,49.783093406826474,83.63501566079648,C,12.135765311662794,5,D,A,A,1,51.87047435804884,75.47713201432272,D,36.221193243475646,3,B,Нет
D,A,1,38.07943223060508,81.9941302453126,D,74.15155901498727,1,A,B,D,1,92.45663841245957,80.53747391497555,D,79.68615466208834,4,A,Нет
B,A,1,88.4220225337991,60.10615365616798,D,23.797842850983596,4,A,B,B,0,36.999634870401124,71.90189838997418,C,77.12572650638421,1,D,Нет
A,D,1,83.246475958887,81.45478101525322,A,42.50501692306196,3,A,B,A,1,15.517649038247717,86.78301581754594,C,23.351182887449397,1,C,Нет
D,C,1,24.632553079429375,13.791319940754398,A,30.51307412563533,3,A,B,C,1,79.66139606847146,68.69691436584608,A,64.22806254017324,3,C,Да
C,C,1,53.24198689574757,95.28410833865436,A,74.6421771621855,5,C,A,D,0,35.26621379828598,44.626809900137246,A,86.93918335168043,5,D,Нет
A,B,0,98.67755404938508,99.46917312788027,B,94.88028671065968,3,A,D,C,1,43.70997377227048,13.477871432961742,B,12.560967371276732,1,A,Нет
B,B,1,87.66355561213534,35.95322176832353,A,72.13754258100532,4,B,D,C,1,46.09356744044032,7.841481044278876,A,57.885880224563024,3,D,Нет
B,C,1,52.16403281281773,66.0067924877125,D,60.80191437992756,3,C,C,A,1,74.75384739186394,10.774206777603323,C,35.58857440340684,5,B,Нет
D,B,0,69.70523381258859,37.74912732395707,B,26.48425999041637,3,B,B,A,1,4.941124218600635,81.72339618992328,B,44.62300305891043,5,A,Нет
A,C,1,69.57547360346143,85.06913487829996,C,86.82276247014585,4,D,D,D,1,90.71109308746503,36.413779901298305,C,70.30272721250074,5,D,Нет
D,D,0,92.72222878140246,18.742008589942394,C,5.581130673777601,3,D,D,D,1,39.379200271426704,72.02441205637025,C,22.67586616996344,2,A,Нет
B,C,0,11.529035581058789,25.938483223889154,C,49.42446756474648,5,C,A,D,0,46.48641129197914,39.52526963613116,A,21.92646491113598,5,D,Нет
C,D,1,23.93409776847045,93.82981898348534,D,47.218196980900984,2,A,B,D,0,48.68884256051578,22.500721212659634,A,63.25515731138304,4,C,Нет
D,B,1,57.434395949014885,90.74046583683038,A,25.23172579523848,4,C,A,C,1,8.539653076705388,45.02530537801931,B,64.71719486933124,1,D,Нет
A,C,1,50.44056257504125,67.62813164300292,D,83.2231070521846,2,C,C,B,1,26.950293127539425,85.78386955558291,B,11.116018803095773,1,B,Нет
A,C,1,6.446756487989935,22.53810558511786,B,70.08474595279998,5,B,C,A,1,28.66197509787163,95.14013216241955,B,3.2422462381045403,1,A,Нет
D,D,1,48.18446123060344,56.504449890979124,D,92.30522959042074,4,A,B,A,0,50.24602963589662,42.45425350455644,B,60.89104450821464,1,C,Нет
C,C,1,13.477096945936095,53.335241514018875,D,23.789957446644227,1,B,B,D,0,15.65391216488371,12.565338794838954,D,29.889385983954853,5,B,Нет
B,C,0,56.690056701911104,82.52547782161035,B,95.03088795367819,4,C,D,B,0,67.4988086108993,12.141395779751463,C,88.92552086658026,2,A,Нет
B,A,1,17.695590649199534,0.5755195352074027,D,67.05897219382437,2,A,D,B,0,73.51323619988888,89.830612761086,C,83.82105418166593,1,A,Нет
