Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Collision
B,94.00703390884755,1,3,C,D,3,78.86999405269317,1,C,0,C,33.06335560612169,4,2,A,A,5,97.65552561882241,1,A,0,Нет
D,86.3792534236961,1,5,D,B,4,45.762223116637045,1,D,0,D,4.322061259704069,2,2,C,B,1,87.3959846611482,1,B,0,Нет
A,72.93848496146573,1,3,B,C,2,68.39074624634368,1,C,0,A,86.42372695997193,1,2,A,C,4,12.75921230714122,1,A,1,Нет
A,49.4809556403452,3,5,C,B,1,66.55509153394271,0,B,1,C,39.307135785784276,5,1,D,C,4,25.71714909958045,0,B,0,Нет
B,88.75925937876313,3,4,D,A,2,86.3678680673062,0,A,1,D,43.37782009972197,5,4,A,A,3,93.44909949593104,1,C,1,Нет
B,79.0686215656359,2,3,C,D,2,95.3671243430918,1,A,0,B,89.1792717031396,3,1,C,D,4,42.383901103842206,1,B,0,Да
B,18.551122633976057,2,3,A,C,1,36.07614807334427,1,D,1,B,21.98338171638994,1,5,C,D,2,32.39329283837973,1,C,0,Нет
A,74.7132253377672,1,4,B,D,4,72.46410878107993,0,D,1,B,43.23870780674215,3,1,A,C,3,72.57651154609717,0,C,1,Нет
A,38.3795203754205,4,5,C,D,5,94.72123757985621,1,B,0,C,47.44519073870763,1,2,B,B,5,87.9420190209778,0,B,1,Нет
C,62.141962102032124,5,5,C,D,1,85.61704069815502,0,C,0,A,29.678769689560745,2,3,A,D,2,61.53250152537028,1,D,0,Нет
B,21.848123834178956,3,5,B,D,2,92.19757950575939,1,C,0,D,94.32540315513421,5,3,C,B,2,38.58257580450969,1,D,0,Нет
D,83.84353751364313,4,1,B,B,3,7.494160346745781,1,A,1,C,86.43314175127023,4,2,B,A,3,93.90121172258037,0,B,1,Нет
D,92.86421421080782,4,1,C,C,4,58.335220357753,0,A,1,A,35.853750257112516,1,1,A,B,1,71.5959323846766,1,C,1,Нет
D,90.69221186430525,1,1,C,A,3,50.671711856219495,1,A,0,D,8.044320253784099,5,4,B,C,3,73.23693939899202,0,B,0,Нет
C,45.75494031763752,4,5,C,A,2,23.000051583026725,1,D,1,B,75.80297708781195,5,2,C,A,1,95.23629059477929,0,C,1,Нет
C,57.484063985130895,1,5,A,B,2,9.903566632144967,0,A,0,B,48.064811333746626,2,3,D,B,2,19.6441495022049,0,A,1,Нет
D,27.62115625649606,3,1,C,D,5,54.658010169395666,0,D,1,C,41.25650043471849,2,5,D,C,4,65.46643968976694,0,D,1,Нет
C,46.04918822653047,5,2,D,D,5,17.12168017161889,0,B,0,D,62.03341330661759,5,3,D,C,3,95.32714322204282,1,B,1,Нет
B,25.089654264296435,5,5,D,B,5,77.90231630908872,0,B,1,D,23.708656560899456,3,1,D,C,3,96.77728203565135,0,C,1,Нет
A,48.41542844643406,1,1,A,A,1,87.22302089607771,0,A,1,A,8.440276049424856,3,5,A,D,5,46.20482595676609,1,B,1,Нет
B,73.5810897461996,5,3,C,D,3,47.78500418940512,0,A,0,A,71.3024563570065,3,1,B,D,2,48.51014468041953,0,C,0,Нет
C,37.981428391408336,4,4,C,C,3,46.13495154387975,0,B,1,D,92.57424378633283,5,2,B,A,5,81.06094397330341,1,B,0,Нет
D,71.10179850480432,4,5,B,C,3,22.049145015303317,0,B,0,C,95.4451041173954,5,3,D,B,2,10.175394498456535,1,D,0,Нет
D,28.22368960854107,4,2,D,A,1,11.952963031642073,0,C,0,A,63.63301069895593,2,2,B,B,1,97.97849217768,1,C,0,Нет
D,1.882699261664389,5,1,C,D,4,44.69066714396639,1,C,1,C,84.46126427443411,5,5,C,D,2,97.71187560275409,0,B,0,Нет
A,53.953409684916465,1,5,B,C,4,2.845832816046878,1,A,1,C,93.55908759979084,2,2,D,C,3,88.6144038385859,0,B,0,Нет
C,88.23554116031109,1,2,D,A,3,63.75158509502926,1,C,0,B,0.09055939998962037,3,3,B,A,3,85.95922430355283,1,D,1,Нет
B,60.075163428586805,4,4,A,B,3,10.601300493708143,0,C,0,D,51.19467953365998,4,3,B,C,4,26.3633412733843,1,A,1,Нет
C,28.018302847840648,5,3,D,D,5,83.7737484647979,0,D,1,B,13.107469317062225,5,3,A,D,4,78.95847781162645,0,D,0,Да
B,46.380675698474086,1,1,B,D,1,91.76567142768467,1,D,1,D,43.08988259178517,4,2,C,B,1,47.35080803297985,1,C,0,Нет
C,31.729143574823382,3,1,C,C,5,82.51919519035498,1,C,0,A,29.92833893288479,2,4,B,D,2,71.8055213473643,1,A,1,Нет
B,14.115614545534882,2,2,D,C,1,6.931788731821009,1,A,1,A,96.6459841284265,5,5,A,C,1,18.338825128264823,1,C,1,Нет
D,91.51475345318566,5,1,D,C,2,98.75839419231389,0,A,0,C,63.272074944579316,4,1,A,D,5,26.806791359542114,1,A,1,Нет
A,14.264623383199403,1,2,A,A,3,93.06640696518618,0,B,0,C,41.73448438710944,3,3,A,D,2,99.7751528561664,0,C,1,Нет
B,51.66094002598146,3,5,D,B,1,37.051775732036496,1,D,1,B,50.278390431717646,1,3,C,D,5,87.66684457274103,0,C,1,Нет
D,72.73791416005824,2,1,B,B,2,84.9174584672876,0,C,1,A,17.404201662365438,4,1,C,B,5,95.22807506293682,0,C,1,Да
A,61.99277383469679,5,2,B,C,3,34.55084503804873,1,A,1,B,22.641899511701837,2,5,B,B,3,28.476678370314,1,A,0,Нет
B,13.504421989354398,4,4,A,D,3,40.80554110515951,1,B,0,B,86.99338868311041,4,3,C,B,3,83.90515754813582,1,C,1,Нет
A,30.350523084112346,5,1,D,C,5,78.93761515892503,0,C,0,C,88.95861911870105,2,3,D,A,5,80.84937126791328,0,B,1,Нет
A,41.58931616657,3,3,C,B,4,94.87788380036524,0,C,1,B,35.565063904394925,4,3,C,C,5,26.663843723751057,0,B,0,Нет
C,58.28813810556931,3,1,D,A,3,7.234230981056033,1,C,0,B,12.56273955094266,3,4,C,C,4,60.767776108526974,0,C,1,Нет
A,36.4736372440566,3,2,C,D,3,82.9276390591972,0,B,1,C,60.470185179136394,5,4,A,C,5,78.9196477014578,1,A,1,Нет
D,63.474243780893616,5,2,B,C,5,65.43417567022898,0,B,0,D,19.11753388889281,4,3,C,D,1,19.98468510630832,0,A,0,Нет
C,75.32985918612086,5,2,A,C,3,81.52055902466113,1,A,0,B,73.18485636549202,1,3,D,B,4,35.69953163321094,0,A,1,Нет
D,15.88955097211835,2,2,C,A,5,97.1151957889651,0,A,1,C,60.1585023980872,3,3,C,B,4,68.88410116761405,0,D,1,Нет
D,87.28177843688584,4,1,D,B,2,4.2192362207222445,0,C,1,D,27.23233592778904,3,2,A,B,5,72.49442341254225,1,D,0,Нет
D,26.163599658632542,3,4,D,D,4,40.352607991338274,1,B,0,B,31.38408613735093,3,2,C,B,3,96.89381071364251,0,C,1,Нет
A,50.83381669693562,5,3,D,B,5,15.223267155370735,0,B,0,A,65.94473585578663,2,5,A,B,3,72.06053189106176,1,C,1,Нет
A,74.67224846076728,5,2,A,D,3,72.95926112399759,0,C,1,D,6.152802407389424,1,1,A,B,4,6.953967594333976,0,D,1,Нет
B,26.746499239156872,1,1,C,B,5,22.897091086536882,1,D,0,D,69.67099613454482,5,5,D,C,1,21.96101296956868,1,C,1,Нет
C,37.897141727314896,4,2,C,A,1,79.50531820199072,1,C,0,B,91.62166402141584,4,1,A,B,1,6.469872240902452,1,C,0,Да
C,81.1389232158509,5,2,B,B,2,93.78054333643459,1,D,1,A,83.52405246783007,1,1,D,D,4,1.005368418954955,1,B,1,Нет
C,47.88768707652745,5,2,D,A,3,95.88699978767288,0,C,1,D,45.95894919196678,5,1,B,A,1,38.42784731659975,1,D,1,Нет
C,26.72473400748251,1,5,A,A,1,14.712825350531133,1,D,0,A,84.19226138999228,5,2,A,A,4,7.0734326564271255,1,B,1,Нет
C,47.51077407310286,2,1,C,D,2,6.004373489800063,0,B,0,C,10.89604723140386,1,2,A,C,5,16.425038799897518,1,B,0,Нет
B,75.63949361125104,5,4,B,C,3,63.68991946435587,0,A,0,D,55.635000875638596,1,3,D,D,1,51.938871223750425,0,B,0,Нет
D,94.49147019295582,5,3,B,D,3,87.08121559159947,1,D,1,C,41.621071694650325,4,1,C,B,1,42.35710879740379,0,D,1,Нет
D,99.99928760298444,5,1,B,D,2,30.26674680486765,0,B,1,D,50.424103609406416,3,5,A,D,1,75.12405674023883,0,B,1,Да
A,14.991199521949106,2,5,D,C,2,85.43402937531265,1,A,0,C,67.55050195347843,3,3,C,B,3,76.40487177319018,0,B,0,Нет
A,35.94913304680699,1,5,D,C,3,27.71740030775972,1,D,1,C,48.96417346544695,4,3,B,B,3,44.80361439373777,0,C,1,Нет
A,38.05017257120187,1,5,C,C,5,76.68827559258607,0,B,1,C,5.585242309221239,4,1,A,A,2,57.35360430260174,0,B,0,Нет
D,95.09318122078064,4,3,C,D,4,54.453556687533656,0,D,0,A,15.375191699251967,2,1,B,A,1,51.5751066304542,0,D,0,Нет
B,23.85896456517418,3,3,C,B,3,50.37748153630236,0,D,0,C,14.425521896121262,3,3,A,D,5,57.4461574468596,1,D,0,Нет
A,61.27461980426154,1,5,A,C,2,90.8548809431294,1,B,0,D,76.29442662315803,4,5,A,B,4,16.741235102490815,0,B,0,Нет
D,39.17875801355471,2,1,C,A,4,69.93422577039867,1,B,1,B,26.621367813620445,5,1,C,A,1,63.42267571346459,1,D,1,Да
D,48.68187546726853,2,4,D,D,2,32.62271763520661,0,B,0,D,44.448196914446655,1,2,C,D,4,85.02529666449071,1,C,0,Нет
D,81.01445262199542,5,2,A,A,2,87.13086819465681,1,B,1,A,57.93729723472667,1,5,B,B,4,63.2381866622157,0,B,1,Нет
C,36.54377666149936,4,2,C,C,2,34.23143360458424,0,C,1,B,7.530410956095834,4,3,A,C,2,13.070739308016622,0,B,1,Да
B,30.291672586103257,5,1,B,B,4,72.81762452637207,1,D,1,A,69.7748653373087,5,2,D,D,1,62.82509315220452,0,C,0,Нет
B,35.26015975293515,5,3,A,C,5,51.141630892901446,1,A,1,C,46.945200517866084,1,2,A,B,4,52.062530277924104,1,D,0,Нет
A,26.888233909100055,3,2,C,D,5,52.90805168793354,1,A,0,B,31.78090690958587,1,1,C,C,3,23.584973654407303,0,C,0,Нет
A,78.56112842799016,1,3,C,B,5,36.315476634568256,1,C,0,D,83.18837559572988,3,5,C,D,1,28.450127463293175,1,A,0,Нет
C,1.271405465913289,5,2,B,C,5,31.047499542620095,1,D,1,A,59.0942230013354,1,5,D,A,4,73.24453619234752,1,D,1,Нет
D,38.971912408091015,1,2,B,A,1,52.38288415850095,1,C,0,D,76.27613168971841,5,4,B,C,4,71.08946795753505,0,A,0,Нет
C,29.2185032678434,3,1,A,A,5,43.485905542588185,1,C,1,C,80.37427502395424,1,3,A,B,3,40.33520974455689,1,B,1,Нет
D,42.42658847408889,3,4,D,B,5,23.252589140908032,0,A,0,C,17.958626390484344,1,5,B,D,2,1.562156065858411,0,A,1,Нет
A,42.10450554962198,5,4,A,B,2,46.51116793968525,1,D,1,D,43.4952245257167,5,2,A,D,1,41.539885443504986,0,B,1,Нет
B,92.01496058030139,3,2,A,B,4,94.284927619482,1,B,1,D,92.12612443921836,4,5,B,D,4,60.76521603598511,1,D,0,Нет
A,53.17163925686563,2,1,B,C,5,32.65263150589085,0,A,0,A,54.60364502343412,1,2,C,C,5,38.46021505613625,0,D,1,Нет
C,23.73962254621189,4,4,A,A,3,7.945272835434292,0,D,1,B,91.6258289403371,2,4,B,C,5,16.999052479807762,0,B,1,Нет
D,8.72225044418059,3,2,B,B,5,91.34880387898299,1,C,0,C,54.411771920988286,4,2,D,D,4,13.726775438690009,0,B,1,Нет
C,70.26404678199414,1,2,A,C,3,98.00799187829566,0,B,1,B,82.06859218227633,2,5,D,C,5,63.057940965068006,0,B,1,Нет
D,79.44939478142989,1,5,C,C,5,59.51579893014794,1,D,1,B,35.01876541374299,5,2,B,B,3,58.352491141677696,1,C,0,Нет
B,68.93669741517968,4,4,D,C,2,89.80928717699064,1,B,1,D,88.251756840795,5,1,D,A,4,5.537577474235455,1,D,1,Нет
A,42.46988920730885,3,3,B,B,5,43.173511047986324,0,C,0,A,2.9177418766908936,2,2,B,B,5,42.70403972300198,1,B,1,Нет
A,65.26417265841435,1,1,A,D,5,73.5351590884895,0,B,0,A,96.56905866301182,3,3,D,B,4,93.7154662963068,0,D,1,Нет
C,80.97821741961585,3,3,B,A,4,88.46730263014096,0,B,0,B,47.608347889680005,5,5,D,B,4,44.093026353662424,0,D,0,Нет
B,11.119239847488371,2,1,A,C,3,42.37442194528348,0,C,0,B,26.512887395104144,5,2,B,B,2,83.52469566895459,1,A,0,Нет
B,67.69240790228973,3,4,B,D,4,33.83254640033174,0,D,1,D,58.54930594832051,4,1,D,D,4,67.41391160568769,1,B,1,Нет
A,58.3620220125042,5,4,A,B,3,55.81622747999142,1,A,0,A,88.72719641396806,3,4,A,B,1,75.52572055835834,1,B,1,Да
C,17.426894901986046,1,2,C,D,2,28.49956946932829,0,C,0,D,22.164321646553397,3,2,A,C,2,10.112828746154001,0,B,0,Нет
D,47.42336879320179,4,3,C,A,3,50.21447855225537,1,D,1,C,0.7910570507512094,3,3,B,C,4,27.308439923202897,0,D,0,Нет
B,21.7488623812387,1,3,C,B,5,8.015187843882421,0,D,1,A,89.20897004060214,1,1,D,B,5,93.46159284735464,0,D,1,Да
C,22.349994089370174,5,1,C,A,4,81.7265771427952,1,A,1,D,18.139713216899466,1,1,D,B,3,35.3421796800768,0,A,1,Нет
C,87.66078403539927,5,5,A,A,4,21.391340150491956,0,D,0,A,91.693918051048,1,3,C,D,3,94.19865142652131,1,D,1,Нет
D,66.4498754014592,4,3,D,A,2,50.45503869082813,1,D,0,D,72.11719373685351,2,5,B,C,1,25.69332652325922,1,C,0,Нет
D,33.867237743746195,2,3,B,C,1,29.93649856396654,1,A,1,C,85.06984359655027,1,4,A,C,3,33.038382850722684,1,B,0,Нет
A,4.275730393740607,3,3,A,B,4,79.94109934487899,0,C,0,A,75.69741674817425,4,3,B,D,3,62.12761454065706,1,B,0,Нет
C,3.583486605112751,2,2,D,C,5,67.6148418803031,0,C,0,D,0.7762146217032639,4,2,B,C,1,44.10550099271116,1,C,0,Нет
C,96.93286347658601,2,1,D,B,1,50.63398770743959,0,A,0,A,23.193894954500582,2,3,D,A,1,96.21531125862732,1,A,1,Нет
C,69.06084930185857,3,1,B,D,1,13.214008825181711,0,B,1,D,6.595544527644826,2,4,C,B,3,23.547840385316743,1,C,1,Нет
B,75.00168681226008,5,1,A,D,5,70.03299372930066,1,D,1,D,74.72916119099399,4,4,C,C,2,29.000749385758706,1,A,1,Нет
B,8.596910578511707,3,3,B,B,4,3.4095027074262374,0,D,0,C,6.025595345181123,3,4,A,C,4,20.476562599178084,1,D,1,Нет
D,10.92899922742754,1,4,A,D,4,16.863929616120497,1,B,1,D,40.642742115474086,4,4,B,C,2,93.62195472146442,0,B,1,Нет
B,75.15509803641943,5,1,D,C,2,48.32485058093731,0,C,0,C,49.4529570903939,1,4,A,B,3,88.34053935619127,1,D,0,Нет
D,91.69180562765506,4,1,A,D,4,35.705002623956474,0,B,0,B,98.27947769912741,1,4,B,A,2,59.09964647575566,0,A,1,Нет
C,34.42272073300451,1,4,A,B,3,85.75717244490453,1,D,0,A,48.58281088879478,4,4,D,C,3,71.52184927005439,0,D,0,Нет
D,43.812215338213676,3,5,C,B,3,1.6386062820188063,1,C,0,C,48.46406746379155,1,5,C,A,4,1.949786822557642,0,C,1,Нет
D,16.920359333756497,1,1,B,A,1,44.85870617384027,1,B,0,A,76.63570030839266,1,2,D,D,2,74.69576304568977,1,D,1,Нет
B,2.2246381052179687,4,4,D,B,2,57.72810744872885,1,A,0,C,87.81797186036235,3,5,B,B,3,14.249542207004174,1,D,1,Нет
D,31.34549479514903,5,5,A,C,3,23.674423606381488,1,B,1,D,41.744809015194186,5,4,A,A,5,20.755208442516693,0,C,0,Нет
B,92.49171058614506,2,3,D,A,3,1.4032113442110972,0,C,1,D,42.53685251352469,5,1,B,C,2,27.459665641734297,1,B,1,Нет
D,97.47826669438544,4,3,C,A,3,18.761363741719393,1,B,1,A,56.759203645159516,5,4,C,A,5,87.59396387020283,1,D,1,Нет
A,3.3885522164860404,4,2,D,A,2,17.559510904044384,0,D,1,A,8.001519275434388,4,4,B,B,3,3.2770239272090995,0,B,0,Нет
C,70.15406086366275,1,4,B,C,3,40.15772366976591,0,C,1,A,92.05341854915396,1,1,D,A,5,22.288884449842495,1,D,1,Нет
C,83.97710067678359,2,4,A,C,3,93.0856345485437,1,B,0,A,26.311320389946346,2,2,C,D,1,25.07087244552223,1,A,1,Нет
C,65.63353276122682,5,5,B,D,5,63.58387282451488,1,A,1,A,42.661492700238504,3,2,B,D,5,39.82073965115265,1,A,1,Да
D,61.37236154667277,2,3,B,D,5,56.59585057878728,1,C,1,A,23.953288460605414,2,1,C,C,1,83.20771782080432,1,D,0,Нет
A,9.558284346816738,5,5,C,A,2,4.801906015323376,0,C,0,D,15.082533142110599,2,2,A,C,4,82.58010865255456,1,B,1,Нет
C,58.002533175658854,2,1,C,A,1,75.70347630146536,1,D,1,A,90.37480879110723,2,1,C,B,3,26.054129972107464,0,B,1,Нет
A,60.325661756543155,2,1,B,A,2,67.74484678544471,1,C,1,B,59.64998937754595,5,5,C,A,5,68.13654332635186,1,A,1,Нет
C,26.973340914282318,3,2,C,A,2,55.97984379088751,1,D,1,A,75.33237996675007,2,5,B,C,4,90.35340189647489,1,B,1,Нет
A,65.70187702469738,4,2,A,B,2,19.533348570831897,1,B,0,A,36.95884354498416,4,4,A,D,4,93.93454004364654,0,D,0,Нет
A,77.97533402032256,4,2,A,D,5,33.07733404634349,1,D,1,D,68.6210560070293,3,1,C,C,2,61.13762798130983,1,B,1,Нет
C,80.93256719182705,5,5,C,A,2,29.541482382520247,1,C,0,C,65.26437171353474,5,3,D,B,2,47.70967790178473,1,A,1,Нет
B,90.15166758911296,1,3,D,A,4,93.77542432932714,1,C,0,D,27.45924096752168,4,4,C,C,1,49.188287591255076,1,B,1,Нет
B,21.80443239153912,2,1,C,B,4,47.09668404834842,0,A,1,B,72.7870731055971,2,1,A,D,5,40.065699090617336,1,D,0,Нет
